,A02l_A1R,MN_A1R,A02l_A2R,MN_A2R,A02l_A3R,MN_A3R,A02l_A4R,MN_A4R,A02l_A5R,MN_A5R,A02l_A6R,MN_A6R,A02l_A7R,MN_A7R,A02l_A1L,MN_A1L,A02l_A2L,MN_A2L,A02l_A3L,MN_A3L,A02l_A4L,MN_A4L,A02l_A5L,MN_A5L,A02l_A6L,MN_A6L,A02l_A7L,MN_A7L,time_MN,time_A02l
2467,-0.11288748837647748,-0.18952799628324782,-0.0751785162984281,-0.16014175867880118,-0.04787898213865941,-0.044118913452565404,-0.02432063750686572,-0.03244483266747497,-0.022166152398092595,-0.04911956417596296,0.1150569220224551,-0.1496380899606712,0.0600567874445282,-0.11468255003587174,-0.017325748918218538,-0.08551800555580524,-0.003785836373063864,-0.09309128106241102,-0.0735651244639595,-0.03250443951769107,-0.06756923929004435,-0.014968787296431585,-0.02411984862068235,-0.044465886800813495,-0.007803973010674501,-0.09608004280086224,0.14908252691444002,-0.08969480024378346,321.8953935,321.96063375
2468,-0.15221158234422413,-0.18330260838640233,-0.09832502751968739,-0.15176497216213716,-0.036037004702734854,0.012290417369204628,-0.025373005856376415,-0.019989357785762794,-0.03019045800865525,-0.07592970161065456,-0.023302566958646513,-0.11117850249237278,0.14522849367185872,-0.0804756754143069,-0.08247654878883152,-0.09418756529237897,0.008576417271315702,-0.0805228976240644,-0.08485446806652829,-0.037731471532632135,-0.03381280754508725,-0.07475277938969653,0.06392541896264542,-0.041758609508688094,0.05535353757451932,-0.06155732649512235,0.09126611086060696,-0.12605758420368923,322.025874,322.09111425
2469,-0.13598967227257036,-0.19279414286440363,-0.08763118937064036,-0.1811367967835471,0.007597080672348676,-0.012599315959324045,-0.06353466235878293,-0.05223752760599702,-0.0465122650592177,-0.029567423533106967,-0.045913369202781835,-0.10407930467258764,0.018412259950807985,-0.13828763742879466,-0.10684531966439481,-0.09960211771485583,-0.00753727327690181,-0.07858878250866752,-0.0910918285516302,-0.018664424123464182,0.013464281526632252,-0.018168947123325577,-0.12943833222225148,-0.05296631107464686,0.0076980934924145115,-0.09056584575798494,0.11549927100508037,-0.08473970208223175,322.1563545,322.22159475
2470,-0.08410818459839334,-0.1920742469654729,0.053896157754224856,-0.15794135728372155,-0.019281253916657328,-0.05201174028821222,0.00453216315003637,-0.01539561341074653,-0.009899780234979097,-0.10658851889472302,-0.06894428494922256,-0.11348906893967589,0.06664359234578561,-0.11893325902109701,-0.11926282606726643,-0.136522370295335,-0.012811525073005928,-0.0772491691509971,-0.049775696358032626,-0.048343518542976915,-0.08646801084806602,0.005670184975924182,-0.07719934231572628,-0.0809906894231377,-0.037526628470850865,-0.06610989730248003,0.05996846278262605,-0.06821415810355054,322.286835,322.35207525
2471,-0.045652623835174884,-0.19758862438255267,-0.1836804064860984,-0.12685323205431542,0.017880272605551237,-0.04206090841407791,0.04045828515824722,-0.05929672918444504,0.010579604381146102,-0.032665143574210354,0.020175493980274524,-0.1400694949400501,0.0874313133351329,-0.08942134918741038,-0.12089773355880848,-0.12882045985410828,-0.09403727740730436,-0.08159043430535458,0.008363656537842637,-0.06533859117883259,0.0036484336472279826,-0.019357761104660857,-0.037690076703488916,-0.051364306655603424,-0.042610774990051434,-0.12882354832214804,0.044353055859370966,-0.09791875250176563,322.4173155,322.48255574999996
2472,-0.08472976360304722,-0.14988374068864044,-0.033389004863027046,-0.13245170768527903,0.07684971803709262,-0.05247377408195351,-0.0053562740764104425,-0.004263831575074156,-0.02979169181504512,-0.07082330766553317,-0.04582498629592422,-0.12124846748514341,0.13419431816074684,-0.09845291248984848,-0.05619288580071395,-0.0885257725007813,-0.11212211339810874,-0.11119533132113636,-0.04311147292327177,-0.05407570951538397,0.10911682742177409,0.010437682138831924,-0.027486644201992937,-0.03895800766728993,-0.02127060721158004,-0.07579837461933733,0.09975536361853816,-0.10017577623962247,322.547796,322.61303625
2473,-0.04724426175958289,-0.21547850087946505,-0.12495160034881131,-0.14919062711511585,-0.11843754831606458,-0.05736009420215629,0.0029965092317427323,-0.021968387155792368,0.03856219579271304,-0.011935783728863874,-0.052104702792953934,-0.1293704497563158,0.089949463725507,-0.08504144246580797,-0.14648695123948247,-0.12350346467680944,-0.07695860614824557,-0.09129342457849338,-0.0994473766371922,-0.010683276118755148,0.018335112616961715,-0.031241448955343556,0.12192388748304712,-0.035878915010219205,0.0003170364573912257,-0.06322275891170802,0.12334656000494505,-0.06944994606761767,322.6782765,322.74351674999997
2474,-0.04703528206066277,-0.1897601711727882,-0.09510876054363535,-0.15419935501460225,-0.0571269252548954,-0.05266106946358883,0.007171109719071234,-0.019553380466952403,-0.07726160098345419,-0.04482372682438835,-0.011519589112552178,-0.12540267765515387,0.09194395951732422,-0.07253913663785974,-0.08589214437757793,-0.10301606720255617,-0.014621256619217822,-0.08367300478709472,-0.024768559634096382,-0.006449709324210453,-0.032725338854282034,-0.017797200840444893,0.027975778603957644,-0.0353032401949357,-0.13955853533457827,-0.08883256087706438,0.14801482181260325,-0.05434103642515083,322.808757,322.87399725
2475,-0.005622307902121325,-0.16460232224846472,-0.09786740899755617,-0.12552839972133314,-0.038608467579906,-0.03983670916279573,-0.056651235352996196,-0.02641589977922064,0.016592805583613313,-0.0281162168533913,-0.011212976429548143,-0.13904230884014135,0.09903204244419657,-0.06458242929385156,-0.1044917817837551,-0.09361227235660985,0.004579782056505287,-0.060498599700991716,-0.021187773373562306,-0.017282548950167526,0.01311800354539339,-0.012624232197859136,-0.008686512848868361,-0.06387197913168739,-0.12131734389614718,-0.0975892488183188,0.1061088589478994,-0.04410475364550955,322.9392375,323.00447775
2476,-0.08323822244212506,-0.1957719701127273,-0.09238408327594377,-0.12822294225802425,-0.04717398163656871,-0.027045981495155667,-0.026210306021025104,-0.007684561209655192,-0.030013708548966136,-0.004939012983748013,0.1193701761367665,-0.1314449930916765,0.09941994236286564,-0.09767037426840267,-0.04212243585748469,-0.10741473125604875,0.05784009803539843,-0.0685331040943726,0.028585176958615396,-0.03541924509167597,0.03145280823801859,0.009427705914403011,0.0009773155568853745,-0.03670844724365214,0.027828979584053004,-0.08026365455275276,-0.06325647028259326,-0.09850654633764376,323.069718,323.13495825
2477,-0.030572523363541545,-0.17912564750578766,-0.07303813636672458,-0.13866746529574203,0.06333005047430071,-0.0265780435061223,-0.013589751786498986,-0.017644885039544766,-0.048119036062712,-0.07818985819862888,0.051453005476053054,-0.1546237562003998,0.03607590160183948,-0.12524005522498552,0.0002837111140309741,-0.13174496659927679,-0.0015511321894789893,-0.07654085829948172,0.004385351182008406,-0.020317021382406663,-0.03837072966317653,-0.025676716376128804,-0.08140734158105316,-0.058881960397414806,-0.006791810844077259,-0.0741220124123306,0.06604187875887547,-0.05578603184746459,323.2001985,323.26543875
2478,-0.03638003218971799,-0.20639149270326076,0.005566288530283424,-0.14759147316636137,-0.007440884224972234,-0.060255081012907864,-0.017176720042847718,-0.054311830162003666,0.010676350872207417,-0.05838863415346294,0.043402425682567324,-0.1484198648653029,0.019663050906422175,-0.1343535584390331,0.018806880800000862,-0.11634233968705146,0.07713069426079881,-0.08885834792323799,0.02040177461960928,-0.02500633800231127,0.012499681942737614,-0.01342490731209894,0.08110233947860962,-0.046643512821544955,0.027837359479997464,-0.05879322543412677,0.11162028425367476,-0.08076323170240915,323.330679,323.39591924999996
2479,-0.0808989063366404,-0.21141696558516782,0.053642693988525864,-0.12859600974737917,0.050828189919069205,-0.0020442501644666222,-0.03733726403303448,-0.02587957730330251,-0.0857214527489509,-0.02692020993646013,0.07578597407333638,-0.15408802135422026,-0.06696694710230781,-0.07761521496963551,0.09770246493839435,-0.11247256190154871,0.038248214432443375,-0.07207821289728258,0.006894975809636804,0.001471551640208549,-0.02540772445020164,0.008168675888690436,-0.03927059658101652,-0.03998003071298347,-0.048414446934389656,-0.07843024787516885,0.1460519951483772,-0.05968169783184381,323.4611595,323.52639975
2480,0.08572591623928302,-0.2031701750325388,0.05636112102450346,-0.12629092483925225,0.106125743506451,-0.07312537694775001,0.01637680210075837,-0.019128890749260358,0.0019998557624951053,-0.022120032655624382,0.034922696139263854,-0.11566181905576647,-0.027130140747700073,-0.119914825725541,0.07774008969635324,-0.11590560623283226,0.0009995166603959807,-0.11008120312165887,-0.015258145340386995,-0.019711538553164522,-0.0027252968637932655,0.017288955393626956,0.004941954660745219,-0.05287238358501308,0.08187539633329721,-0.08820283117466161,0.08262553570439354,-0.07810883574621946,323.59164,323.65688025
2481,0.15027519453367613,-0.18466475478746025,0.06865039212573963,-0.14690745752032008,0.03595344953786251,0.002146770797696287,-0.01757467299882255,-0.028970061938444723,-0.02439651530231765,-0.009336676638840975,-0.035357101033872,-0.14235077401180288,-0.1317053366650857,-0.10797741628297215,0.22497238201243291,-0.11156310564854625,0.10197630432821966,-0.09495662689568793,0.009303398566900363,-0.005095761503767265,0.05362516310114638,-0.026497345539193914,0.054073637501485645,-0.09199416167004165,-0.038107641889376924,-0.06913120369573238,-0.015734162090633625,-0.08349969467104108,323.7221205,323.78736075
2482,0.16158467170271945,-0.19643380797129767,0.13642627369889102,-0.14447015705244862,0.08279128323378351,-0.040613217935936224,0.009877868397955732,-0.040039651057210954,-0.08437638943617853,-0.052276131180324356,-0.012240179524215047,-0.1468687413141678,-0.27343688980391806,-0.10754524138842013,0.3428726075426158,-0.08967333409268091,0.1535405990681936,-0.07140692600009622,0.047328858479155834,-0.034220523226015445,-0.00246214655063642,-0.03195968925923503,0.036376385439206606,-0.043783811315418364,-0.05490501231880451,-0.08244594199234812,-0.0707151750940721,-0.08198536357636858,323.852601,323.91784125
2483,0.2192785050373322,-0.19944227516491472,0.1864877061288719,-0.1440045693854758,0.0943726034960497,-0.0827300247918408,-0.011082718347645485,-0.01806022023999897,0.05669014018537518,0.016181869883548465,-0.05055272585812474,-0.09708983134087687,-0.31290370313110755,-0.06938996064310003,0.411540184199817,-0.10469165936130866,0.012748762791569617,-0.06774722728638609,0.06454541315385678,-0.021199555095301834,-0.0027918787811440737,-0.030194628577210707,0.021252584237970776,-0.017473154339520423,-0.07891750248531573,-0.08749795620545399,-0.19141465505756386,-0.06710163413920654,323.9830815,324.04832175
2484,0.3690781833546031,-0.18882091878444315,0.11979286763560143,-0.19135924872408988,0.029533102180231814,-0.07551060527929418,0.06506822975299434,-0.0013728701473850347,0.015125420415285874,-0.053823688402336714,-0.03327375737166713,-0.15480215800085817,-0.34922026923780103,-0.05738806415343,0.46940126513192454,-0.09793731142261665,0.0896605449442564,-0.09536299010631992,0.091557575702614,-0.01535730469023443,0.006264886407388332,-0.007216603475054947,-0.04319521240062643,-0.03619004996115297,-0.027818358252965997,-0.053017349544998156,-0.20566104313928268,-0.06162463937462417,324.113562,324.17880225
2485,0.2663644254133012,-0.1765174201247388,0.16869732761992953,-0.1703236720552995,0.0011878488761269494,-0.058481922236025864,-0.0010785411504188628,-0.0370076046034989,-0.08957316897398938,-0.014471046166120036,-0.05822562475574927,-0.12999911087732952,-0.40112101414541823,-0.05971768578086731,0.5043287585960509,-0.13003946619191883,0.18652280324224607,-0.10825820448242604,0.007415101062788832,-0.04044729985480743,0.05291202437124815,0.016541682406766737,0.02462183789519199,-0.08409534347420516,0.012813533648123463,-0.05629291142569851,-0.3007054886552494,-0.08372503826379508,324.2440425,324.30928274999997
2486,0.2099193217428511,-0.20146465997083382,0.22878678639693836,-0.14376610178952248,0.0959862754995389,-0.04725476036417271,0.012087227228011402,-0.0405352611621072,-0.0031663973513256245,-0.05194250578143416,-0.08811437868056994,-0.10582327211173098,-0.4727439347522254,-0.027080010207024018,0.6073889084791134,-0.11628311284989905,0.05207305618953947,-0.11057853176668878,0.17347736149220638,-0.01274240667087311,0.025185617370478815,-0.006429521624538196,-0.025420309840981845,-0.057919133482448024,-0.1232533860638093,-0.06998790324018377,-0.39149552765708295,-0.09164713113388173,324.374523,324.43976325
2487,0.29162998988968136,-0.22198032253875538,0.15468187403560024,-0.17303536325076663,0.23701290244152073,-0.08025663214036806,-0.03251564903390553,-0.07190351629219405,-0.02407288800712621,-0.027376288956613783,-0.12259132495565905,-0.0892603803765443,-0.4613896016207763,-0.04088797687689711,0.5534430657621258,-0.14514058817592335,0.17210829500324512,-0.10058710969497499,0.07102197481471656,-0.024437555742329052,0.06591275133223289,-0.042955834344166395,-0.0808076454363938,-0.013965424026672332,-0.13268540847715707,-0.0809680122628608,-0.4381039957906726,-0.026841080687860414,324.5050035,324.57024375
2488,0.2433773078791966,-0.2118075477819628,0.10980222277476324,-0.15735900137032297,0.055801431239673766,-0.040539903704367664,0.04330877552874215,-0.010187275864025482,-0.053340659894805735,-0.03596460292043704,-0.139293542711917,-0.0794111288358284,-0.45996203671713315,0.02935690278175336,0.5256686674147866,-0.1191818418255039,0.1982994114505602,-0.1227433119949939,0.05399185130387515,-0.022693295487628155,0.08138667588315547,-0.0061880951102651705,0.07907040546938388,-0.02134875204464876,-0.15959519859639196,-0.07258336504128857,-0.4292344328491401,-0.010476982688456846,324.635484,324.70072425
2489,0.1372676605005085,-0.24217775524393828,0.10644922322096963,-0.1746086698881527,-0.008468764616787972,-0.09733772943763881,0.028009902329107095,-0.03619245548029049,-0.05295674949411147,-0.05870746476746082,-0.1773073960160746,-0.092077268018182,-0.502535633096933,0.007055304076000903,0.39058973769970623,-0.144064389742777,0.12355050248454788,-0.14254651044152486,0.11781665194988987,-0.07798235298135076,-0.05272425369360849,-0.019683563431574576,-0.12866548727974783,-0.047551854645831136,-0.22063058481278436,-0.04130278494838698,-0.47303649546729815,-0.00974488932684697,324.7659645,324.83120475
2490,0.2711528530582764,-0.21982556785408675,0.10046614030195745,-0.17801334248761463,0.082783075272705,-0.05810089284203505,0.06494859595590786,-0.003954138062567253,0.005679438515354536,-0.011807866237716695,-0.10344468057892306,-0.025590820345698886,-0.4763952038756975,0.08849554935433979,0.3378639830682062,-0.09630196299827692,0.024821811679415565,-0.12121815009931786,0.044509691326997475,-0.021030580075466872,0.05942441180303689,-0.018669294086101598,-0.009113457579178206,-0.03018285880214874,-0.17071105977075274,0.02317793857826796,-0.4208342561560799,0.04557458551869448,324.89644499999997,324.96168524999996
2491,0.2453684046187614,-0.22185754358106968,0.19150231817875557,-0.1855259711935816,0.033849464105059665,-0.06549584063727404,0.05338157949962055,-0.028588867684224226,-0.10422034470532521,-0.06849475342685868,-0.19666389996228129,0.020204865643394795,-0.462893712443755,0.08017054604692087,0.42106775902389565,-0.10939176566437538,0.12608485168975922,-0.12184163564826199,0.01475416415305705,-0.031164603275178487,0.04602007321049908,-0.034735118912616915,-0.10563539160380973,-0.006219184984893993,-0.12483962627331309,0.030712555190486053,-0.4004637253158896,0.0026378232837225863,325.0269255,325.09216575
2492,0.2156609993935761,-0.2178739332135156,0.13002241829929326,-0.16588918633325656,0.0273712373326973,-0.07113981674584544,0.08384389749756832,-0.033539786003737894,-0.08006059231940704,-0.03351492380091535,-0.24133850439742383,0.08190614785421386,-0.48731132368281116,0.13960800862020462,0.5432630259933116,-0.12313709125566494,0.11852371900947287,-0.0923079150612571,0.19001495453857326,-0.04730804854743096,0.07358821437774565,-0.06087519553797777,-0.016469192891340526,-0.029534177829672444,-0.20754131925384722,0.029865767047317686,-0.44674162716675603,0.08842259807858655,325.157406,325.22264624999997
2493,0.376916282840699,-0.1998486384101013,0.10114034862096383,-0.18955682561494408,0.08325730421095379,-0.05544981447382829,0.026095972013751283,-0.04666834518676096,0.011129873307121816,0.02020891303821719,-0.07001260690744336,0.11952727298257636,-0.5177191139527095,0.14483094815530287,0.5011802632436785,-0.12739685437080744,0.151760789701028,-0.1003992434673976,0.13428440308862552,-0.02560018883629797,-0.021791072118970963,-0.00968614652508921,-0.11700177474052817,-0.0056117760072264,-0.2043090224077406,0.0709617289211884,-0.44734275600046775,0.13822546862845472,325.2878865,325.35312675
2494,0.3496779005332673,-0.19493532767278224,0.07357677883040341,-0.19735295167625916,0.21213086854428442,-0.10377357191108075,0.05414876684586826,-0.041294686980295876,0.04509147508479958,0.01249101853437207,-0.19801081290981268,0.14399503733150426,-0.49456728979386916,0.19583343835127276,0.5345974548927896,-0.12235160709395204,0.13017025873319066,-0.12102135967469078,0.11918961636146605,-0.06621218246974395,0.05327447782864303,-0.005803759070017129,-0.054023938168404964,-0.0005323881197213485,-0.19815910393651015,0.06756754380891088,-0.4498096428816494,0.13405979851048463,325.418367,325.48360725
2495,0.33290207133130717,-0.21667914243656675,0.01712045596494436,-0.1638889852215993,0.07448085857200101,-0.04640458391300675,0.17461400302037056,-0.015704128816746543,0.020466076198964723,0.015827710613486333,-0.1634596067995969,0.20517051269659078,-0.42982664769872186,0.236708697296591,0.6713350238291736,-0.14566768422560508,0.05133126510584819,-0.1137981640453078,0.08633425761210649,-0.039273133618230496,0.0768445410916651,-0.039297842557526844,-0.07746303000566478,0.003699104154460054,-0.22700090406419157,0.02471113311899682,-0.4452861198487259,0.22763567997178066,325.5488475,325.61408775
2496,0.280779418183776,-0.24635172107151598,0.06017268017347776,-0.1693053100273228,0.10817356915767885,-0.06997895461135713,0.0025135902638786863,-0.036438612903059955,-0.17555610961196857,0.01363362600841421,-0.2509187732504642,0.2951980352627194,-0.48318564455479046,0.32456469126747944,0.6079166357250259,-0.0921240216217078,0.13652013269330485,-0.11143166259468142,0.1373387653832022,-0.04574754664795355,0.04396686928772356,-0.03070858054773086,-0.05912376496841652,0.022451092306279116,-0.19413916033922196,0.16394547669030485,-0.4324288091327922,0.24087427904443526,325.679328,325.74456825
2497,0.2527763822934384,-0.21106646992991293,0.052224961519269225,-0.1561459382491932,0.07870011192655844,-0.04675555294092893,0.014298171215530545,-0.008217444579085369,0.026625888889215396,0.057766297168638334,-0.3066904605959934,0.41371166091827277,-0.509973030681652,0.36967041021631186,0.5159514591944625,-0.11595209743765299,0.11081306480541273,-0.116708885285158,0.04060087470083527,-0.01736771680308738,0.14189627576066585,0.03728252358746242,0.024239511991330204,0.0840276580810904,-0.3065444647797354,0.1908314876412181,-0.42958530149900825,0.33422023434479986,325.8098085,325.87504874999996
2498,0.2678476538113169,-0.21355766511741012,0.10158325107802144,-0.19120679093499934,0.015816478519743403,-0.09202522826448996,0.03012461389908643,-0.04843635675077459,0.041340130894017786,0.11027171564769911,-0.2819138226404877,0.44429477197097106,-0.4907041130979144,0.4518314921869569,0.4945110220268889,-0.14467549586323322,0.08820033549788628,-0.12555785732189195,0.16462037621392733,-0.016128251293921175,-0.035459261371623564,0.005435060281809138,-0.029681954972590227,0.10450853478520021,-0.14672671585507302,0.2690069508459902,-0.47654226596665433,0.38658537090733697,325.940289,326.00552925
2499,0.19653697394719574,-0.2502251852508384,0.08907701367614203,-0.17752055647553974,0.05954782389636771,-0.013584917949037099,0.05377171057363973,-0.03784066974782839,0.03758896309651392,0.12912062112500097,-0.3259081943033938,0.6007518442525502,-0.5226234949749593,0.5640541797926936,0.49359795155544267,-0.11431136646817366,0.11260020144131058,-0.08799134393526507,0.1520046498973502,-0.01567355950927942,0.03829453479126739,-0.0017906813341678869,0.05206521761811122,0.12283483982913834,-0.2347654970757788,0.2734157801354448,-0.41377968603874543,0.43941722353644685,326.0707695,326.13600974999997
2500,0.14538242621559247,-0.19397366974234198,0.11645542349713464,-0.20349211223952623,0.06977694405079828,-0.011881606455715628,0.16611724474831155,-0.018343634920952395,0.04765132522780903,0.1714833190610633,-0.3648556952226694,0.7518819235487628,-0.4849399616403058,0.5999551655787498,0.456647098105644,-0.09816794312265203,0.17139334957435792,-0.09641374837252534,0.08737514053732867,-0.01332850710347864,0.0467738810083782,0.0016643311939283482,-0.07213117343728001,0.142946863874738,-0.2437822703507937,0.43058773967923747,-0.4492423743875005,0.47488555889820633,326.20125,326.26649025
2501,0.30006487335788257,-0.23197618275037757,0.1885605483855407,-0.19591448049993898,0.008947667351154416,-0.05975632377353496,0.09405684701556861,-0.01548973166170409,-0.022757815230288796,0.19480978875033103,-0.2554909883871575,0.9680761270740741,-0.4887245183148413,0.681435395034349,0.5111400138925585,-0.11530968539952727,0.14454548681885268,-0.09354181910539758,0.090127442471925,-0.027433325210735895,0.08784841729016364,0.011052043449354499,-0.06295990563320684,0.25765903188881073,-0.3177701290310581,0.48089581031634354,-0.42899563110114824,0.5679616817968907,326.3317305,326.39697075
2502,0.13680678671049273,-0.21675226926761773,0.1488708367585127,-0.17873322028688057,0.09077762386387457,-0.10110855930752213,0.061251668616883394,0.008551144985263017,-0.023907324149672535,0.2495347998033116,-0.3281647406135573,0.9949954349957034,-0.47120057233519763,0.8128078088633316,0.4413327086884529,-0.1260235987716313,0.3090205524166278,-0.11693912431976188,0.15401688546630304,-0.07519625789710196,0.05437007001888326,0.0018139089776796687,0.0028090800767109902,0.2801742149877314,-0.2644565986550499,0.5785453712113667,-0.45775871656389827,0.6407566864793571,326.462211,326.52745125
2503,0.15566966397165674,-0.21448070095867242,0.14196835382602577,-0.16167529785536258,0.17752082232606967,-0.057420427461215326,0.19086637559247097,-0.008511302255612963,0.025346048684873713,0.3440586671988482,-0.3036293818359147,1.0931307455200665,-0.49679455364766734,0.8265303214457606,0.46268240272050387,-0.11822283280764213,0.1288011121119079,-0.08646507298806953,0.09121492403543677,-0.03382349396810936,0.018532845411368848,0.021857180700599704,-0.05624778787397649,0.33648599737635576,-0.23677041972529572,0.7018710307127827,-0.44471638377441364,0.7393254892776568,326.5926915,326.65793175
2504,0.2316450092202203,-0.20433496315996835,0.06664042996258998,-0.17786379507859126,0.08556257392718881,-0.04873424045753002,0.13533330797402973,0.03511846746605375,-0.013245445854446335,0.40810942832197805,-0.2691365925650162,1.1917000487265963,-0.4711693573838076,0.8960762462053736,0.4605892075195902,-0.0896853157665402,0.1323660387239874,-0.09355176707805245,0.02935402462613109,-0.020508504448742918,0.045331218442008346,0.04233391307440295,-0.033410887469294805,0.3864895518810247,-0.18873264474892376,0.6603813439897966,-0.45438060165852956,0.7309243976945656,326.723172,326.78841224999996
2505,0.2043865889837105,-0.1946660366041158,-0.011581373487363628,-0.20400423099461737,0.07189853155151936,-0.02512636204910187,-0.08001549200162611,0.01807299311744191,-0.07830944556099496,0.4053275754354572,-0.28527183012811275,1.2733042790847064,-0.47450118358557125,0.8612747740209102,0.5156917282355454,-0.14290221203390677,0.06960671750201028,-0.1006600997464962,-0.014961699459873969,-0.03429209891168973,0.025161670292540583,0.037969508088375334,-0.17757497967390623,0.3760112276131241,-0.1776694945021173,0.7153066007874908,-0.45924829550412544,0.760593744237184,326.8536525,326.91889275
2506,0.16843141763767708,-0.15228454244462342,0.02909925987441338,-0.20602005079899455,0.0001927459925805926,-0.05519397013180724,0.054379578885515395,-0.024266886510472194,-0.05816132361026592,0.33709979590717615,-0.18953783985352804,1.2495553503964905,-0.4591067261456127,0.9038321598244141,0.34614841685431974,-0.06817311625113415,0.09474229012303405,-0.10768588018647215,-0.004760297133971193,-0.06876967799652656,0.16319927968484882,0.01428934563787365,-0.03260349070309666,0.37605236868130654,-0.1958500256573613,0.7423854889123909,-0.42774219230424615,0.721036915681187,326.984133,327.04937325
2507,0.18527025930519994,-0.19370989994982782,0.047541735254440484,-0.17493884000782903,0.009138995596349554,-0.03020972650110649,0.12602969109842396,0.02700968871301677,-0.025714375115098158,0.40271010294215603,-0.18914474889670785,1.290628763168112,-0.44270001835818806,0.8903519829595307,0.3622970518092286,-0.14347738865303264,0.018804118391337395,-0.10271857461113548,0.034060240469472404,-0.030243118286448562,0.01908883325026908,0.0624138115979386,-0.07133595197829515,0.4247022987762015,-0.2503615650282961,0.7987361734255417,-0.41806851486214713,0.756406901937374,327.1146135,327.17985375
2508,0.11270221698463677,-0.15384444165679814,0.04986808917461333,-0.1938226730307759,0.0008231460196413764,-0.07448463964189922,0.07310291023710938,0.05378780043197786,-0.004021806151299759,0.3518654855993557,-0.1472900984572999,1.2041458321079168,-0.5203201907861942,0.8710247967202948,0.25619528933482716,-0.07158708140078889,0.11945786948455,-0.08778178104946896,0.04104079435765936,-0.02598370868354305,0.10743783688241765,0.013749921244480547,-0.08436026983536238,0.469678806245197,-0.13878095668747847,0.7098334027647055,-0.4024094421734327,0.6759514448953734,327.245094,327.31033425
2509,0.05340320441654391,-0.1654834773417295,0.027369242127518605,-0.20909329290784287,0.02318299991684655,-0.047048530198783335,0.07993125700624275,0.009499803764287993,0.0962085374927948,0.40318871825846586,-0.16423180714140542,1.2528063340380988,-0.38243991317800885,0.8128764976171706,0.19898219115894344,-0.06140269480344697,0.013254451945200705,-0.07820511843237574,0.021757295901563247,-0.03583416938799697,0.060198116586992007,0.014440089524615193,-0.056477616512695165,0.38279974226079777,-0.14799476062365954,0.7229763064961252,-0.3758435581583944,0.7601260005174423,327.37557449999997,327.44081474999996
2510,0.11830499447653298,-0.12802203640565712,0.06507678790805342,-0.1872535978277008,0.01233307456202239,-0.062323596521131515,-0.08863287728269878,0.03050473599099764,0.05689610252909754,0.38372004536145826,-0.07157989270785481,1.1177423910037831,-0.4364408689232617,0.825706093023106,0.2564888353782332,-0.04036007074553055,0.06885391688067938,-0.11544959842467521,0.057410726635195745,-0.053905909098176615,0.01995633331671792,-0.02285104889910083,0.0016505864118127784,0.42323550266233273,-0.07368976438391288,0.7017925980748729,-0.4178881478941171,0.7030884029684202,327.506055,327.57129525
2511,-0.039713072991453345,-0.11554474037749644,0.10084567270343422,-0.1904440153597973,0.15302329128870207,-0.07290435248538768,0.03365426012026093,0.006823642144437553,0.04145905607854942,0.32898197744227514,-0.0709332573200292,1.0925641245413167,-0.37088441243276404,0.746821373957001,0.2073614060321435,-0.036311741298009216,0.08747196063381779,-0.11800362206110529,0.04801711029950444,-0.055554145689466546,0.039067396591958625,0.01577222615175088,-0.06463018840855934,0.3451937991520562,-0.1635079840292533,0.6720555291595021,-0.34741698607550076,0.6162124647806309,327.6365355,327.70177574999997
2512,0.0013734333609764927,-0.06245084945075594,0.07890675173724601,-0.20846847249126552,-0.011733840459908542,-0.07163872025108854,0.020194397140993994,0.004279322540017691,0.06698272562081084,0.2705419087661511,-0.1009616000660342,0.95647821048115,-0.33097698815473287,0.6476295563152216,0.20098938625589416,-0.03616627016086873,2.6098318778799032e-05,-0.11130442536653179,0.029837028640342853,-0.04423535236239826,-0.007509064089931839,0.02552845703006562,-0.0015753481937871518,0.29612791939524663,-0.09496153028323766,0.5584174684992544,-0.2917326776428185,0.5730972407583342,327.767016,327.83225625
2513,-0.015089973077511414,-0.0729168340698244,0.07468088467019027,-0.20170647739523107,0.03751116997739946,-0.0681048329088541,0.07613444199073063,0.0034652313017716195,0.0491413833132743,0.2722629994366246,-0.037486560374360996,0.8414755849013039,-0.3293285399670573,0.583686540859569,0.09756431731976453,-0.03218132987811835,-0.03701602649572912,-0.09162873306292302,0.060852486304005186,-0.04357933500938458,0.1229914050022888,0.020404399652862382,-0.009426902734305175,0.2766196523045613,-0.042439860878915596,0.4945871821609736,-0.31600886780052856,0.4833872973483873,327.8974965,327.96273675
2514,0.041181861470483375,-0.14126883279454006,0.03235740148303407,-0.21765952357514198,0.041620999451222496,-0.10778268747651906,0.07832687408078498,0.0029161941210250246,-0.016558365077325214,0.19612388604046094,-0.06902234523038224,0.7874514420224062,-0.2903777141953457,0.5168655094777324,0.15731267884491615,-0.04829298172753426,0.12156236165710216,-0.08918476604937398,0.05086832909306351,-0.06091679793565562,0.1415711833494241,0.02825073961900762,-0.06794142152296212,0.2188220691557559,-0.05553344736067044,0.4084649485708135,-0.24317060617886432,0.45309817962858806,328.027977,328.09321725
