,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
447,223.64705882352942,305.08247422680415,222.30526315789473,431.9259259259259,294.28409090909093,295.7402597402597,443.7032967032967,206.54807692307693,288.01869158878503,203.14666666666668,345.7524752475247,355.7909090909091,335.85714285714283,291.5164835164835,13.760746
448,220.3294117647059,301.9587628865979,232.17894736842106,419.8888888888889,296.07954545454544,301.012987012987,453.64835164835165,208.0,287.1214953271028,209.94666666666666,344.4950495049505,356.8090909090909,349.7551020408163,304.2087912087912,13.791530666666667
449,225.43529411764706,296.6701030927835,219.09473684210528,397.358024691358,286.8863636363636,295.2077922077922,476.04395604395603,219.45192307692307,299.3644859813084,192.6,327.9207920792079,358.40909090909093,340.9795918367347,311.1868131868132,13.822315333333332
450,235.8,307.69072164948454,217.52631578947367,422.8888888888889,293.60227272727275,320.1038961038961,442.8791208791209,225.78846153846155,292.49532710280374,199.14666666666668,329.96039603960395,358.1545454545454,340.48979591836735,328.2637362637363,13.8531
451,223.0705882352941,310.3298969072165,230.57894736842104,423.9382716049383,274.0113636363636,299.4935064935065,431.42857142857144,227.6153846153846,292.95327102803736,199.66666666666666,329.6237623762376,346.73636363636365,341.8673469387755,314.45054945054943,13.883884666666665
452,235.94117647058823,317.0103092783505,234.18947368421053,408.91358024691357,292.8068181818182,300.94805194805195,472.6373626373626,215.51923076923077,285.68224299065423,200.76,316.5049504950495,360.3181818181818,346.44897959183675,326.8241758241758,13.914669333333332
453,229.30588235294118,301.2371134020619,227.77894736842106,427.18518518518516,289.52272727272725,305.53246753246754,463.9120879120879,210.17307692307693,287.2056074766355,196.41333333333333,335.4950495049505,377.1909090909091,344.0816326530612,298.7692307692308,13.945454
454,217.9294117647059,288.2783505154639,231.13684210526316,415.28395061728395,282.6818181818182,287.24675324675326,482.4945054945055,208.0096153846154,291.4859813084112,197.62666666666667,360.3960396039604,343.23636363636365,314.3979591836735,293.04395604395603,13.976238666666665
455,248.87058823529412,316.319587628866,218.17894736842106,433.48148148148147,300.03409090909093,300.6363636363636,472.8901098901099,219.93269230769232,302.60747663551405,211.85333333333332,333.25742574257424,364.46363636363634,347.38775510204084,316.54945054945057,14.007023333333333
456,212.51764705882354,297.92783505154637,226.8,403.2345679012346,295.35227272727275,306.7012987012987,447.46153846153845,209.98076923076923,288.9906542056075,189.14666666666668,333.53465346534654,358.8454545454546,331.3979591836735,296.61538461538464,14.037808
457,218.3764705882353,308.0103092783505,224.23157894736843,426.58024691358025,290.875,285.8051948051948,471.6923076923077,208.16346153846155,282.29906542056074,192.44,330.4059405940594,364.59090909090907,337.98979591836735,297.65934065934067,14.068592666666666
458,235.76470588235293,303.55670103092785,223.61052631578949,428.41975308641975,285.79545454545456,313.46753246753246,468.74725274725273,215.375,268.14018691588785,209.73333333333332,328.44554455445547,362.1909090909091,347.6938775510204,304.1208791208791,14.099377333333333
459,234.9294117647059,309.0515463917526,216.05263157894737,419.7037037037037,270.57954545454544,307.1168831168831,460.6263736263736,214.43269230769232,269.2710280373832,187.37333333333333,329.71287128712873,365.8272727272727,345.16326530612247,310.1978021978022,14.130161999999999
460,203.16470588235293,311.2371134020619,210.03157894736842,438.3703703703704,288.3068181818182,296.5584415584416,480.25274725274727,216.5096153846154,272.4766355140187,199.12,332.6039603960396,367.1545454545454,341.5408163265306,311.56043956043953,14.160946666666666
461,219.88235294117646,313.5154639175258,239.13684210526316,415.08641975308643,277.4886363636364,305.53246753246754,450.4835164835165,212.47115384615384,289.803738317757,192.48,350.43564356435644,367.45454545454544,346.53061224489795,314.2087912087912,14.191731333333333
462,222.21176470588236,326.0515463917526,215.92631578947368,428.24691358024694,286.53409090909093,310.5844155844156,437.5274725274725,218.47115384615384,269.4018691588785,202.17333333333335,324.8712871287129,371.5090909090909,323.33673469387753,311.4175824175824,14.222515999999999
463,248.14117647058825,308.2371134020619,225.73684210526315,419.0,269.3636363636364,304.4025974025974,483.0989010989011,206.23076923076923,281.39252336448595,196.17333333333335,331.7722772277228,354.53636363636366,350.5612244897959,325.0989010989011,14.253300666666666
464,220.2,300.0,231.38947368421051,409.8641975308642,288.54545454545456,310.42857142857144,470.3626373626374,216.6346153846154,275.67289719626166,199.25333333333333,349.2079207920792,342.1727272727273,337.85714285714283,322.15384615384613,14.284085333333332
465,231.1529411764706,314.02061855670104,229.6,414.1604938271605,300.77272727272725,302.7012987012987,465.97802197802196,211.47115384615384,282.5514018691589,189.65333333333334,328.0990099009901,378.5181818181818,345.35714285714283,304.0,14.314869999999999
466,221.9294117647059,305.36082474226805,216.42105263157896,432.74074074074076,272.3068181818182,305.4805194805195,463.5934065934066,220.64423076923077,288.5327102803738,202.58666666666667,320.18811881188117,368.73636363636365,319.51020408163265,315.9230769230769,14.345654666666666
467,229.2941176470588,289.8144329896907,221.21052631578948,402.4074074074074,286.1363636363636,295.4155844155844,459.8131868131868,225.91346153846155,285.14018691588785,191.52,328.03960396039605,354.8272727272727,325.3673469387755,312.2967032967033,14.376439333333332
468,239.41176470588235,309.58762886597935,230.43157894736842,408.41975308641975,288.03409090909093,317.3246753246753,483.85714285714283,202.19230769230768,260.3551401869159,186.54666666666665,323.36633663366337,357.3909090909091,324.8469387755102,314.8791208791209,14.407224
469,212.71764705882353,302.5154639175258,232.56842105263158,413.3703703703704,273.92045454545456,320.5064935064935,476.75824175824175,211.8653846153846,264.2710280373832,202.44,323.0,357.72727272727275,328.81632653061223,326.65934065934067,14.438008666666667
470,214.36470588235295,308.7525773195876,230.3578947368421,407.44444444444446,277.3181818181818,304.53246753246754,451.04395604395603,208.8653846153846,277.7102803738318,206.16,339.5049504950495,362.73636363636365,340.0816326530612,323.97802197802196,14.468793333333332
471,223.9294117647059,312.9381443298969,214.69473684210527,406.8024691358025,291.0681818181818,310.961038961039,469.02197802197804,209.39423076923077,270.5607476635514,208.53333333333333,323.53465346534654,357.7,328.8469387755102,321.3296703296703,14.499578
472,250.88235294117646,302.44329896907215,228.7578947368421,410.25925925925924,294.0568181818182,306.8961038961039,462.4065934065934,203.875,275.04672897196264,194.38666666666666,334.38613861386136,350.6090909090909,331.35714285714283,322.4175824175824,14.530362666666665
473,218.21176470588236,304.1546391752577,224.47368421052633,420.679012345679,275.5113636363636,313.46753246753246,464.5164835164835,194.76923076923077,263.5981308411215,198.88,316.1485148514852,334.07272727272726,335.07142857142856,308.2307692307692,14.561147333333333
474,209.36470588235295,311.8453608247423,218.67368421052632,419.55555555555554,274.3636363636364,301.3376623376623,462.61538461538464,200.34615384615384,271.4859813084112,197.41333333333333,347.3168316831683,343.58181818181816,346.3265306122449,330.84615384615387,14.591932
475,220.41176470588235,295.87628865979383,209.1157894736842,398.81481481481484,275.3863636363636,312.5584415584416,474.0879120879121,199.2403846153846,264.5140186915888,193.69333333333333,348.8712871287129,351.1181818181818,333.9387755102041,314.31868131868134,14.622716666666665
476,216.38823529411764,293.87628865979383,214.49473684210525,419.8641975308642,275.3181818181818,292.5064935064935,465.032967032967,202.77884615384616,277.95327102803736,183.77333333333334,339.009900990099,364.9818181818182,344.66326530612247,326.24175824175825,14.653501333333333
477,204.57647058823528,307.08247422680415,214.56842105263158,419.8024691358025,292.78409090909093,299.3766233766234,464.35164835164835,195.31730769230768,282.93457943925233,198.97333333333333,340.38613861386136,358.1272727272727,325.81632653061223,318.3076923076923,14.684285999999998
478,203.7764705882353,286.36082474226805,223.66315789473686,436.2962962962963,298.70454545454544,287.4155844155844,425.35164835164835,192.1346153846154,272.2803738317757,202.82666666666665,331.9306930693069,349.8727272727273,328.7551020408163,321.05494505494505,14.715070666666666
479,212.4470588235294,294.45360824742266,223.18947368421053,401.4320987654321,276.42045454545456,275.7142857142857,464.34065934065933,192.93269230769232,269.66355140186914,207.76,337.4752475247525,342.76363636363635,336.94897959183675,325.6703296703297,14.745855333333333
480,207.90588235294118,308.96907216494844,230.96842105263158,413.4938271604938,278.92045454545456,323.012987012987,471.38461538461536,199.18269230769232,255.05607476635515,196.53333333333333,337.66336633663366,351.05454545454546,327.4591836734694,306.6043956043956,14.776639999999999
481,219.42352941176472,284.02061855670104,232.92631578947368,406.69135802469134,273.60227272727275,291.45454545454544,474.4945054945055,203.64423076923077,259.5140186915888,206.02666666666667,340.0693069306931,347.56363636363636,322.46938775510205,305.5274725274725,14.807424666666666
482,222.7058823529412,299.2886597938144,231.89473684210526,403.2098765432099,275.46590909090907,294.93506493506493,464.74725274725273,199.75,271.803738317757,207.81333333333333,317.74257425742576,356.3181818181818,326.3469387755102,330.3626373626374,14.838209333333333
483,208.3294117647059,295.9381443298969,240.34736842105264,400.51851851851853,290.9886363636364,290.90909090909093,463.8131868131868,195.06730769230768,270.0373831775701,189.88,317.84158415841586,347.2090909090909,326.3775510204082,327.86813186813185,14.868993999999999
484,205.8,314.78350515463916,216.41052631578947,414.9259259259259,269.95454545454544,303.64935064935065,456.8021978021978,185.30769230769232,276.25233644859816,194.8,342.3168316831683,346.3454545454546,320.64285714285717,331.85714285714283,14.899778666666666
485,212.91764705882352,297.22680412371136,221.97894736842105,435.81481481481484,280.47727272727275,311.012987012987,478.1208791208791,198.55769230769232,266.97196261682245,197.61333333333334,327.7722772277228,345.9909090909091,338.2959183673469,324.0989010989011,14.930563333333332
486,200.2941176470588,283.77319587628864,232.34736842105264,426.5432098765432,280.03409090909093,311.97402597402595,459.05494505494505,193.15384615384616,273.3644859813084,198.14666666666668,330.84158415841586,355.90909090909093,322.3265306122449,326.0879120879121,14.961348
487,203.35294117647058,288.8659793814433,236.0,415.5679012345679,272.97727272727275,306.7402597402597,479.4175824175824,196.0,267.4672897196262,182.65333333333334,333.7821782178218,347.6363636363636,329.2959183673469,333.0989010989011,14.992132666666667
488,201.61176470588236,292.49484536082474,225.4842105263158,404.2716049382716,289.6136363636364,319.6623376623377,455.2857142857143,198.19230769230768,251.11214953271028,202.88,336.4752475247525,357.8272727272727,334.66326530612247,323.6263736263736,15.022917333333332
489,218.14117647058825,297.4742268041237,221.02105263157895,403.7283950617284,278.07954545454544,282.46753246753246,489.8131868131868,195.15384615384616,266.7196261682243,189.36,337.35643564356434,337.1909090909091,322.0204081632653,306.16483516483515,15.053702
490,204.11764705882354,293.0515463917526,221.3578947368421,416.5432098765432,267.40909090909093,296.68831168831167,464.84615384615387,196.25,262.93457943925233,200.09333333333333,326.009900990099,352.3363636363636,325.55102040816325,311.75824175824175,15.084486666666665
491,203.7058823529412,303.319587628866,223.50526315789475,426.85185185185185,283.8863636363636,305.0,457.54945054945057,175.73076923076923,258.67289719626166,199.49333333333334,329.83168316831683,342.4727272727273,309.16326530612247,318.9120879120879,15.115271333333332
492,206.09411764705882,295.340206185567,222.86315789473684,417.4938271604938,268.875,304.85714285714283,480.4175824175824,201.5096153846154,267.0373831775701,197.72,305.65346534653463,339.3181818181818,329.05102040816325,317.1758241758242,15.146056
493,201.2,297.2371134020619,220.22105263157894,406.41975308641975,268.9431818181818,298.14285714285717,478.72527472527474,187.15384615384616,251.3644859813084,191.73333333333332,335.61386138613864,355.5090909090909,351.96938775510205,306.6263736263736,15.176840666666665
494,202.1529411764706,287.9587628865979,227.52631578947367,410.5308641975309,296.375,306.4025974025974,464.57142857142856,181.44230769230768,265.0093457943925,208.37333333333333,326.7524752475247,332.6181818181818,314.8979591836735,302.04395604395603,15.207625333333333
495,208.74117647058824,292.7938144329897,221.92631578947368,400.3703703703704,291.8068181818182,301.42857142857144,447.97802197802196,182.17307692307693,259.5981308411215,187.54666666666665,333.7227722772277,348.94545454545454,320.9387755102041,314.010989010989,15.23841
496,190.9764705882353,299.0515463917526,224.17894736842106,420.44444444444446,278.3863636363636,277.5974025974026,444.2637362637363,185.27884615384616,271.0,205.81333333333333,319.0693069306931,348.3363636363636,318.6734693877551,309.13186813186815,15.269194666666666
497,194.11764705882354,298.87628865979383,224.98947368421054,401.30864197530866,280.34090909090907,289.97402597402595,442.05494505494505,166.40384615384616,268.5327102803738,191.45333333333335,322.5247524752475,349.55454545454546,314.07142857142856,322.6043956043956,15.299979333333333
498,193.04705882352943,299.2886597938144,224.81052631578947,423.01234567901236,283.8636363636364,310.15584415584414,476.7032967032967,168.16346153846155,263.77570093457945,207.05333333333334,333.0,352.45454545454544,300.05102040816325,289.7032967032967,15.330763999999999
499,200.6,295.5670103092784,217.68421052631578,414.98765432098764,270.22727272727275,307.987012987013,458.38461538461536,180.04807692307693,247.33644859813083,207.37333333333333,324.8514851485148,367.74545454545455,311.14285714285717,307.1758241758242,15.361548666666666
500,192.75294117647059,297.45360824742266,218.0,412.1111111111111,272.40909090909093,308.93506493506493,454.35164835164835,173.57692307692307,280.2616822429907,198.46666666666667,315.86138613861385,347.26363636363635,324.94897959183675,303.3736263736264,15.392333333333333
501,187.72941176470587,283.6082474226804,208.2736842105263,387.75308641975306,264.7613636363636,291.012987012987,481.4835164835165,179.64423076923077,262.803738317757,199.37333333333333,328.7029702970297,346.77272727272725,323.53061224489795,304.6703296703297,15.423117999999999
502,188.96470588235294,287.89690721649487,213.43157894736842,423.5061728395062,272.04545454545456,289.46753246753246,451.27472527472526,180.1153846153846,252.33644859813083,210.21333333333334,339.08910891089107,359.6909090909091,310.33673469387753,305.31868131868134,15.453902666666666
503,183.2,292.3917525773196,215.47368421052633,433.9753086419753,269.15909090909093,293.94805194805195,446.8901098901099,175.83653846153845,242.0,183.26666666666668,335.25742574257424,330.27272727272725,334.3061224489796,316.61538461538464,15.484687333333332
504,192.4470588235294,302.74226804123714,218.16842105263157,439.81481481481484,260.0568181818182,293.83116883116884,458.24175824175825,168.85576923076923,255.07476635514018,206.08,328.1485148514852,362.9818181818182,342.2040816326531,318.5824175824176,15.515471999999999
505,197.76470588235293,292.82474226804123,214.5157894736842,414.2098765432099,264.375,292.2077922077922,469.4725274725275,176.51923076923077,252.0,205.12,343.2079207920792,354.55454545454546,324.44897959183675,313.34065934065933,15.546256666666666
506,190.6705882352941,299.7938144329897,219.96842105263158,424.1975308641975,268.92045454545456,296.4935064935065,441.85714285714283,166.47115384615384,255.93457943925233,185.94666666666666,306.53465346534654,346.6181818181818,345.07142857142856,304.54945054945057,15.577041333333332
507,183.41176470588235,295.6701030927835,223.56842105263158,403.5925925925926,282.6931818181818,311.6363636363636,471.45054945054943,168.97115384615384,261.3738317757009,194.25333333333333,327.7722772277228,344.3909090909091,318.81632653061223,301.2857142857143,15.607826
508,203.41176470588235,305.0,223.9157894736842,400.18518518518516,274.04545454545456,283.23376623376623,446.6263736263736,176.6346153846154,240.05607476635515,196.6,311.8019801980198,359.9818181818182,313.2244897959184,301.65934065934067,15.638610666666667
509,195.63529411764705,310.4226804123711,229.8842105263158,418.7283950617284,267.95454545454544,290.2207792207792,447.2857142857143,180.60576923076923,263.6355140186916,197.94666666666666,316.5940594059406,350.4,311.0612244897959,310.7032967032967,15.669395333333332
510,197.6705882352941,300.1443298969072,222.01052631578946,416.48148148148147,266.0681818181818,282.7012987012987,437.5824175824176,173.17307692307693,260.5514018691589,207.6,326.08910891089107,366.77272727272725,329.8061224489796,299.8241758241758,15.70018
511,215.65882352941176,301.16494845360825,231.30526315789473,396.5308641975309,274.1136363636364,288.1168831168831,446.54945054945057,179.20192307692307,262.2056074766355,199.64,339.56435643564356,358.2818181818182,312.7448979591837,287.0879120879121,15.730964666666665
512,204.98823529411766,303.8144329896907,215.52631578947367,395.0246913580247,276.3636363636364,305.23376623376623,427.57142857142856,164.25,276.78504672897196,196.06666666666666,321.1188118811881,364.3272727272727,330.5,308.0769230769231,15.761749333333333
513,187.11764705882354,300.30927835051546,227.34736842105264,421.5925925925926,281.46590909090907,285.4025974025974,439.15384615384613,168.26923076923077,262.6448598130841,205.48,328.05940594059405,352.43636363636364,301.1326530612245,315.2637362637363,15.792534
514,195.88235294117646,297.7938144329897,221.10526315789474,411.12345679012344,290.40909090909093,269.06493506493507,430.9120879120879,174.22115384615384,255.85981308411215,196.30666666666667,325.9009900990099,346.54545454545456,315.46938775510205,297.7692307692308,15.823318666666665
515,195.64705882352942,297.8041237113402,216.52631578947367,418.34567901234567,278.14772727272725,302.57142857142856,447.25274725274727,170.56730769230768,264.2803738317757,209.86666666666667,337.86138613861385,341.1636363636364,308.7142857142857,287.4945054945055,15.854103333333333
516,204.8235294117647,313.4020618556701,226.85263157894738,412.22222222222223,282.4431818181818,269.038961038961,452.7802197802198,178.375,266.57943925233644,205.29333333333332,323.3267326732673,364.1363636363636,327.2448979591837,295.5934065934066,15.884887999999998
517,193.9764705882353,285.77319587628864,217.23157894736843,421.14814814814815,273.5,276.5974025974026,428.57142857142856,174.05769230769232,271.95327102803736,182.65333333333334,347.2475247524753,348.5272727272727,330.0204081632653,296.05494505494505,15.915672666666666
518,197.51764705882354,287.87628865979383,220.7157894736842,393.60493827160496,263.15909090909093,289.038961038961,461.8241758241758,164.16346153846155,268.4018691588785,200.32,332.41584158415844,352.3909090909091,318.2857142857143,317.8901098901099,15.946457333333333
519,202.4,304.6082474226804,214.85263157894738,391.2345679012346,281.375,301.3376623376623,443.14285714285717,163.55769230769232,265.5700934579439,188.41333333333333,329.73267326732673,349.7090909090909,313.81632653061223,291.15384615384613,15.977241999999999
520,193.34117647058824,287.7113402061856,227.16842105263157,412.91358024691357,282.0681818181818,298.5974025974026,434.97802197802196,178.5,267.3457943925234,200.08,342.0,362.1272727272727,331.33673469387753,286.46153846153845,16.008026666666666
521,213.3294117647059,300.88659793814435,216.69473684210527,401.6666666666667,277.82954545454544,307.8831168831169,441.31868131868134,172.02884615384616,270.4392523364486,216.04,316.71287128712873,350.6,339.2551020408163,296.75824175824175,16.03881133333333
522,198.96470588235294,313.74226804123714,228.82105263157894,417.4938271604938,277.02272727272725,290.85714285714283,443.64835164835165,172.5096153846154,250.79439252336448,189.05333333333334,330.16831683168317,336.6,323.6020408163265,313.989010989011,16.069596
523,192.43529411764706,285.0412371134021,216.3684210526316,400.1358024691358,274.79545454545456,284.5974025974026,429.3626373626374,179.90384615384616,259.25233644859816,194.46666666666667,309.16831683168317,355.6,333.94897959183675,295.57142857142856,16.100380666666666
524,191.64705882352942,302.83505154639175,219.96842105263158,413.01234567901236,275.5113636363636,294.4415584415584,437.1098901098901,169.44230769230768,261.9252336448598,184.72,332.9009900990099,351.7090909090909,328.0816326530612,292.64835164835165,16.131165333333332
525,193.68235294117648,301.7525773195876,211.0421052631579,398.04938271604937,270.3636363636364,300.75324675324674,426.0659340659341,174.01923076923077,258.01869158878503,191.17333333333335,325.81188118811883,348.3727272727273,318.8265306122449,289.31868131868134,16.161949999999997
526,198.6235294117647,292.4020618556701,220.8842105263158,397.58024691358025,288.45454545454544,282.8961038961039,421.2197802197802,177.01923076923077,265.10280373831773,185.34666666666666,328.4257425742574,341.24545454545455,318.85714285714283,304.3736263736264,16.192734666666666
527,200.38823529411764,302.7938144329897,226.83157894736843,409.38271604938274,269.53409090909093,290.4025974025974,414.74725274725273,184.20192307692307,253.38317757009347,187.33333333333334,333.2475247524753,336.5181818181818,316.234693877551,297.34065934065933,16.223519333333332
528,198.72941176470587,307.6701030927835,223.14736842105262,395.9259259259259,275.4431818181818,306.3636363636364,447.1758241758242,183.65384615384616,269.6448598130841,202.6,342.13861386138615,350.8636363636364,330.4795918367347,287.5274725274725,16.254303999999998
529,210.8470588235294,291.6082474226804,223.25263157894736,414.7901234567901,256.53409090909093,275.6623376623377,424.46153846153845,181.34615384615384,261.2616822429907,196.16,323.33663366336634,344.27272727272725,322.16326530612247,282.7362637362637,16.285088666666667
530,210.63529411764705,295.4226804123711,220.32631578947368,401.641975308642,265.6931818181818,293.14285714285717,445.032967032967,179.31730769230768,272.8130841121495,195.76,339.4257425742574,354.96363636363634,317.5408163265306,281.3626373626374,16.315873333333332
531,198.38823529411764,308.10309278350513,215.6315789473684,422.7283950617284,292.54545454545456,311.93506493506493,404.8901098901099,177.22115384615384,247.52336448598132,200.26666666666668,325.94059405940595,358.9,328.3265306122449,293.0,16.346657999999998
532,205.96470588235294,302.6082474226804,216.97894736842105,389.5061728395062,285.32954545454544,315.8181818181818,427.4725274725275,167.8846153846154,260.3644859813084,191.77333333333334,347.25742574257424,353.1272727272727,314.03061224489795,285.032967032967,16.377442666666667
533,211.6,290.8453608247423,220.83157894736843,408.5432098765432,278.39772727272725,296.61038961038963,424.43956043956047,177.76923076923077,267.5233644859813,192.28,344.3069306930693,343.03636363636366,336.9183673469388,293.74725274725273,16.408227333333333
534,213.45882352941177,280.17525773195877,221.01052631578946,404.85185185185185,288.34090909090907,288.53246753246754,449.24175824175825,188.07692307692307,253.3177570093458,207.46666666666667,324.5049504950495,345.1636363636364,330.90816326530614,274.85714285714283,16.439011999999998
535,209.12941176470588,290.63917525773195,211.74736842105264,420.0617283950617,273.5568181818182,302.1168831168831,434.34065934065933,183.89423076923077,275.8785046728972,197.6,321.43564356435644,346.5272727272727,314.5816326530612,282.05494505494505,16.469796666666667
536,199.2,295.74226804123714,225.30526315789473,411.4074074074074,280.28409090909093,303.97402597402595,444.13186813186815,177.34615384615384,277.5420560747664,190.09333333333333,342.6930693069307,354.6272727272727,333.1530612244898,279.97802197802196,16.500581333333333
537,216.2235294117647,309.69072164948454,215.45263157894738,406.39506172839504,287.6363636363636,290.5064935064935,444.2967032967033,171.6346153846154,270.0747663551402,193.0,330.58415841584156,334.4,320.0612244897959,283.2857142857143,16.531366
538,204.95294117647057,309.8659793814433,210.77894736842106,414.4691358024691,276.96590909090907,291.1038961038961,435.7912087912088,184.28846153846155,265.9252336448598,197.42666666666668,323.5247524752475,351.8818181818182,323.18367346938777,287.57142857142856,16.562150666666664
539,205.95294117647057,282.0103092783505,210.1263157894737,400.8024691358025,272.79545454545456,280.05194805194805,418.6043956043956,184.02884615384616,262.6261682242991,190.97333333333333,334.6237623762376,341.8363636363636,345.8673469387755,298.1978021978022,16.592935333333333
540,205.43529411764706,301.3298969072165,220.41052631578947,407.0617283950617,289.46590909090907,285.02597402597405,436.83516483516485,189.39423076923077,274.6542056074766,180.22666666666666,334.7524752475247,345.23636363636365,321.265306122449,280.9340659340659,16.62372
541,209.30588235294118,306.91752577319585,229.46315789473684,376.55555555555554,285.8636363636364,293.6233766233766,453.6263736263736,174.25,259.196261682243,201.92,345.5247524752475,333.6,316.6530612244898,281.9230769230769,16.654504666666664
542,211.52941176470588,303.2680412371134,228.21052631578948,435.3333333333333,281.52272727272725,290.85714285714283,417.95604395604397,186.92307692307693,264.4299065420561,198.25333333333333,329.019801980198,366.3181818181818,324.2142857142857,307.9340659340659,16.685289333333333
543,208.8470588235294,305.70103092783506,227.01052631578946,407.1604938271605,270.97727272727275,280.1038961038961,416.1978021978022,185.68269230769232,260.9626168224299,189.02666666666667,318.0990099009901,353.0181818181818,314.3775510204082,280.94505494505495,16.716074
544,207.09411764705882,288.07216494845363,216.83157894736843,401.7037037037037,276.0113636363636,272.4805194805195,419.25274725274727,169.42307692307693,257.85046728971963,189.86666666666667,347.56435643564356,326.6454545454545,319.2755102040816,283.61538461538464,16.746858666666665
545,234.28235294117647,284.25773195876286,229.29473684210527,412.91358024691357,281.29545454545456,282.76623376623377,431.02197802197804,180.55769230769232,248.82242990654206,190.96,344.16831683168317,342.57272727272726,306.6020408163265,290.27472527472526,16.777643333333334
546,216.2941176470588,286.5670103092784,224.17894736842106,416.4567901234568,292.22727272727275,296.06493506493507,439.94505494505495,190.0096153846154,257.98130841121497,184.28,325.8514851485148,338.1272727272727,313.81632653061223,297.4065934065934,16.808428
547,198.72941176470587,294.1958762886598,228.9157894736842,383.39506172839504,277.8636363636364,286.14285714285717,420.5934065934066,179.29807692307693,252.28971962616822,205.10666666666665,327.81188118811883,349.05454545454546,330.85714285714283,278.64835164835165,16.839212666666665
548,211.88235294117646,286.9381443298969,213.29473684210527,411.9382716049383,288.46590909090907,300.4805194805195,448.53846153846155,171.79807692307693,261.77570093457945,197.28,319.7821782178218,335.9,323.0,293.2637362637363,16.869997333333334
549,219.51764705882354,302.2680412371134,235.3578947368421,406.0617283950617,289.29545454545456,292.1818181818182,458.31868131868134,183.2596153846154,254.2710280373832,185.53333333333333,334.980198019802,341.5181818181818,311.1734693877551,298.1978021978022,16.900782
550,206.36470588235295,290.74226804123714,228.29473684210527,384.5308641975309,279.6363636363636,285.2077922077922,432.7362637362637,180.6346153846154,270.4672897196262,188.33333333333334,312.7722772277228,339.1272727272727,298.4591836734694,285.1978021978022,16.931566666666665
551,219.25882352941176,306.97938144329896,223.1263157894737,395.037037037037,272.1931818181818,286.23376623376623,440.2967032967033,178.32692307692307,260.8130841121495,189.82666666666665,330.3267326732673,334.7818181818182,330.8979591836735,293.8021978021978,16.96235133333333
552,216.4,306.8144329896907,234.09473684210528,400.9753086419753,285.2386363636364,282.24675324675326,426.9230769230769,193.05769230769232,268.5140186915888,195.01333333333332,310.2079207920792,347.7090909090909,317.0204081632653,285.2857142857143,16.993136
553,232.25882352941176,328.8659793814433,235.46315789473684,416.0,268.85227272727275,292.85714285714283,412.83516483516485,191.8846153846154,273.4766355140187,205.73333333333332,322.71287128712873,348.4727272727273,307.92857142857144,288.1868131868132,17.023920666666665
554,219.98823529411766,299.64948453608247,223.30526315789473,397.679012345679,268.84090909090907,269.76623376623377,431.42857142857144,194.60576923076923,278.9065420560748,180.6,326.009900990099,332.6909090909091,319.1734693877551,295.4835164835165,17.05470533333333
555,231.75294117647059,288.2886597938144,205.73684210526315,403.4074074074074,280.0568181818182,278.1948051948052,429.4065934065934,196.7596153846154,270.5420560747664,200.4,324.0792079207921,333.3636363636364,316.2448979591837,284.27472527472526,17.08549
556,232.0235294117647,302.58762886597935,209.1263157894737,408.5679012345679,283.02272727272725,289.7012987012987,414.54945054945057,197.43269230769232,278.5327102803738,213.18666666666667,315.46534653465346,343.1272727272727,305.9795918367347,267.9010989010989,17.116274666666666
557,232.52941176470588,286.45360824742266,234.43157894736842,385.58024691358025,291.72727272727275,279.93506493506493,408.8131868131868,198.60576923076923,273.70093457943926,204.29333333333332,320.5742574257426,336.22727272727275,315.7244897959184,285.86813186813185,17.14705933333333
558,236.50588235294117,295.9484536082474,234.13684210526316,394.7283950617284,266.5681818181818,286.6623376623377,411.02197802197804,204.06730769230768,261.6355140186916,207.22666666666666,310.28712871287127,322.73636363636365,306.7244897959184,290.95604395604397,17.177844
559,242.90588235294118,289.25773195876286,224.69473684210527,401.95061728395063,286.71590909090907,272.61038961038963,426.35164835164835,204.98076923076923,272.0841121495327,202.77333333333334,328.8019801980198,352.8454545454546,297.48979591836735,295.8791208791209,17.208628666666666
560,259.8941176470588,298.8453608247423,219.85263157894738,422.18518518518516,268.5113636363636,279.6233766233766,414.7912087912088,223.65384615384616,289.98130841121497,203.37333333333333,313.2475247524753,333.9909090909091,311.14285714285717,277.42857142857144,17.23941333333333
561,271.94117647058823,294.03092783505156,222.1578947368421,389.5925925925926,278.21590909090907,273.4805194805195,411.5164835164835,228.4903846153846,261.25233644859816,192.6,314.0,344.05454545454546,304.6734693877551,281.04395604395603,17.270198
562,268.6588235294118,301.2680412371134,217.43157894736842,404.4567901234568,277.21590909090907,291.4155844155844,405.72527472527474,217.9903846153846,259.1121495327103,188.88,301.1287128712871,332.6909090909091,302.7755102040816,270.8791208791209,17.300982666666666
563,265.3764705882353,305.77319587628864,241.33684210526314,400.1604938271605,280.32954545454544,283.57142857142856,393.97802197802196,227.0096153846154,273.8130841121495,195.26666666666668,316.8019801980198,340.92727272727274,307.265306122449,287.8021978021978,17.33176733333333
