,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,time
2763,249.33333333333334,276.3333333333333,235.76923076923077,610.0930232558139,571.6538461538462,340.5,171.74193548387098,315.96153846153845,464.77272727272725,504.94736842105266,676.6818181818181,552.5384615384615,172.0,86.30691
2764,264.6060606060606,311.53333333333336,286.2307692307692,592.5813953488372,648.8461538461538,294.55555555555554,173.03225806451613,363.5769230769231,489.5,548.1842105263158,671.0909090909091,550.4615384615385,192.53333333333333,86.33814666666666
2765,234.15151515151516,275.6666666666667,251.30769230769232,613.046511627907,574.75,322.80555555555554,170.06451612903226,340.61538461538464,503.47727272727275,557.7105263157895,601.8636363636364,510.2307692307692,181.76666666666668,86.36938333333333
2766,278.6666666666667,298.6666666666667,287.15384615384613,571.5581395348837,612.0384615384615,267.19444444444446,171.61290322580646,324.3076923076923,498.22727272727275,518.9736842105264,627.4772727272727,528.2307692307693,169.73333333333332,86.40062
2767,266.8484848484849,255.7,265.11538461538464,622.5813953488372,641.5961538461538,271.72222222222223,196.0,351.9230769230769,465.59090909090907,558.5263157894736,618.0909090909091,510.4230769230769,163.56666666666666,86.43185666666666
2768,301.54545454545456,293.4,246.73076923076923,632.6976744186046,544.4423076923077,289.94444444444446,165.58064516129033,310.9230769230769,489.15909090909093,555.6052631578947,618.4318181818181,546.5,180.36666666666667,86.46309333333333
2769,237.87878787878788,274.03333333333336,267.0769230769231,626.1627906976744,601.0192307692307,278.0833333333333,180.38709677419354,356.4230769230769,479.20454545454544,534.578947368421,629.4090909090909,527.9615384615385,185.13333333333333,86.49433
2770,251.1818181818182,280.8333333333333,247.3846153846154,610.7441860465116,601.8846153846154,313.0833333333333,167.5483870967742,325.53846153846155,506.5681818181818,517.078947368421,669.0681818181819,516.2307692307693,160.63333333333333,86.52556666666666
2771,280.09090909090907,248.56666666666666,273.96153846153845,602.7209302325581,602.0192307692307,292.1111111111111,171.48387096774192,342.2692307692308,449.09090909090907,506.7105263157895,669.7727272727273,536.9615384615385,182.4,86.55680333333333
2772,249.4848484848485,257.3666666666667,259.34615384615387,624.6046511627907,577.7115384615385,316.05555555555554,176.6451612903226,348.65384615384613,532.9090909090909,504.4736842105263,644.3181818181819,527.6538461538462,164.86666666666667,86.58803999999999
2773,280.3939393939394,246.7,272.1923076923077,585.8372093023256,619.3076923076923,329.25,168.41935483870967,331.88461538461536,502.9318181818182,511.7368421052632,674.0,527.9230769230769,187.83333333333334,86.61927666666666
2774,277.6969696969697,258.23333333333335,242.1153846153846,664.3255813953489,611.7115384615385,313.44444444444446,174.2258064516129,356.96153846153845,495.6818181818182,516.3157894736842,637.4545454545455,557.1153846153846,185.93333333333334,86.65051333333334
2775,266.6060606060606,232.83333333333334,272.61538461538464,617.7441860465116,632.2115384615385,283.77777777777777,180.1290322580645,350.6923076923077,510.1363636363636,522.3947368421053,644.1818181818181,500.46153846153845,183.8,86.68175
2776,295.90909090909093,246.26666666666668,258.03846153846155,630.1162790697674,551.4615384615385,314.05555555555554,178.25806451612902,322.61538461538464,478.15909090909093,506.7105263157895,663.0227272727273,533.8461538461538,166.5,86.71298666666667
2777,253.27272727272728,280.76666666666665,253.92307692307693,588.046511627907,586.0769230769231,327.5,159.19354838709677,383.03846153846155,465.52272727272725,499.2368421052632,687.6363636363636,557.9615384615385,179.36666666666667,86.74422333333334
2778,292.6666666666667,247.56666666666666,264.7692307692308,594.9069767441861,596.8076923076923,294.1666666666667,183.09677419354838,293.5769230769231,497.59090909090907,509.94736842105266,615.5454545454545,520.0,188.8,86.77546
2779,251.03030303030303,246.8,250.69230769230768,618.9767441860465,591.7307692307693,310.0,173.90322580645162,345.11538461538464,470.47727272727275,530.078947368421,663.8863636363636,524.3461538461538,177.86666666666667,86.80669666666667
2780,285.2121212121212,237.26666666666668,285.34615384615387,646.9767441860465,619.9038461538462,312.5833333333333,183.16129032258064,370.0,474.09090909090907,552.3947368421053,620.9090909090909,562.7692307692307,187.8,86.83793333333332
2781,248.66666666666666,293.73333333333335,243.3846153846154,592.2325581395348,590.6730769230769,303.77777777777777,171.93548387096774,373.8076923076923,447.27272727272725,480.10526315789474,615.3409090909091,534.5,185.46666666666667,86.86917
2782,268.57575757575756,279.8333333333333,235.92307692307693,605.8837209302326,600.0961538461538,310.8333333333333,175.90322580645162,363.2692307692308,489.84090909090907,495.42105263157896,661.9772727272727,484.03846153846155,205.56666666666666,86.90040666666667
2783,271.3636363636364,288.06666666666666,253.1153846153846,599.7674418604652,591.2692307692307,315.6388888888889,179.4516129032258,341.0769230769231,473.40909090909093,491.3157894736842,628.2272727272727,519.0769230769231,164.33333333333334,86.93164333333333
2784,263.45454545454544,277.73333333333335,231.26923076923077,622.5348837209302,581.4423076923077,290.94444444444446,162.03225806451613,346.7692307692308,461.40909090909093,519.7894736842105,644.75,541.2692307692307,185.43333333333334,86.96288
2785,263.1818181818182,282.93333333333334,231.65384615384616,619.9302325581396,601.8076923076923,311.1666666666667,170.0,354.8076923076923,463.84090909090907,501.94736842105266,627.1590909090909,525.2692307692307,171.7,86.99411666666667
2786,259.3636363636364,272.46666666666664,236.0,594.3255813953489,617.6730769230769,291.77777777777777,165.2258064516129,372.5769230769231,513.0681818181819,533.8157894736842,597.8863636363636,504.7692307692308,204.7,87.02535333333333
2787,262.1515151515151,251.66666666666666,238.5,643.8837209302326,576.4423076923077,299.22222222222223,160.5483870967742,322.1923076923077,473.97727272727275,495.13157894736844,624.0,528.5769230769231,187.53333333333333,87.05659
2788,267.42424242424244,279.4,257.53846153846155,618.4883720930233,619.7115384615385,286.02777777777777,174.0,351.6923076923077,460.45454545454544,504.7368421052632,596.7045454545455,518.6153846153846,171.16666666666666,87.08782666666667
2789,253.78787878787878,253.16666666666666,260.2307692307692,578.5116279069767,593.5192307692307,294.6666666666667,173.74193548387098,330.9230769230769,489.54545454545456,488.86842105263156,635.9318181818181,501.38461538461536,188.46666666666667,87.11906333333333
2790,247.78787878787878,265.8666666666667,265.46153846153845,621.6279069767442,597.6538461538462,282.44444444444446,183.61290322580646,339.65384615384613,476.75,470.92105263157896,610.0454545454545,482.96153846153845,174.03333333333333,87.1503
2791,254.54545454545453,270.8666666666667,289.5,627.0697674418604,608.3846153846154,280.1388888888889,170.61290322580646,324.7692307692308,459.54545454545456,496.42105263157896,644.8181818181819,533.1538461538462,181.73333333333332,87.18153666666666
2792,237.66666666666666,279.96666666666664,252.57692307692307,585.9767441860465,600.2692307692307,263.6388888888889,171.93548387096774,325.53846153846155,460.02272727272725,492.94736842105266,657.5681818181819,525.9615384615385,173.8,87.21277333333333
2793,271.2121212121212,267.8,227.26923076923077,666.4883720930233,578.6923076923077,291.30555555555554,168.29032258064515,325.03846153846155,462.8863636363636,494.63157894736844,636.0227272727273,503.61538461538464,187.8,87.24401
2794,267.6060606060606,289.03333333333336,275.34615384615387,646.9767441860465,622.3846153846154,288.6111111111111,182.25806451612902,319.4230769230769,466.3181818181818,481.2105263157895,619.2272727272727,502.46153846153845,198.73333333333332,87.27524666666666
2795,233.87878787878788,243.9,278.7692307692308,627.6279069767442,603.5769230769231,274.75,173.80645161290323,322.46153846153845,486.0681818181818,526.2894736842105,582.6590909090909,481.03846153846155,163.86666666666667,87.30648333333333
2796,248.8181818181818,257.1333333333333,280.2692307692308,616.7674418604652,607.0769230769231,276.1111111111111,168.29032258064515,329.0769230769231,466.72727272727275,502.8157894736842,630.0681818181819,468.4230769230769,191.0,87.33772
2797,274.3939393939394,281.93333333333334,293.11538461538464,657.2093023255813,585.1923076923077,252.72222222222223,186.51612903225808,359.6923076923077,470.20454545454544,461.39473684210526,621.6363636363636,534.1538461538462,159.86666666666667,87.36895666666666
2798,247.72727272727272,253.36666666666667,253.07692307692307,608.3953488372093,593.9615384615385,282.52777777777777,175.38709677419354,315.2692307692308,444.1363636363636,495.92105263157896,602.4545454545455,519.1153846153846,175.1,87.40019333333333
2799,236.87878787878788,240.83333333333334,255.84615384615384,609.2558139534884,607.3076923076923,273.69444444444446,165.1290322580645,329.0,497.54545454545456,488.2368421052632,646.7954545454545,511.96153846153845,172.9,87.43142999999999
2800,237.87878787878788,254.5,245.03846153846155,660.9069767441861,639.75,247.22222222222223,170.80645161290323,328.88461538461536,465.1363636363636,503.39473684210526,623.6363636363636,539.5,186.16666666666666,87.46266666666666
2801,231.8181818181818,254.66666666666666,236.26923076923077,647.8139534883721,568.8461538461538,257.47222222222223,169.0,335.5769230769231,444.3181818181818,539.921052631579,659.1363636363636,546.3076923076923,193.2,87.49390333333334
2802,220.78787878787878,286.23333333333335,275.15384615384613,603.4651162790698,618.75,252.19444444444446,165.41935483870967,302.0769230769231,489.09090909090907,488.1578947368421,610.3181818181819,540.6538461538462,186.0,87.52514
2803,220.75757575757575,262.8666666666667,259.5,637.0697674418604,599.7115384615385,299.8333333333333,162.70967741935485,330.8076923076923,464.04545454545456,500.07894736842104,629.7272727272727,548.9230769230769,208.2,87.55637666666667
2804,240.33333333333334,257.4,245.80769230769232,688.3488372093024,632.1923076923077,309.77777777777777,167.1290322580645,289.88461538461536,438.97727272727275,515.8684210526316,621.3181818181819,537.0769230769231,189.7,87.58761333333334
2805,242.36363636363637,292.3333333333333,270.5,620.5581395348837,600.7115384615385,285.8611111111111,168.61290322580646,340.7307692307692,437.75,489.10526315789474,620.6136363636364,513.9230769230769,175.9,87.61885
2806,228.4848484848485,263.73333333333335,283.15384615384613,602.6976744186046,630.5576923076923,307.0,178.16129032258064,283.61538461538464,440.72727272727275,491.7631578947368,645.3636363636364,553.1923076923077,209.56666666666666,87.65008666666667
2807,266.57575757575756,252.8,266.96153846153845,624.2790697674419,661.2115384615385,290.55555555555554,179.61290322580646,335.7692307692308,483.40909090909093,491.4736842105263,681.3409090909091,571.5384615384615,212.93333333333334,87.68132333333334
2808,254.3939393939394,242.0,265.11538461538464,624.9302325581396,641.8076923076923,324.6388888888889,183.5483870967742,289.0769230769231,455.22727272727275,480.5263157894737,623.8863636363636,504.1923076923077,186.86666666666667,87.71256
2809,231.3939393939394,288.3666666666667,273.34615384615387,639.5348837209302,638.1923076923077,355.72222222222223,193.41935483870967,280.0769230769231,461.3863636363636,482.55263157894734,661.75,586.2307692307693,203.63333333333333,87.74379666666667
2810,243.03030303030303,272.56666666666666,278.8076923076923,605.1162790697674,646.0576923076923,331.94444444444446,177.38709677419354,327.0769230769231,426.90909090909093,500.42105263157896,650.9318181818181,597.2307692307693,192.23333333333332,87.77503333333333
2811,233.21212121212122,251.7,242.96153846153845,624.5813953488372,630.1923076923077,337.4166666666667,204.4516129032258,338.65384615384613,431.20454545454544,518.2105263157895,652.3863636363636,571.6153846153846,219.5,87.80627
2812,224.78787878787878,257.06666666666666,267.61538461538464,600.8372093023256,641.3846153846154,329.6666666666667,207.90322580645162,285.0769230769231,467.04545454545456,466.3157894736842,645.2954545454545,599.5769230769231,213.93333333333334,87.83750666666667
2813,235.27272727272728,233.36666666666667,265.34615384615387,613.1162790697674,638.8846153846154,312.1388888888889,193.03225806451613,285.0769230769231,458.79545454545456,497.7105263157895,668.5454545454545,600.8461538461538,186.36666666666667,87.86874333333333
2814,235.84848484848484,275.6333333333333,262.5,573.5813953488372,654.3076923076923,316.1388888888889,208.19354838709677,325.96153846153845,461.72727272727275,460.10526315789474,640.6818181818181,558.0,226.63333333333333,87.89998
2815,234.84848484848484,251.0,257.88461538461536,661.7441860465116,616.25,356.6388888888889,202.09677419354838,285.61538461538464,475.6136363636364,482.05263157894734,668.0681818181819,557.1538461538462,193.63333333333333,87.93121666666667
2816,248.36363636363637,239.0,242.30769230769232,641.0232558139535,602.0576923076923,326.97222222222223,202.4516129032258,284.7307692307692,435.34090909090907,555.578947368421,685.5681818181819,545.6923076923077,204.4,87.96245333333333
2817,227.12121212121212,289.6666666666667,245.0,614.7906976744187,598.7307692307693,297.3333333333333,202.74193548387098,292.5,456.22727272727275,512.1842105263158,667.0,506.61538461538464,195.86666666666667,87.99369
2818,243.0909090909091,266.73333333333335,288.61538461538464,647.6976744186046,582.0384615384615,269.5,193.6451612903226,311.3076923076923,451.54545454545456,499.2631578947368,632.4090909090909,515.6538461538462,207.7,88.02492666666666
2819,239.84848484848484,273.53333333333336,261.46153846153845,663.4883720930233,597.5769230769231,294.3611111111111,192.0,295.4230769230769,439.79545454545456,480.44736842105266,648.1363636363636,510.11538461538464,185.36666666666667,88.05616333333333
2820,231.0909090909091,245.96666666666667,274.6923076923077,669.1162790697674,600.9038461538462,305.80555555555554,184.93548387096774,344.34615384615387,457.09090909090907,496.63157894736844,667.8636363636364,557.5384615384615,210.86666666666667,88.0874
2821,231.9090909090909,280.5,234.76923076923077,680.1627906976744,566.8076923076923,286.69444444444446,205.29032258064515,338.38461538461536,461.5681818181818,467.5,680.8181818181819,481.84615384615387,181.0,88.11863666666666
2822,246.12121212121212,262.3333333333333,261.38461538461536,633.9302325581396,592.2307692307693,263.22222222222223,194.96774193548387,330.03846153846155,459.65909090909093,512.5,655.0454545454545,515.7307692307693,178.06666666666666,88.14987333333333
2823,243.96969696969697,254.13333333333333,251.46153846153845,663.9767441860465,592.8846153846154,308.8611111111111,175.80645161290323,340.34615384615387,477.8636363636364,493.6578947368421,637.7954545454545,528.5384615384615,176.83333333333334,88.18111
2824,249.06060606060606,264.7,252.65384615384616,639.0232558139535,606.6730769230769,307.9166666666667,190.16129032258064,308.38461538461536,505.02272727272725,515.5,613.9772727272727,580.8461538461538,184.96666666666667,88.21234666666666
2825,250.6969696969697,248.73333333333332,253.6153846153846,662.0,561.2115384615385,256.44444444444446,178.93548387096774,338.2307692307692,450.77272727272725,522.2368421052631,655.0909090909091,515.9230769230769,187.7,88.24358333333333
2826,265.8787878787879,282.6666666666667,221.92307692307693,634.6279069767442,611.4615384615385,269.97222222222223,177.51612903225808,295.2307692307692,485.27272727272725,494.42105263157896,631.3181818181819,547.0769230769231,181.26666666666668,88.27481999999999
2827,231.3030303030303,263.53333333333336,238.76923076923077,616.0930232558139,607.6730769230769,251.83333333333334,185.61290322580646,331.3076923076923,455.4318181818182,467.4736842105263,649.0454545454545,528.9615384615385,175.8,88.30605666666666
2828,241.15151515151516,295.73333333333335,245.76923076923077,652.7441860465116,579.5,270.47222222222223,167.48387096774192,356.11538461538464,447.77272727272725,503.42105263157896,630.0454545454545,497.11538461538464,165.73333333333332,88.33729333333333
2829,231.15151515151516,257.4,254.6153846153846,622.6511627906976,564.8076923076923,256.5,187.83870967741936,298.1923076923077,469.95454545454544,507.60526315789474,615.8409090909091,516.0,181.66666666666666,88.36852999999999
2830,220.0,278.2,254.84615384615384,626.953488372093,566.0,286.52777777777777,195.80645161290323,313.11538461538464,465.72727272727275,496.5263157894737,671.2727272727273,494.2692307692308,180.73333333333332,88.39976666666666
2831,213.21212121212122,264.76666666666665,237.73076923076923,642.953488372093,594.5384615384615,263.69444444444446,200.74193548387098,316.65384615384613,454.5,486.42105263157896,646.75,495.88461538461536,171.43333333333334,88.43100333333334
2832,222.66666666666666,262.6666666666667,265.38461538461536,588.0930232558139,581.5384615384615,233.47222222222223,197.8709677419355,301.2692307692308,438.75,514.5263157894736,678.0681818181819,514.5384615384615,179.63333333333333,88.46224
2833,242.54545454545453,266.9,218.1153846153846,598.3255813953489,566.7884615384615,247.38888888888889,188.90322580645162,296.61538461538464,457.45454545454544,475.6578947368421,623.1590909090909,443.7307692307692,169.53333333333333,88.49347666666667
2834,249.42424242424244,253.53333333333333,232.6153846153846,631.7906976744187,553.9038461538462,249.0,191.06451612903226,311.3076923076923,439.3636363636364,495.6842105263158,630.8636363636364,444.9230769230769,170.33333333333334,88.52471333333334
2835,231.6060606060606,289.46666666666664,234.76923076923077,651.1162790697674,548.0769230769231,251.13888888888889,208.16129032258064,317.46153846153845,481.8181818181818,501.6578947368421,640.6136363636364,463.96153846153845,169.56666666666666,88.55595
2836,227.12121212121212,273.53333333333336,238.53846153846155,628.9302325581396,549.2115384615385,266.77777777777777,191.74193548387098,314.5,430.5681818181818,490.5263157894737,638.1136363636364,429.88461538461536,177.26666666666668,88.58718666666667
2837,220.4848484848485,256.2,279.1923076923077,607.5116279069767,528.9038461538462,253.69444444444446,220.0,300.3076923076923,457.70454545454544,484.3421052631579,622.3181818181819,422.8076923076923,167.63333333333333,88.61842333333333
2838,229.27272727272728,281.1333333333333,217.15384615384616,617.953488372093,528.4807692307693,242.27777777777777,236.29032258064515,266.2692307692308,493.0681818181818,475.60526315789474,662.9090909090909,430.4230769230769,157.46666666666667,88.64966
2839,232.54545454545453,271.6333333333333,255.07692307692307,628.7441860465116,497.34615384615387,229.61111111111111,245.83870967741936,302.5,493.65909090909093,488.39473684210526,623.1590909090909,395.9230769230769,163.86666666666667,88.68089666666667
2840,247.9090909090909,269.6333333333333,270.9230769230769,638.5116279069767,475.84615384615387,243.83333333333334,246.03225806451613,316.7692307692308,471.59090909090907,473.0263157894737,646.1136363636364,367.4230769230769,166.36666666666667,88.71213333333333
2841,218.78787878787878,224.63333333333333,227.92307692307693,669.3953488372093,500.8076923076923,233.02777777777777,216.38709677419354,320.11538461538464,470.54545454545456,518.1052631578947,648.75,373.7692307692308,162.73333333333332,88.74337
2842,219.9090909090909,256.43333333333334,243.1153846153846,663.3953488372093,443.0769230769231,222.22222222222223,232.83870967741936,304.38461538461536,465.0,465.42105263157896,646.2727272727273,388.0,158.33333333333334,88.77460666666667
2843,241.24242424242425,252.9,265.1923076923077,608.6976744186046,451.88461538461536,206.33333333333334,246.67741935483872,287.65384615384613,472.6136363636364,475.57894736842104,646.6590909090909,340.0,176.1,88.80584333333333
2844,223.3939393939394,272.76666666666665,266.7307692307692,638.3488372093024,422.86538461538464,203.61111111111111,245.41935483870967,319.4230769230769,466.97727272727275,498.4736842105263,646.4090909090909,373.2692307692308,168.7,88.83708
2845,221.03030303030303,238.93333333333334,271.46153846153845,666.1860465116279,471.90384615384613,206.91666666666666,254.58064516129033,294.7692307692308,446.29545454545456,485.7368421052632,645.3409090909091,320.0769230769231,172.6,88.86831666666666
2846,216.5151515151515,262.1333333333333,236.57692307692307,633.9302325581396,449.34615384615387,233.30555555555554,233.58064516129033,295.7692307692308,448.1818181818182,497.0263157894737,593.7954545454545,331.03846153846155,152.53333333333333,88.89955333333333
2847,197.24242424242425,276.8,225.15384615384616,640.3255813953489,401.03846153846155,213.25,265.0967741935484,269.5,468.20454545454544,475.0,666.1363636363636,328.34615384615387,164.46666666666667,88.93079
2848,204.3939393939394,257.6666666666667,232.5,637.8604651162791,456.5576923076923,255.05555555555554,290.64516129032256,282.4230769230769,434.27272727272725,505.13157894736844,659.9772727272727,300.65384615384613,158.73333333333332,88.96202666666666
2849,235.1818181818182,260.56666666666666,248.15384615384616,630.6511627906976,410.34615384615387,232.38888888888889,312.38709677419354,300.1923076923077,445.95454545454544,500.3421052631579,653.7272727272727,309.5,158.66666666666666,88.99326333333333
2850,230.9090909090909,284.46666666666664,250.07692307692307,602.8604651162791,427.78846153846155,230.5,295.7096774193548,276.38461538461536,453.47727272727275,485.3157894736842,647.4090909090909,326.96153846153845,162.86666666666667,89.0245
2851,211.21212121212122,261.03333333333336,241.1153846153846,602.3023255813954,397.65384615384613,236.0,303.80645161290323,271.4230769230769,482.4318181818182,474.6578947368421,607.7272727272727,297.46153846153845,153.8,89.05573666666666
2852,209.3939393939394,268.73333333333335,254.6153846153846,608.0930232558139,416.4423076923077,198.05555555555554,291.03225806451616,299.7307692307692,493.1363636363636,469.13157894736844,648.6818181818181,304.46153846153845,159.7,89.08697333333333
2853,202.6060606060606,233.16666666666666,241.1153846153846,624.5348837209302,407.28846153846155,212.36111111111111,309.4193548387097,316.2692307692308,442.29545454545456,473.2105263157895,621.5227272727273,263.96153846153845,153.76666666666668,89.11821
2854,228.24242424242425,236.13333333333333,254.42307692307693,639.1162790697674,407.15384615384613,197.97222222222223,301.48387096774195,278.84615384615387,463.25,468.94736842105266,648.5454545454545,275.4230769230769,157.4,89.14944666666666
2855,225.12121212121212,262.9,262.9230769230769,608.8372093023256,375.7307692307692,205.25,345.9032258064516,311.34615384615387,440.75,467.3157894736842,620.3409090909091,262.5769230769231,153.8,89.18068333333333
2856,237.66666666666666,235.2,246.23076923076923,619.7906976744187,384.78846153846155,234.27777777777777,348.2258064516129,290.53846153846155,447.0681818181818,486.86842105263156,633.5909090909091,250.76923076923077,161.36666666666667,89.21191999999999
2857,219.84848484848484,285.56666666666666,269.5,582.7674418604652,344.0576923076923,215.19444444444446,320.5806451612903,276.4230769230769,450.29545454545456,491.6578947368421,662.2045454545455,228.3846153846154,150.23333333333332,89.24315666666666
2858,222.5151515151515,247.93333333333334,237.26923076923077,607.9069767441861,368.0,218.27777777777777,344.96774193548384,300.96153846153845,434.6818181818182,468.7894736842105,627.2045454545455,252.0,140.63333333333333,89.27439333333334
2859,213.12121212121212,256.3,259.88461538461536,607.6976744186046,377.46153846153845,199.25,356.03225806451616,272.2307692307692,437.4318181818182,507.0,640.2045454545455,275.1923076923077,133.83333333333334,89.30563
2860,219.0,289.2,241.57692307692307,612.6511627906976,324.34615384615387,201.33333333333334,386.48387096774195,298.6923076923077,442.79545454545456,451.2105263157895,607.3409090909091,278.5,139.6,89.33686666666667
2861,210.42424242424244,255.3,246.3846153846154,567.0,313.15384615384613,193.27777777777777,337.16129032258067,303.3076923076923,444.90909090909093,453.07894736842104,630.5454545454545,244.07692307692307,177.43333333333334,89.36810333333334
2862,223.9090909090909,245.66666666666666,269.7692307692308,569.1162790697674,308.78846153846155,182.25,379.1290322580645,248.34615384615384,444.5,496.36842105263156,606.6818181818181,235.8846153846154,157.93333333333334,89.39934
2863,212.4848484848485,251.7,268.6923076923077,567.6279069767442,315.71153846153845,197.80555555555554,338.35483870967744,297.46153846153845,455.25,477.9736842105263,634.6363636363636,253.69230769230768,143.5,89.43057666666667
2864,210.21212121212122,248.3,259.88461538461536,629.9302325581396,287.4230769230769,214.13888888888889,340.96774193548384,327.0,450.20454545454544,463.7105263157895,622.8863636363636,216.07692307692307,153.4,89.46181333333332
2865,229.9090909090909,260.1333333333333,249.80769230769232,592.8604651162791,292.34615384615387,205.41666666666666,383.61290322580646,306.7692307692308,441.3863636363636,483.1842105263158,619.2045454545455,253.3846153846154,158.43333333333334,89.49305
2866,207.45454545454547,265.23333333333335,242.3846153846154,601.8604651162791,283.11538461538464,201.0,369.35483870967744,266.9230769230769,442.22727272727275,454.42105263157896,578.1363636363636,246.23076923076923,154.2,89.52428666666667
2867,229.1818181818182,247.3,257.88461538461536,566.7209302325581,277.46153846153845,193.61111111111111,403.35483870967744,267.34615384615387,475.0681818181818,466.3157894736842,656.2272727272727,231.03846153846155,166.2,89.55552333333333
2868,224.0,247.73333333333332,247.57692307692307,579.6744186046511,259.63461538461536,217.44444444444446,402.741935483871,262.8076923076923,449.79545454545456,448.2894736842105,612.7272727272727,234.15384615384616,166.0,89.58676
2869,225.93939393939394,255.36666666666667,258.88461538461536,637.8604651162791,278.1923076923077,197.52777777777777,392.03225806451616,287.3076923076923,445.8863636363636,463.10526315789474,629.6590909090909,238.80769230769232,158.63333333333333,89.61799666666667
2870,245.84848484848484,229.06666666666666,259.5,609.1860465116279,282.5,200.83333333333334,416.5806451612903,276.65384615384613,445.02272727272725,494.7105263157895,641.75,218.69230769230768,181.73333333333332,89.64923333333333
2871,220.6969696969697,221.1,238.65384615384616,575.1395348837209,277.63461538461536,210.05555555555554,421.48387096774195,281.8076923076923,426.3863636363636,482.05263157894734,612.7272727272727,226.42307692307693,152.8,89.68047
2872,240.6060606060606,257.9,260.61538461538464,595.4651162790698,260.0769230769231,205.77777777777777,391.06451612903226,291.15384615384613,448.95454545454544,465.07894736842104,626.2272727272727,247.65384615384616,151.53333333333333,89.71170666666667
2873,237.72727272727272,264.46666666666664,243.53846153846155,600.046511627907,278.25,200.08333333333334,449.9032258064516,298.53846153846155,448.77272727272725,450.7631578947368,629.5909090909091,213.34615384615384,149.26666666666668,89.74294333333333
2874,241.93939393939394,256.9,242.03846153846155,613.7906976744187,271.40384615384613,190.22222222222223,409.4516129032258,309.46153846153845,435.09090909090907,461.2368421052632,597.1818181818181,234.34615384615384,153.4,89.77418
2875,254.66666666666666,258.1666666666667,229.34615384615384,564.7674418604652,266.3269230769231,212.27777777777777,422.2903225806452,298.15384615384613,480.52272727272725,497.89473684210526,640.0227272727273,231.15384615384616,150.86666666666667,89.80541666666666
2876,230.57575757575756,269.8666666666667,242.23076923076923,595.9069767441861,262.03846153846155,206.47222222222223,414.5806451612903,284.53846153846155,429.1818181818182,437.1578947368421,626.5681818181819,224.15384615384616,149.93333333333334,89.83665333333333
2877,220.78787878787878,227.46666666666667,250.15384615384616,563.7906976744187,273.34615384615387,198.83333333333334,452.4193548387097,269.5,443.3636363636364,443.36842105263156,603.7954545454545,221.96153846153845,166.23333333333332,89.86789
2878,212.87878787878788,248.13333333333333,216.84615384615384,560.6976744186046,260.63461538461536,198.77777777777777,427.258064516129,301.7307692307692,414.3181818181818,468.89473684210526,609.4090909090909,221.30769230769232,145.83333333333334,89.89912666666666
2879,262.09090909090907,239.3,246.5,578.4186046511628,250.75,181.55555555555554,475.93548387096774,301.03846153846155,430.84090909090907,490.8421052631579,568.5227272727273,237.15384615384616,149.53333333333333,89.93036333333333
2880,223.33333333333334,265.8333333333333,255.76923076923077,536.1627906976744,252.78846153846155,198.66666666666666,453.03225806451616,301.65384615384613,432.3181818181818,458.07894736842104,618.25,225.69230769230768,153.56666666666666,89.9616
2881,220.78787878787878,248.83333333333334,229.03846153846155,560.3953488372093,268.9423076923077,206.80555555555554,441.0,289.34615384615387,449.6136363636364,467.5,619.2727272727273,232.57692307692307,159.26666666666668,89.99283666666666
2882,233.78787878787878,255.86666666666667,274.46153846153845,570.1860465116279,251.84615384615384,227.80555555555554,410.93548387096774,289.8076923076923,481.3863636363636,463.05263157894734,641.5909090909091,213.57692307692307,147.1,90.02407333333333
2883,229.27272727272728,261.46666666666664,219.30769230769232,545.6279069767442,250.28846153846155,201.41666666666666,447.1290322580645,283.2692307692308,438.3636363636364,445.0,582.7727272727273,208.34615384615384,142.56666666666666,90.05530999999999
2884,251.87878787878788,226.66666666666666,215.46153846153845,582.2558139534884,283.6923076923077,204.27777777777777,497.64516129032256,286.5,421.29545454545456,458.0263157894737,617.0,230.42307692307693,151.53333333333333,90.08654666666666
2885,222.72727272727272,236.3,255.34615384615384,559.2558139534884,247.3653846153846,195.83333333333334,470.4193548387097,306.5769230769231,464.15909090909093,403.8421052631579,568.25,231.0,148.66666666666666,90.11778333333334
2886,233.21212121212122,254.16666666666666,256.0769230769231,535.6976744186046,248.25,180.36111111111111,450.8709677419355,295.0769230769231,457.70454545454544,479.55263157894734,540.9318181818181,221.65384615384616,137.8,90.14902
2887,218.15151515151516,241.43333333333334,242.42307692307693,546.1860465116279,250.80769230769232,203.44444444444446,435.2258064516129,328.7307692307692,484.95454545454544,450.7368421052632,602.4545454545455,203.65384615384616,153.2,90.18025666666666
2888,214.87878787878788,244.76666666666668,229.15384615384616,490.5581395348837,243.40384615384616,191.66666666666666,525.1290322580645,297.0,461.09090909090907,457.8421052631579,565.7045454545455,197.76923076923077,157.4,90.21149333333334
2889,218.87878787878788,240.93333333333334,219.42307692307693,468.1860465116279,253.0,190.47222222222223,467.5806451612903,310.9230769230769,445.1136363636364,452.7631578947368,565.0454545454545,202.1153846153846,147.23333333333332,90.24273
2890,251.72727272727272,273.06666666666666,239.84615384615384,491.5581395348837,266.11538461538464,197.66666666666666,454.80645161290323,297.0,460.8181818181818,454.8157894736842,544.2954545454545,214.69230769230768,143.66666666666666,90.27396666666667
