,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
3143,297.3421052631579,381.66037735849056,603.1515151515151,727.9807692307693,370.5217391304348,351.3235294117647,275.5238095238095,255.31578947368422,381.7959183673469,97.72267983333333
3144,283.13157894736844,368.3207547169811,603.1363636363636,712.1153846153846,367.8478260869565,347.8529411764706,265.76190476190476,277.8157894736842,373.55102040816325,97.753772
3145,267.7105263157895,370.77358490566036,585.7575757575758,717.9807692307693,323.9347826086956,353.94117647058823,274.3333333333333,274.1842105263158,396.6938775510204,97.78486416666667
3146,285.94736842105266,383.35849056603774,600.6969696969697,732.5192307692307,352.10869565217394,355.7352941176471,268.14285714285717,283.2368421052632,391.9591836734694,97.81595633333333
3147,275.2631578947368,365.8490566037736,618.9242424242424,700.0384615384615,365.1304347826087,380.88235294117646,284.26190476190476,288.2631578947368,401.48979591836735,97.8470485
3148,291.6842105263158,366.66037735849056,626.2575757575758,680.75,317.9782608695652,353.47058823529414,280.9761904761905,263.2894736842105,395.7551020408163,97.87814066666667
3149,286.39473684210526,370.33962264150944,618.030303030303,698.5384615384615,357.32608695652175,398.52941176470586,266.26190476190476,281.94736842105266,360.6326530612245,97.90923283333333
3150,295.42105263157896,349.62264150943395,620.6515151515151,722.7307692307693,352.1304347826087,369.70588235294116,266.8809523809524,277.8421052631579,359.9387755102041,97.940325
3151,292.7894736842105,356.20754716981133,614.4242424242424,694.8269230769231,344.4347826086956,395.0882352941176,281.76190476190476,287.8421052631579,363.3673469387755,97.97141716666667
3152,286.2631578947368,363.8490566037736,609.1363636363636,696.1346153846154,354.0869565217391,343.94117647058823,255.57142857142858,264.86842105263156,381.9387755102041,98.00250933333334
3153,309.13157894736844,369.1509433962264,616.7272727272727,660.7692307692307,339.5869565217391,352.5,291.7857142857143,264.55263157894734,395.2244897959184,98.0336015
3154,284.57894736842104,386.1698113207547,608.8181818181819,708.0576923076923,352.1521739130435,347.38235294117646,286.07142857142856,251.8421052631579,381.7755102040816,98.06469366666667
3155,291.1578947368421,370.1320754716981,610.1515151515151,695.2115384615385,352.6304347826087,357.44117647058823,269.2142857142857,274.7631578947368,401.51020408163265,98.09578583333334
3156,293.8157894736842,361.6981132075472,615.9242424242424,674.8461538461538,343.7391304347826,351.94117647058823,258.42857142857144,269.94736842105266,383.1224489795918,98.126878
3157,294.4736842105263,357.8867924528302,586.7727272727273,675.2115384615385,336.5217391304348,367.1764705882353,259.85714285714283,270.2894736842105,382.734693877551,98.15797016666667
3158,278.92105263157896,367.5660377358491,623.2727272727273,710.9230769230769,335.10869565217394,357.05882352941177,256.54761904761904,272.86842105263156,373.2448979591837,98.18906233333334
3159,283.05263157894734,378.45283018867923,654.4242424242424,697.1923076923077,362.1304347826087,361.6470588235294,270.26190476190476,271.7368421052632,372.42857142857144,98.2201545
3160,275.63157894736844,351.77358490566036,572.6212121212121,675.1923076923077,342.9347826086956,396.55882352941177,281.2142857142857,262.36842105263156,390.3061224489796,98.25124666666667
3161,282.6842105263158,352.2641509433962,615.0909090909091,633.9615384615385,364.9130434782609,358.1470588235294,273.4761904761905,257.2631578947368,357.2857142857143,98.28233883333334
3162,275.36842105263156,348.77358490566036,626.8333333333334,677.9615384615385,337.5869565217391,345.47058823529414,268.2857142857143,267.1578947368421,369.59183673469386,98.31343100000001
3163,295.3157894736842,396.64150943396226,590.1969696969697,709.3846153846154,337.8478260869565,348.5,269.14285714285717,285.07894736842104,375.8775510204082,98.34452316666666
3164,279.4736842105263,348.3018867924528,601.1363636363636,731.3653846153846,334.0,366.1470588235294,258.95238095238096,272.7631578947368,407.83673469387753,98.37561533333333
3165,294.7631578947368,362.66037735849056,623.5,698.6346153846154,356.3478260869565,373.97058823529414,273.0952380952381,251.10526315789474,359.9387755102041,98.4067075
3166,291.42105263157896,348.37735849056605,594.3484848484849,697.3653846153846,335.7826086956522,342.3529411764706,260.3809523809524,266.05263157894734,383.9795918367347,98.43779966666666
3167,280.8157894736842,353.3018867924528,598.4242424242424,678.2692307692307,322.1521739130435,341.0,279.3333333333333,270.7894736842105,385.18367346938777,98.46889183333333
3168,286.92105263157896,369.1698113207547,623.5,700.8846153846154,350.82608695652175,383.44117647058823,277.1190476190476,259.94736842105266,391.2448979591837,98.499984
3169,295.55263157894734,372.37735849056605,596.2424242424242,726.0192307692307,309.39130434782606,363.1764705882353,266.6666666666667,259.55263157894734,358.38775510204084,98.53107616666667
3170,285.44736842105266,376.0377358490566,574.2121212121212,708.8076923076923,327.0869565217391,377.4117647058824,267.2857142857143,271.60526315789474,365.9795918367347,98.56216833333333
3171,286.92105263157896,351.7358490566038,573.0909090909091,677.0,337.2173913043478,346.6764705882353,277.35714285714283,292.63157894736844,416.7551020408163,98.5932605
3172,298.2894736842105,382.0188679245283,562.2727272727273,723.2307692307693,339.82608695652175,339.61764705882354,280.07142857142856,281.6578947368421,409.0,98.62435266666667
3173,274.7631578947368,371.41509433962267,555.1515151515151,687.7307692307693,362.2826086956522,339.3529411764706,271.23809523809524,275.60526315789474,371.55102040816325,98.65544483333333
3174,285.39473684210526,360.45283018867923,572.6363636363636,696.0961538461538,365.7391304347826,346.2352941176471,279.0238095238095,258.55263157894734,371.0408163265306,98.686537
3175,294.36842105263156,349.188679245283,589.439393939394,665.5192307692307,352.39130434782606,336.2352941176471,252.0952380952381,272.9736842105263,360.9795918367347,98.71762916666667
3176,290.44736842105266,366.54716981132077,594.1060606060606,695.9615384615385,357.9347826086956,356.55882352941177,250.95238095238096,280.36842105263156,359.2448979591837,98.74872133333334
3177,302.7894736842105,346.1698113207547,597.9242424242424,676.1538461538462,349.45652173913044,360.6470588235294,275.26190476190476,289.2894736842105,322.6530612244898,98.7798135
3178,280.3157894736842,341.33962264150944,587.1666666666666,651.1153846153846,331.2391304347826,341.52941176470586,290.04761904761904,262.8421052631579,372.265306122449,98.81090566666667
3179,272.05263157894734,406.8679245283019,600.560606060606,688.1153846153846,347.6304347826087,371.44117647058823,277.3095238095238,264.42105263157896,370.8979591836735,98.84199783333334
3180,293.0263157894737,373.0,578.7727272727273,692.0769230769231,327.8478260869565,345.6764705882353,246.52380952380952,291.5263157894737,354.0612244897959,98.87309
3181,287.7894736842105,378.5660377358491,584.469696969697,700.9038461538462,337.95652173913044,342.52941176470586,269.9047619047619,256.13157894736844,355.40816326530614,98.90418216666667
3182,284.7105263157895,357.47169811320754,568.6969696969697,701.25,383.5652173913044,332.44117647058823,272.2142857142857,282.0263157894737,373.3469387755102,98.93527433333334
3183,263.6578947368421,364.75471698113205,580.969696969697,686.8846153846154,331.1304347826087,342.11764705882354,256.76190476190476,262.8157894736842,358.265306122449,98.9663665
3184,282.6842105263158,343.20754716981133,578.4242424242424,681.1923076923077,335.9347826086956,353.1470588235294,250.38095238095238,273.0,376.40816326530614,98.99745866666667
3185,282.10526315789474,386.0566037735849,570.7121212121212,718.6153846153846,336.54347826086956,372.0,278.5,276.7368421052632,379.7959183673469,99.02855083333334
3186,298.7631578947368,367.811320754717,570.2727272727273,695.2692307692307,360.45652173913044,344.7352941176471,257.54761904761904,243.23684210526315,378.46938775510205,99.05964300000001
3187,265.5263157894737,377.188679245283,566.3484848484849,667.4615384615385,359.7608695652174,357.6470588235294,280.54761904761904,267.2894736842105,384.3061224489796,99.09073516666668
3188,296.42105263157896,376.6792452830189,582.9545454545455,740.6538461538462,388.95652173913044,322.97058823529414,292.54761904761904,285.5263157894737,350.2244897959184,99.12182733333333
3189,288.5,356.1698113207547,585.2727272727273,697.1730769230769,341.17391304347825,319.6764705882353,268.8333333333333,279.7368421052632,358.7959183673469,99.1529195
3190,293.1578947368421,383.92452830188677,550.1969696969697,724.3269230769231,360.0869565217391,346.0,255.1904761904762,255.6315789473684,352.3469387755102,99.18401166666666
3191,296.3157894736842,378.77358490566036,572.7272727272727,674.0384615384615,322.10869565217394,385.3529411764706,265.4047619047619,267.8157894736842,381.61224489795916,99.21510383333333
3192,275.1842105263158,368.52830188679246,579.4545454545455,643.1153846153846,351.67391304347825,353.1764705882353,268.95238095238096,271.8421052631579,365.2040816326531,99.246196
3193,303.63157894736844,349.92452830188677,619.4545454545455,716.5192307692307,362.2173913043478,338.7647058823529,286.85714285714283,258.2631578947368,358.16326530612247,99.27728816666666
3194,274.36842105263156,379.9056603773585,599.1060606060606,697.6346153846154,347.30434782608694,338.4117647058824,245.88095238095238,272.60526315789474,356.0408163265306,99.30838033333333
3195,313.4736842105263,354.9811320754717,595.0909090909091,742.7115384615385,357.0652173913044,346.20588235294116,241.3095238095238,283.2631578947368,381.46938775510205,99.3394725
3196,297.2368421052632,358.7358490566038,575.1969696969697,705.9615384615385,361.5,324.2352941176471,258.2142857142857,317.5263157894737,364.16326530612247,99.37056466666667
3197,304.55263157894734,367.39622641509436,578.0909090909091,720.6538461538462,352.30434782608694,346.3529411764706,275.42857142857144,303.07894736842104,367.59183673469386,99.40165683333333
3198,269.9736842105263,372.5660377358491,565.8181818181819,659.2307692307693,350.6304347826087,356.20588235294116,254.4047619047619,269.2894736842105,369.83673469387753,99.432749
3199,284.5,372.8490566037736,576.3030303030303,676.6730769230769,343.8478260869565,324.88235294117646,258.35714285714283,282.10526315789474,346.7959183673469,99.46384116666667
3200,299.3421052631579,393.62264150943395,573.2272727272727,692.4230769230769,337.5217391304348,345.1470588235294,252.52380952380952,257.36842105263156,397.0816326530612,99.49493333333334
3201,269.2105263157895,366.1509433962264,578.6212121212121,650.6923076923077,345.4130434782609,318.05882352941177,269.1666666666667,303.5,361.42857142857144,99.5260255
3202,291.63157894736844,372.8679245283019,572.1969696969697,695.2692307692307,379.2826086956522,369.2647058823529,262.26190476190476,284.7631578947368,346.734693877551,99.55711766666667
3203,273.07894736842104,355.66037735849056,581.5757575757576,648.4615384615385,331.30434782608694,357.6764705882353,283.0952380952381,281.07894736842104,350.0816326530612,99.58820983333334
3204,307.6842105263158,362.75471698113205,562.0151515151515,634.1346153846154,331.5217391304348,348.9117647058824,261.9761904761905,259.07894736842104,366.9183673469388,99.619302
3205,264.5,355.24528301886795,583.6969696969697,636.2884615384615,349.6304347826087,348.6470588235294,281.4761904761905,263.10526315789474,396.61224489795916,99.65039416666667
3206,298.92105263157896,386.6792452830189,578.439393939394,639.5961538461538,364.6521739130435,347.7647058823529,263.95238095238096,279.1578947368421,374.7142857142857,99.68148633333334
3207,298.10526315789474,353.0377358490566,579.6818181818181,669.1730769230769,362.8478260869565,327.0882352941176,253.11904761904762,275.1842105263158,336.7755102040816,99.7125785
3208,286.42105263157896,372.9622641509434,544.9090909090909,709.9423076923077,333.9130434782609,351.6470588235294,240.23809523809524,272.3157894736842,332.81632653061223,99.74367066666667
3209,297.4736842105263,342.5660377358491,558.9090909090909,690.9615384615385,368.3695652173913,350.5882352941176,278.2857142857143,283.5263157894737,376.2244897959184,99.77476283333334
3210,277.9736842105263,353.7169811320755,582.4090909090909,705.9423076923077,356.6521739130435,357.44117647058823,273.8333333333333,275.60526315789474,352.8979591836735,99.80585500000001
3211,310.7631578947368,356.0566037735849,577.6212121212121,681.5769230769231,368.4130434782609,324.1764705882353,249.6904761904762,282.36842105263156,351.14285714285717,99.83694716666668
3212,288.92105263157896,366.8679245283019,569.3636363636364,674.6538461538462,325.5869565217391,328.0882352941176,271.0238095238095,298.1578947368421,336.265306122449,99.86803933333333
3213,284.13157894736844,347.54716981132077,574.560606060606,725.2692307692307,345.5652173913044,360.20588235294116,257.1666666666667,276.9736842105263,371.8979591836735,99.8991315
3214,301.2631578947368,345.8679245283019,544.1212121212121,679.0,374.0652173913044,363.5882352941176,256.1904761904762,285.86842105263156,349.9183673469388,99.93022366666666
3215,307.63157894736844,363.47169811320754,558.0909090909091,674.5961538461538,335.0869565217391,339.8235294117647,260.9761904761905,283.44736842105266,362.38775510204084,99.96131583333333
3216,301.10526315789474,379.1698113207547,531.2272727272727,663.9423076923077,319.5869565217391,335.0882352941176,263.2857142857143,272.2368421052632,382.3673469387755,99.992408
3217,300.55263157894734,345.8679245283019,579.939393939394,685.6346153846154,337.0,372.8529411764706,258.35714285714283,282.5,359.9795918367347,100.02350016666666
3218,318.0,339.9056603773585,580.9242424242424,694.25,360.6521739130435,327.70588235294116,267.14285714285717,252.52631578947367,352.9795918367347,100.05459233333333
3219,315.39473684210526,372.4339622641509,564.0454545454545,707.8846153846154,325.7608695652174,363.8235294117647,265.54761904761904,284.2368421052632,355.8979591836735,100.0856845
3220,292.86842105263156,362.9433962264151,563.4090909090909,669.3269230769231,348.1521739130435,367.70588235294116,250.35714285714286,309.36842105263156,381.38775510204084,100.11677666666667
3221,313.39473684210526,371.2830188679245,556.2272727272727,665.1538461538462,359.82608695652175,344.0882352941176,275.8333333333333,304.5,352.3673469387755,100.14786883333333
3222,282.1842105263158,347.9622641509434,555.1666666666666,683.3846153846154,349.0652173913044,343.8235294117647,278.92857142857144,264.7105263157895,356.61224489795916,100.178961
3223,287.6842105263158,357.1698113207547,564.2575757575758,692.7307692307693,366.82608695652175,351.52941176470586,282.92857142857144,266.94736842105266,368.38775510204084,100.21005316666667
3224,300.7368421052632,353.9622641509434,557.2424242424242,655.9230769230769,369.30434782608694,365.0,263.3095238095238,289.2631578947368,363.55102040816325,100.24114533333334
3225,302.2894736842105,340.0377358490566,577.3636363636364,682.4807692307693,349.54347826086956,339.61764705882354,275.6904761904762,280.07894736842104,338.0816326530612,100.2722375
3226,290.7368421052632,375.8301886792453,593.8636363636364,670.7115384615385,340.2391304347826,346.0882352941176,255.21428571428572,275.6842105263158,355.7142857142857,100.30332966666667
3227,329.7368421052632,365.37735849056605,555.4242424242424,665.1730769230769,351.5869565217391,340.3235294117647,271.8095238095238,287.86842105263156,355.6530612244898,100.33442183333334
3228,315.1842105263158,363.6792452830189,542.4090909090909,695.3653846153846,347.89130434782606,337.3529411764706,247.02380952380952,300.05263157894734,362.8979591836735,100.365514
3229,277.13157894736844,359.0566037735849,569.6212121212121,683.2115384615385,375.8478260869565,335.97058823529414,242.64285714285714,263.94736842105266,354.3061224489796,100.39660616666667
3230,286.94736842105266,360.8301886792453,569.3181818181819,694.25,339.2608695652174,356.3529411764706,252.88095238095238,264.7631578947368,342.51020408163265,100.42769833333334
3231,288.3157894736842,364.58490566037733,548.939393939394,684.9807692307693,377.2391304347826,324.0,280.8095238095238,272.55263157894734,356.61224489795916,100.4587905
3232,280.2631578947368,370.22641509433964,580.5,644.4423076923077,333.1304347826087,329.38235294117646,262.07142857142856,268.39473684210526,383.40816326530614,100.48988266666667
3233,280.6842105263158,351.50943396226415,545.7424242424242,654.5384615384615,384.0869565217391,352.6470588235294,282.2857142857143,269.86842105263156,383.38775510204084,100.52097483333334
3234,278.42105263157896,349.60377358490564,544.7575757575758,675.0384615384615,368.7391304347826,318.70588235294116,269.9761904761905,290.60526315789474,348.7142857142857,100.55206700000001
3235,299.92105263157896,368.24528301886795,565.0454545454545,678.4230769230769,369.8695652173913,355.44117647058823,261.4761904761905,280.42105263157896,375.0204081632653,100.58315916666668
3236,267.1578947368421,375.1509433962264,554.5,681.5769230769231,354.30434782608694,355.88235294117646,266.6666666666667,283.39473684210526,357.38775510204084,100.61425133333333
3237,291.92105263157896,360.24528301886795,576.6818181818181,643.2115384615385,364.2173913043478,363.29411764705884,298.4761904761905,282.6842105263158,358.14285714285717,100.6453435
3238,288.7894736842105,350.33962264150944,553.0909090909091,699.4807692307693,352.32608695652175,319.8235294117647,286.2142857142857,273.92105263157896,336.0612244897959,100.67643566666666
3239,265.10526315789474,373.39622641509436,576.7727272727273,661.4423076923077,361.6304347826087,358.02941176470586,253.8095238095238,286.63157894736844,346.14285714285717,100.70752783333333
3240,298.1842105263158,330.8867924528302,568.1969696969697,703.1538461538462,363.0652173913044,357.7352941176471,288.5952380952381,287.42105263157896,363.265306122449,100.73862
3241,310.3421052631579,371.45283018867923,589.3181818181819,705.8269230769231,361.30434782608694,328.61764705882354,270.64285714285717,308.8157894736842,335.7959183673469,100.76971216666666
3242,281.6578947368421,370.3018867924528,568.8181818181819,668.1346153846154,351.10869565217394,346.8529411764706,272.8809523809524,286.4736842105263,354.2857142857143,100.80080433333333
3243,302.07894736842104,322.2641509433962,590.7272727272727,651.7884615384615,317.89130434782606,342.47058823529414,287.23809523809524,293.2894736842105,329.83673469387753,100.8318965
3244,282.44736842105266,362.79245283018867,560.0,633.5576923076923,348.8695652173913,364.79411764705884,278.8095238095238,269.55263157894734,360.14285714285717,100.86298866666667
3245,295.94736842105266,371.41509433962267,567.7878787878788,687.9038461538462,363.4130434782609,360.52941176470586,265.9047619047619,290.0263157894737,345.3469387755102,100.89408083333333
3246,276.9736842105263,366.811320754717,563.2727272727273,656.0192307692307,341.10869565217394,361.3529411764706,255.71428571428572,261.5,326.38775510204084,100.925173
3247,281.07894736842104,387.7358490566038,562.4848484848485,662.9615384615385,344.30434782608694,361.2647058823529,273.1190476190476,275.60526315789474,337.81632653061223,100.95626516666667
3248,291.6578947368421,350.45283018867923,573.9090909090909,707.4230769230769,350.9347826086956,360.3529411764706,280.5952380952381,285.5,343.6326530612245,100.98735733333334
3249,264.7894736842105,348.47169811320754,565.3181818181819,713.1153846153846,347.32608695652175,338.6764705882353,256.45238095238096,276.94736842105266,360.0408163265306,101.0184495
3250,286.2368421052632,356.39622641509436,589.1818181818181,655.0961538461538,361.82608695652175,335.0882352941176,273.0,271.42105263157896,374.85714285714283,101.04954166666667
3251,270.42105263157896,361.92452830188677,570.2727272727273,701.5769230769231,353.8478260869565,357.0882352941176,266.7142857142857,262.89473684210526,354.0408163265306,101.08063383333334
3252,275.44736842105266,361.811320754717,547.6060606060606,703.75,338.7391304347826,355.44117647058823,279.42857142857144,264.0263157894737,339.44897959183675,101.111726
3253,308.86842105263156,344.24528301886795,588.6969696969697,691.4230769230769,331.80434782608694,337.5882352941176,255.04761904761904,275.2631578947368,351.1224489795918,101.14281816666667
3254,274.36842105263156,368.9622641509434,605.6060606060606,726.5961538461538,334.30434782608694,354.79411764705884,280.9761904761905,271.1578947368421,365.1020408163265,101.17391033333334
3255,283.2105263157895,361.7169811320755,591.1212121212121,697.1923076923077,328.5217391304348,358.0,251.21428571428572,279.6842105263158,346.46938775510205,101.2050025
3256,282.42105263157896,368.49056603773585,545.9545454545455,692.5961538461538,322.2391304347826,348.11764705882354,253.21428571428572,276.1578947368421,354.6734693877551,101.23609466666667
3257,307.94736842105266,355.6981132075472,551.3181818181819,692.8269230769231,327.80434782608694,376.52941176470586,262.0952380952381,299.5263157894737,358.7755102040816,101.26718683333334
3258,288.2368421052632,367.47169811320754,561.5,702.5384615384615,328.9347826086956,341.7647058823529,267.1904761904762,293.6578947368421,367.59183673469386,101.29827900000001
3259,320.0,400.7169811320755,565.8939393939394,674.5961538461538,342.04347826086956,369.52941176470586,257.23809523809524,276.7631578947368,343.6530612244898,101.32937116666668
3260,276.3421052631579,355.66037735849056,573.7121212121212,721.3076923076923,349.9130434782609,362.7647058823529,281.2857142857143,278.0263157894737,365.0612244897959,101.36046333333333
3261,273.0263157894737,332.79245283018867,577.030303030303,686.0769230769231,326.17391304347825,339.1764705882353,268.57142857142856,292.6578947368421,338.42857142857144,101.3915555
3262,277.6578947368421,358.0188679245283,589.4090909090909,695.6538461538462,349.89130434782606,315.1764705882353,269.1904761904762,278.4736842105263,368.42857142857144,101.42264766666666
3263,304.5263157894737,327.8679245283019,568.7878787878788,715.7692307692307,326.7608695652174,332.5,266.4047619047619,290.4736842105263,355.83673469387753,101.45373983333333
3264,272.2894736842105,349.50943396226415,583.2272727272727,698.5769230769231,358.1304347826087,356.52941176470586,245.3095238095238,274.6578947368421,345.6938775510204,101.484832
3265,278.4736842105263,353.0377358490566,573.5151515151515,681.5384615384615,336.0,306.5882352941176,288.85714285714283,300.3157894736842,357.2448979591837,101.51592416666666
3266,277.86842105263156,372.47169811320754,566.0151515151515,684.9038461538462,345.60869565217394,335.6470588235294,261.1190476190476,264.42105263157896,315.734693877551,101.54701633333333
3267,296.07894736842104,325.5660377358491,601.1969696969697,696.3653846153846,360.9782608695652,334.0,249.33333333333334,256.0263157894737,355.265306122449,101.5781085
3268,292.10526315789474,338.35849056603774,596.8030303030303,713.3653846153846,360.67391304347825,332.44117647058823,276.57142857142856,258.07894736842104,349.40816326530614,101.60920066666667
3269,304.6578947368421,345.7358490566038,579.969696969697,638.2307692307693,354.7173913043478,374.61764705882354,253.78571428571428,288.7894736842105,360.61224489795916,101.64029283333333
3270,268.63157894736844,321.0377358490566,608.6515151515151,680.0576923076923,324.30434782608694,373.0,249.1904761904762,252.23684210526315,351.61224489795916,101.671385
3271,307.5263157894737,336.22641509433964,591.1060606060606,698.9230769230769,349.4130434782609,359.6470588235294,269.1904761904762,290.9736842105263,338.1020408163265,101.70247716666667
3272,320.0263157894737,369.0,572.7575757575758,656.6538461538462,351.60869565217394,371.0882352941176,263.76190476190476,294.7894736842105,331.1224489795918,101.73356933333334
3273,317.89473684210526,369.49056603773585,594.2878787878788,661.7307692307693,320.1304347826087,345.3235294117647,269.64285714285717,306.2894736842105,358.53061224489795,101.7646615
3274,323.4736842105263,355.8490566037736,575.469696969697,690.6346153846154,329.67391304347825,354.0882352941176,260.8809523809524,265.89473684210526,365.3265306122449,101.79575366666667
3275,313.44736842105266,344.9811320754717,580.7727272727273,637.3846153846154,331.95652173913044,334.6764705882353,250.83333333333334,270.05263157894734,364.8979591836735,101.82684583333334
3276,294.5263157894737,338.3018867924528,570.030303030303,678.0192307692307,354.7826086956522,355.7647058823529,265.04761904761904,284.44736842105266,325.6530612244898,101.857938
3277,307.55263157894734,353.39622641509436,573.7272727272727,673.75,344.7173913043478,323.55882352941177,273.8333333333333,254.6578947368421,343.3469387755102,101.88903016666667
3278,296.8421052631579,388.2830188679245,565.2121212121212,635.2692307692307,330.10869565217394,355.5882352941176,261.45238095238096,263.36842105263156,327.18367346938777,101.92012233333334
3279,314.3157894736842,324.0566037735849,584.939393939394,688.25,337.95652173913044,356.7647058823529,285.95238095238096,257.1578947368421,347.57142857142856,101.9512145
3280,292.8421052631579,344.66037735849056,586.8484848484849,689.1153846153846,320.6304347826087,329.7647058823529,279.8095238095238,287.6842105263158,352.3469387755102,101.98230666666667
3281,285.36842105263156,337.49056603773585,589.030303030303,693.9807692307693,325.5217391304348,374.11764705882354,250.6904761904762,269.07894736842104,342.53061224489795,102.01339883333334
3282,281.44736842105266,345.1132075471698,592.9545454545455,662.3076923076923,330.19565217391306,357.7352941176471,271.07142857142856,279.1578947368421,337.0204081632653,102.04449100000001
3283,289.5263157894737,365.64150943396226,590.439393939394,652.5384615384615,321.7608695652174,329.38235294117646,260.2857142857143,260.2631578947368,346.6734693877551,102.07558316666668
3284,310.6842105263158,353.1698113207547,554.2575757575758,666.5192307692307,329.4347826086956,378.20588235294116,248.9047619047619,264.94736842105266,343.7755102040816,102.10667533333334
3285,283.36842105263156,352.45283018867923,579.3484848484849,708.9230769230769,339.9130434782609,386.7352941176471,256.4761904761905,272.63157894736844,321.2857142857143,102.1377675
3286,326.3421052631579,358.7358490566038,611.9545454545455,704.2884615384615,356.04347826086956,368.2647058823529,288.2142857142857,267.39473684210526,341.9591836734694,102.16885966666666
3287,320.55263157894734,352.62264150943395,574.5757575757576,698.7115384615385,352.2826086956522,380.47058823529414,266.1190476190476,268.2631578947368,343.9183673469388,102.19995183333333
3288,292.89473684210526,361.92452830188677,574.2878787878788,690.7884615384615,349.95652173913044,371.5882352941176,277.0238095238095,271.2368421052632,363.46938775510205,102.231044
3289,280.44736842105266,334.8301886792453,548.1363636363636,663.9423076923077,343.39130434782606,365.8529411764706,270.6904761904762,264.1842105263158,356.2857142857143,102.26213616666666
3290,292.94736842105266,359.9056603773585,589.6515151515151,664.5384615384615,353.0,352.7647058823529,295.1666666666667,258.3421052631579,331.0408163265306,102.29322833333333
3291,309.57894736842104,338.8301886792453,559.9090909090909,649.3076923076923,337.39130434782606,383.79411764705884,257.73809523809524,277.7894736842105,355.6530612244898,102.3243205
3292,296.13157894736844,359.60377358490564,576.8636363636364,697.5769230769231,338.1304347826087,351.05882352941177,255.0952380952381,249.47368421052633,335.2857142857143,102.35541266666667
3293,293.7105263157895,347.20754716981133,558.7878787878788,700.5769230769231,365.4347826086956,359.20588235294116,276.5952380952381,250.57894736842104,345.265306122449,102.38650483333333
3294,300.0,342.3207547169811,575.8333333333334,693.5961538461538,325.6521739130435,349.0,246.78571428571428,298.2631578947368,352.6734693877551,102.417597
3295,299.1578947368421,351.64150943396226,572.9545454545455,683.0576923076923,318.95652173913044,369.5882352941176,265.7857142857143,285.86842105263156,343.1224489795918,102.44868916666667
3296,287.8157894736842,361.45283018867923,577.1515151515151,720.8461538461538,362.4130434782609,385.79411764705884,276.42857142857144,260.13157894736844,358.51020408163265,102.47978133333334
3297,295.44736842105266,336.9433962264151,595.3181818181819,716.6538461538462,344.80434782608694,314.55882352941177,271.8333333333333,268.6578947368421,335.6530612244898,102.5108735
3298,287.5263157894737,366.54716981132077,604.1212121212121,693.4230769230769,347.19565217391306,330.20588235294116,257.4047619047619,240.55263157894737,334.44897959183675,102.54196566666667
3299,271.8157894736842,337.47169811320754,546.8636363636364,684.0192307692307,345.1521739130435,333.1470588235294,271.7857142857143,279.5263157894737,355.0408163265306,102.57305783333334
3300,286.0,358.47169811320754,550.4242424242424,670.9423076923077,345.60869565217394,371.44117647058823,272.76190476190476,254.39473684210526,333.16326530612247,102.60415
3301,282.05263157894734,350.0377358490566,552.8030303030303,656.1538461538462,345.67391304347825,361.9117647058824,267.1904761904762,273.6578947368421,357.40816326530614,102.63524216666667
3302,301.89473684210526,349.1698113207547,571.9545454545455,694.3461538461538,334.82608695652175,374.61764705882354,256.6666666666667,253.81578947368422,356.265306122449,102.66633433333334
3303,291.2894736842105,341.52830188679246,559.0757575757576,713.5576923076923,350.54347826086956,329.05882352941177,276.23809523809524,260.60526315789474,344.42857142857144,102.6974265
3304,305.9736842105263,356.37735849056605,584.1060606060606,659.4230769230769,394.32608695652175,317.79411764705884,242.5,257.1578947368421,335.2448979591837,102.72851866666667
3305,300.86842105263156,378.60377358490564,554.7878787878788,678.6923076923077,321.6521739130435,325.44117647058823,262.5,290.55263157894734,328.7755102040816,102.75961083333334
3306,296.9736842105263,342.62264150943395,601.469696969697,638.8846153846154,362.2826086956522,318.7352941176471,257.76190476190476,268.5,372.8775510204082,102.79070300000001
3307,291.6842105263158,335.8490566037736,585.6969696969697,717.6923076923077,341.54347826086956,337.8529411764706,261.57142857142856,280.2368421052632,336.2448979591837,102.82179516666667
3308,297.10526315789474,333.92452830188677,572.2575757575758,680.6923076923077,372.0,366.6470588235294,271.57142857142856,248.76315789473685,353.38775510204084,102.85288733333334
3309,294.2105263157895,313.188679245283,540.8636363636364,673.1153846153846,329.2608695652174,347.52941176470586,244.66666666666666,268.2368421052632,337.0408163265306,102.8839795
3310,298.6578947368421,355.54716981132077,560.1969696969697,704.7884615384615,337.5652173913044,333.8235294117647,254.23809523809524,293.4736842105263,367.2244897959184,102.91507166666666
3311,310.4736842105263,343.75471698113205,573.2424242424242,687.9230769230769,357.17391304347825,381.1764705882353,252.02380952380952,308.6842105263158,354.7755102040816,102.94616383333333
3312,294.0,330.62264150943395,562.1363636363636,664.4807692307693,340.5652173913044,343.2647058823529,243.23809523809524,286.6842105263158,348.44897959183675,102.977256
3313,304.57894736842104,346.66037735849056,556.7121212121212,659.0384615384615,369.7608695652174,360.5,287.5952380952381,257.89473684210526,364.6530612244898,103.00834816666666
3314,278.2368421052632,337.20754716981133,586.2121212121212,704.0961538461538,356.2391304347826,351.6470588235294,261.07142857142856,281.55263157894734,346.3673469387755,103.03944033333333
