,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
3476,1034.608695652174,1114.5675675675675,1099.1785714285713,791.5909090909091,349.531914893617,251.61363636363637,494.8333333333333,1392.4333333333334,615.6111111111111,641.258064516129,299.390243902439,296.6981132075472,107.70791533333333
3477,1074.8695652173913,1098.4864864864865,1059.625,757.4545454545455,327.21276595744683,264.45454545454544,511.6666666666667,1275.0,632.6111111111111,627.2258064516129,312.2439024390244,313.41509433962267,107.7389015
3478,1008.7608695652174,1162.081081081081,1033.982142857143,762.25,330.02127659574467,271.84090909090907,499.53333333333336,1336.0,590.5,617.7741935483871,317.5121951219512,284.0566037735849,107.76988766666666
3479,1024.7391304347825,1100.4594594594594,1140.8392857142858,823.6363636363636,320.8936170212766,277.25,524.2666666666667,1347.2666666666667,611.7222222222222,662.1612903225806,315.8048780487805,266.5660377358491,107.80087383333333
3480,1070.695652173913,1146.8918918918919,1082.8035714285713,832.8409090909091,338.27659574468083,249.13636363636363,508.46666666666664,1242.5,572.2222222222222,638.2258064516129,295.6829268292683,289.41509433962267,107.83185999999999
3481,1024.4565217391305,1096.7297297297298,1055.8214285714287,782.7727272727273,320.25531914893617,300.04545454545456,533.2666666666667,1277.6,585.7777777777778,618.0,308.6829268292683,287.35849056603774,107.86284616666666
3482,959.7391304347826,1175.7567567567567,1063.5535714285713,817.9772727272727,338.59574468085106,273.52272727272725,518.8,1247.3666666666666,570.3888888888889,568.1612903225806,304.1707317073171,279.62264150943395,107.89383233333334
3483,1008.1521739130435,1066.4594594594594,1062.8035714285713,808.8181818181819,342.468085106383,263.45454545454544,517.7333333333333,1307.9,601.9722222222222,601.5806451612904,276.4634146341463,279.75471698113205,107.9248185
3484,1016.2826086956521,1131.6486486486488,1045.0714285714287,771.4772727272727,330.4468085106383,282.8181818181818,527.9333333333333,1299.1333333333334,616.3888888888889,651.5806451612904,293.6341463414634,282.22641509433964,107.95580466666667
3485,1072.8695652173913,1135.1891891891892,1174.75,789.5681818181819,316.02127659574467,245.38636363636363,507.43333333333334,1378.8,602.9166666666666,672.1612903225806,285.9024390243902,292.6981132075472,107.98679083333333
3486,1037.0434782608695,1108.3243243243244,1110.0892857142858,802.0454545454545,313.3829787234043,267.25,514.1333333333333,1286.2333333333333,618.5833333333334,602.483870967742,297.5853658536585,286.92452830188677,108.017777
3487,1034.804347826087,1111.6216216216217,1096.625,772.4090909090909,297.531914893617,262.90909090909093,508.23333333333335,1361.4333333333334,580.8888888888889,621.7741935483871,273.4390243902439,265.7169811320755,108.04876316666666
3488,1031.1304347826087,1145.8108108108108,1124.8214285714287,729.1363636363636,315.9148936170213,259.04545454545456,499.1,1358.8666666666666,633.0555555555555,647.0645161290323,283.3170731707317,270.8301886792453,108.07974933333333
3489,1023.8695652173913,1119.972972972973,1073.0892857142858,709.2272727272727,304.531914893617,250.45454545454547,492.3333333333333,1294.0,633.5833333333334,572.8709677419355,277.7317073170732,282.39622641509436,108.11073549999999
3490,1007.6521739130435,1138.918918918919,1063.125,704.2272727272727,309.6170212765957,259.09090909090907,497.96666666666664,1306.1333333333334,673.6666666666666,613.1935483870968,281.7073170731707,271.1509433962264,108.14172166666667
3491,1058.9782608695652,1164.3783783783783,1100.642857142857,692.0909090909091,303.0425531914894,261.6363636363636,517.4,1315.3333333333333,583.3055555555555,568.0322580645161,282.6585365853659,307.2641509433962,108.17270783333333
3492,1048.5869565217392,1128.5675675675675,1085.25,712.3409090909091,305.36170212765956,237.79545454545453,538.8333333333334,1223.6666666666667,603.6666666666666,552.7096774193549,261.4878048780488,281.8301886792453,108.203694
3493,1052.1739130434783,1154.3243243243244,1165.875,664.5681818181819,310.3829787234043,253.3409090909091,505.5,1309.3,626.0833333333334,512.1290322580645,279.390243902439,265.20754716981133,108.23468016666666
3494,1035.3260869565217,1124.054054054054,1052.375,637.0681818181819,291.9574468085106,253.8409090909091,507.76666666666665,1388.1333333333334,616.6944444444445,487.2903225806452,260.609756097561,282.6981132075472,108.26566633333333
3495,1058.6304347826087,1170.6756756756756,1114.8392857142858,686.9545454545455,307.0,239.5909090909091,514.9333333333333,1360.5333333333333,567.0833333333334,474.2258064516129,262.1463414634146,272.79245283018867,108.2966525
3496,1034.7608695652175,1104.027027027027,1100.7857142857142,681.0,265.9574468085106,254.45454545454547,567.6666666666666,1375.2,616.3055555555555,484.5483870967742,274.4878048780488,288.9811320754717,108.32763866666666
3497,1078.5652173913043,1090.054054054054,1123.482142857143,593.7727272727273,300.468085106383,251.70454545454547,513.5666666666667,1336.5666666666666,579.1111111111111,441.93548387096774,288.8780487804878,290.8490566037736,108.35862483333332
3498,1048.891304347826,1139.4594594594594,1082.482142857143,596.6136363636364,308.21276595744683,259.3863636363636,475.3333333333333,1292.3,624.0833333333334,433.7096774193548,266.8780487804878,283.64150943396226,108.389611
3499,1028.7173913043478,1175.972972972973,1156.3214285714287,514.9772727272727,326.1914893617021,254.6818181818182,478.2,1280.8,631.8055555555555,458.6774193548387,260.4634146341463,272.9056603773585,108.42059716666667
3500,1073.2826086956522,1171.4324324324325,1111.6607142857142,554.6363636363636,289.8936170212766,249.9090909090909,458.7,1269.1,569.3611111111111,439.4193548387097,279.5853658536585,272.3207547169811,108.45158333333333
3501,1010.1086956521739,1114.4324324324325,1139.75,349.3636363636364,273.9574468085106,232.86363636363637,503.6333333333333,1381.1,621.0555555555555,324.83870967741933,271.0975609756098,258.45283018867923,108.4825695
3502,973.8260869565217,1138.8918918918919,1138.4285714285713,353.04545454545456,265.06382978723406,254.1818181818182,499.23333333333335,1279.8,622.1111111111111,286.5806451612903,261.8536585365854,268.41509433962267,108.51355566666666
3503,1024.695652173913,1098.837837837838,1090.9285714285713,336.09090909090907,285.8936170212766,255.4318181818182,504.1333333333333,1325.7666666666667,553.2777777777778,286.6774193548387,260.6585365853659,284.92452830188677,108.54454183333333
3504,1008.0,1123.027027027027,1139.625,342.9318181818182,279.2340425531915,232.5681818181818,509.96666666666664,1245.6,575.0277777777778,294.2903225806452,256.4634146341463,274.9433962264151,108.57552799999999
3505,962.2608695652174,1107.945945945946,1127.125,343.04545454545456,278.4255319148936,246.0681818181818,496.2,1343.8333333333333,568.0277777777778,266.0,259.3414634146341,272.7169811320755,108.60651416666666
3506,1010.2173913043479,1071.2432432432433,1116.857142857143,321.22727272727275,276.2340425531915,257.02272727272725,499.8,1320.6666666666667,555.5,242.51612903225808,258.4878048780488,279.50943396226415,108.63750033333334
3507,948.695652173913,1092.081081081081,1083.75,318.6818181818182,287.97872340425533,229.72727272727272,522.2666666666667,1255.0333333333333,564.4444444444445,258.51612903225805,236.0731707317073,262.9622641509434,108.6684865
3508,953.6521739130435,1112.1351351351352,1106.267857142857,302.1363636363636,280.1276595744681,266.6818181818182,472.5,1311.0,597.8611111111111,288.64516129032256,255.8048780487805,266.1132075471698,108.69947266666667
3509,991.5652173913044,1127.972972972973,1085.017857142857,323.09090909090907,295.02127659574467,229.22727272727272,517.9666666666667,1293.3333333333333,566.9166666666666,248.83870967741936,243.0,289.07547169811323,108.73045883333333
3510,959.8913043478261,1072.7297297297298,1058.857142857143,322.34090909090907,255.51063829787233,234.0909090909091,521.4,1332.3333333333333,561.3888888888889,261.7741935483871,236.29268292682926,258.9433962264151,108.761445
3511,992.3913043478261,1168.8918918918919,1066.5892857142858,316.84090909090907,267.78723404255317,236.47727272727272,529.9,1338.1,565.4166666666666,246.67741935483872,271.0,275.66037735849056,108.79243116666666
3512,1013.9782608695652,1060.5675675675675,1080.3392857142858,296.34090909090907,247.14893617021278,237.72727272727272,536.8,1286.1666666666667,627.1111111111111,233.19354838709677,246.02439024390245,270.8301886792453,108.82341733333332
3513,1017.1739130434783,1092.918918918919,1068.375,284.25,267.70212765957444,248.3409090909091,505.4,1339.5666666666666,629.6388888888889,257.96774193548384,251.70731707317074,281.22641509433964,108.85440349999999
3514,971.9565217391304,1070.027027027027,1104.5714285714287,305.77272727272725,257.8085106382979,261.09090909090907,481.8,1279.6,560.6111111111111,249.51612903225808,283.8048780487805,247.54716981132074,108.88538966666667
3515,979.8260869565217,1069.162162162162,1073.607142857143,303.34090909090907,290.2340425531915,251.04545454545453,519.6333333333333,1294.3666666666666,604.2222222222222,239.8709677419355,274.4146341463415,247.37735849056602,108.91637583333333
3516,998.7391304347826,1100.6216216216217,1018.4642857142857,271.15909090909093,251.17021276595744,263.15909090909093,491.6,1331.0666666666666,522.5277777777778,249.03225806451613,274.5121951219512,281.33962264150944,108.947362
3517,1016.2608695652174,1132.081081081081,1047.517857142857,284.40909090909093,277.1276595744681,238.54545454545453,529.4333333333333,1215.5333333333333,567.3055555555555,233.51612903225808,268.609756097561,260.75471698113205,108.97834816666666
3518,959.0434782608696,1062.8108108108108,1031.482142857143,296.04545454545456,261.3404255319149,266.5681818181818,471.1333333333333,1307.1,617.0833333333334,229.03225806451613,271.609756097561,257.52830188679246,109.00933433333333
3519,948.6739130434783,1066.0,1069.5,291.6818181818182,284.6595744680851,249.36363636363637,485.3,1294.5666666666666,548.9166666666666,254.7741935483871,275.9756097560976,277.2830188679245,109.04032049999999
3520,1002.2173913043479,1079.1891891891892,1055.107142857143,289.1818181818182,266.0425531914894,230.72727272727272,494.6,1294.9,557.8055555555555,229.70967741935485,246.0731707317073,270.39622641509436,109.07130666666666
3521,913.695652173913,1044.2162162162163,1048.357142857143,294.40909090909093,267.70212765957444,253.11363636363637,499.0,1193.0666666666666,561.6944444444445,216.0,260.9756097560976,266.92452830188677,109.10229283333332
3522,971.0217391304348,1103.5135135135135,1049.1607142857142,283.52272727272725,295.3404255319149,253.13636363636363,503.26666666666665,1228.9333333333334,589.6666666666666,233.7741935483871,247.7560975609756,283.811320754717,109.133279
3523,915.9347826086956,1124.4864864864865,1045.0535714285713,272.04545454545456,279.1914893617021,218.54545454545453,500.8,1198.6666666666667,587.9166666666666,252.51612903225808,252.1219512195122,257.24528301886795,109.16426516666667
3524,954.1521739130435,1123.7297297297298,1053.6785714285713,279.5681818181818,290.63829787234044,238.36363636363637,516.9333333333333,1250.0666666666666,577.1111111111111,247.16129032258064,240.3658536585366,264.3207547169811,109.19525133333333
3525,937.7391304347826,1094.2702702702702,1042.2857142857142,273.22727272727275,274.4255319148936,249.13636363636363,499.7,1176.5,554.5833333333334,239.93548387096774,248.26829268292684,262.33962264150944,109.2262375
3526,944.5,1101.5405405405406,1083.017857142857,270.84090909090907,259.78723404255317,242.9318181818182,495.56666666666666,1241.2,555.6111111111111,235.16129032258064,280.2926829268293,264.1509433962264,109.25722366666666
3527,923.9130434782609,1048.3783783783783,1081.6785714285713,276.1363636363636,296.8085106382979,240.36363636363637,491.3666666666667,1276.9333333333334,575.5833333333334,242.48387096774192,254.5609756097561,283.92452830188677,109.28820983333333
3528,911.4347826086956,1030.945945945946,1088.1785714285713,269.5681818181818,284.6595744680851,241.1818181818182,535.6666666666666,1236.5666666666666,616.5555555555555,239.2258064516129,258.6585365853659,259.52830188679246,109.31919599999999
3529,913.9347826086956,1061.4324324324325,1089.7857142857142,272.9318181818182,276.1276595744681,262.45454545454544,517.8666666666667,1220.2666666666667,653.0,240.93548387096774,246.3658536585366,282.3207547169811,109.35018216666666
3530,945.2826086956521,1083.2162162162163,1053.3392857142858,286.1363636363636,273.5531914893617,243.0,516.3333333333334,1212.5333333333333,582.9166666666666,229.5483870967742,219.73170731707316,271.39622641509436,109.38116833333333
3531,923.6304347826087,1068.4864864864865,1095.6607142857142,283.5681818181818,284.25531914893617,225.11363636363637,486.1333333333333,1181.9,604.8888888888889,249.16129032258064,276.0,280.188679245283,109.4121545
3532,958.8913043478261,1073.945945945946,1064.0714285714287,275.52272727272725,270.06382978723406,260.47727272727275,512.4,1164.9333333333334,604.7222222222222,262.6774193548387,283.9268292682927,257.3018867924528,109.44314066666666
3533,934.1086956521739,1063.081081081081,1020.8214285714286,279.0681818181818,244.38297872340425,254.86363636363637,502.0,1240.7333333333333,600.25,249.32258064516128,255.609756097561,292.9056603773585,109.47412683333333
3534,924.695652173913,1127.972972972973,1063.9107142857142,301.20454545454544,305.5744680851064,243.29545454545453,530.0666666666667,1172.9,584.5833333333334,277.64516129032256,262.2926829268293,270.9056603773585,109.505113
3535,942.9565217391304,1001.8648648648649,1052.875,343.1818181818182,287.93617021276594,239.3181818181818,523.9,1167.1333333333334,618.6666666666666,307.61290322580646,269.0975609756098,266.37735849056605,109.53609916666666
3536,925.804347826087,1050.162162162162,1106.0,373.25,277.1914893617021,246.36363636363637,497.3333333333333,1195.6333333333334,641.8055555555555,327.4516129032258,257.3414634146341,276.3018867924528,109.56708533333332
3537,956.0652173913044,1061.6486486486488,1070.5,351.1363636363636,317.29787234042556,263.65909090909093,499.43333333333334,1227.8,544.0555555555555,328.96774193548384,280.3658536585366,263.0943396226415,109.59807149999999
3538,920.7391304347826,1071.081081081081,1061.517857142857,390.65909090909093,346.36170212765956,256.25,465.1333333333333,1196.2333333333333,612.6388888888889,336.0,299.390243902439,282.8301886792453,109.62905766666667
3539,947.3478260869565,1056.4864864864865,1064.6785714285713,426.27272727272725,343.6170212765957,275.04545454545456,496.4,1146.6666666666667,565.2222222222222,366.38709677419354,293.7073170731707,300.60377358490564,109.66004383333333
3540,933.0217391304348,1035.8918918918919,1032.9642857142858,464.8181818181818,333.82978723404256,245.02272727272728,513.3,1184.5666666666666,623.6666666666666,387.16129032258067,313.8780487804878,285.0188679245283,109.69103
3541,933.3695652173913,1077.162162162162,1090.3214285714287,452.6363636363636,368.2340425531915,294.15909090909093,567.7666666666667,1162.4,610.0,398.2258064516129,358.390243902439,283.47169811320754,109.72201616666666
3542,943.1086956521739,1050.6486486486488,1035.9464285714287,676.2272727272727,519.9148936170212,425.70454545454544,550.4,1163.3,601.1944444444445,501.4193548387097,514.5853658536586,428.0377358490566,109.75300233333333
3543,959.1086956521739,1063.081081081081,1150.357142857143,603.2954545454545,513.2553191489362,473.70454545454544,496.93333333333334,1207.4666666666667,618.4722222222222,478.83870967741933,514.170731707317,427.66037735849056,109.78398849999999
3544,915.195652173913,1030.8108108108108,1093.1785714285713,603.1136363636364,569.7659574468086,476.04545454545456,539.3333333333334,1177.8666666666666,622.5833333333334,498.96774193548384,515.390243902439,492.52830188679246,109.81497466666666
3545,874.7391304347826,1041.7567567567567,1121.3214285714287,660.1363636363636,518.936170212766,444.09090909090907,538.3333333333334,1213.5333333333333,558.0555555555555,507.6774193548387,533.2439024390244,495.2830188679245,109.84596083333332
3546,964.9347826086956,1057.6216216216217,1082.517857142857,634.1818181818181,523.2127659574468,469.59090909090907,529.3333333333334,1239.0666666666666,593.8611111111111,470.38709677419354,546.0487804878048,486.52830188679246,109.876947
3547,891.195652173913,1009.4324324324324,1071.982142857143,597.7045454545455,534.1489361702128,475.34090909090907,510.3333333333333,1104.4666666666667,608.7777777777778,457.6774193548387,564.9268292682926,480.2830188679245,109.90793316666667
3548,906.1739130434783,1028.8648648648648,1109.9464285714287,621.5681818181819,561.5957446808511,526.9090909090909,513.7,1152.8666666666666,596.7777777777778,425.38709677419354,530.2682926829268,525.0,109.93891933333333
3549,878.7608695652174,1021.5945945945946,1081.0714285714287,588.7045454545455,508.3829787234043,517.6590909090909,524.8666666666667,1189.6666666666667,628.3611111111111,448.80645161290323,499.9756097560976,531.3207547169811,109.9699055
3550,881.0,1041.3243243243244,1049.9464285714287,579.7954545454545,543.1276595744681,523.2727272727273,543.8333333333334,1196.1333333333334,554.0833333333334,433.6774193548387,513.6341463414634,551.7735849056604,110.00089166666666
3551,892.8478260869565,1041.918918918919,1032.732142857143,609.75,535.1914893617021,537.1136363636364,511.43333333333334,1224.0666666666666,601.9166666666666,435.96774193548384,506.780487804878,621.1320754716982,110.03187783333333
3552,886.6521739130435,1035.3243243243244,1039.357142857143,619.8409090909091,517.9574468085107,557.5909090909091,495.73333333333335,1125.1666666666667,599.1944444444445,444.61290322580646,501.1951219512195,533.8301886792453,110.06286399999999
3553,901.1739130434783,1005.5405405405405,1052.4285714285713,593.6136363636364,580.9574468085107,617.7272727272727,511.5,1166.8666666666666,572.5555555555555,450.51612903225805,550.1463414634146,563.6415094339623,110.09385016666666
3554,837.7608695652174,1000.2432432432432,1047.0892857142858,584.8409090909091,526.6382978723404,571.75,526.8333333333334,1203.4333333333334,597.6944444444445,453.0967741935484,522.609756097561,562.0943396226415,110.12483633333333
3555,870.2173913043479,935.3783783783783,1070.5714285714287,535.0227272727273,553.936170212766,627.5454545454545,521.2666666666667,1209.1,593.7777777777778,415.48387096774195,527.0,596.6981132075472,110.1558225
3556,867.5869565217391,1002.3783783783783,1029.892857142857,551.8636363636364,574.3191489361702,632.4772727272727,489.46666666666664,1157.8,610.8611111111111,474.7096774193548,540.7073170731708,627.1132075471698,110.18680866666666
3557,903.1086956521739,988.081081081081,1128.8392857142858,585.8181818181819,575.063829787234,657.0,510.6666666666667,1222.2666666666667,570.7777777777778,471.1290322580645,569.170731707317,619.9245283018868,110.21779483333333
3558,850.9130434782609,1065.837837837838,1084.4107142857142,601.2954545454545,572.2978723404256,651.9318181818181,486.73333333333335,1193.2333333333333,547.8888888888889,477.03225806451616,502.8048780487805,634.9433962264151,110.248781
3559,860.8478260869565,1014.8918918918919,1013.7321428571429,592.5227272727273,583.9787234042553,644.2727272727273,485.6,1157.1666666666667,572.1388888888889,452.741935483871,552.2439024390244,658.9433962264151,110.27976716666666
3560,840.8913043478261,1063.945945945946,1061.5714285714287,603.2272727272727,585.7234042553191,685.5,463.23333333333335,1231.4,613.4166666666666,405.5483870967742,511.3170731707317,650.1320754716982,110.31075333333332
3561,844.2826086956521,925.1891891891892,1056.7857142857142,606.2045454545455,601.3617021276596,640.5227272727273,461.96666666666664,1261.5666666666666,547.2777777777778,403.7741935483871,561.1463414634146,664.0377358490566,110.34173949999999
3562,781.7391304347826,993.0540540540541,1064.8035714285713,647.5,578.4042553191489,688.9318181818181,510.53333333333336,1168.4333333333334,569.6666666666666,431.93548387096774,532.6829268292682,638.7924528301887,110.37272566666667
3563,797.9782608695652,984.8108108108108,1041.5714285714287,640.25,573.0851063829788,672.25,434.1333333333333,1179.1666666666667,558.5833333333334,471.93548387096774,534.8048780487804,653.3584905660377,110.40371183333333
3564,837.7608695652174,970.3243243243244,1019.0892857142857,651.9772727272727,541.4468085106383,675.9545454545455,513.3666666666667,1210.2333333333333,556.2222222222222,470.258064516129,542.1219512195122,663.8301886792453,110.434698
3565,844.6521739130435,999.8918918918919,1055.0357142857142,644.3181818181819,618.2127659574468,697.1363636363636,456.96666666666664,1154.3666666666666,557.2222222222222,449.741935483871,542.3658536585366,658.3396226415094,110.46568416666666
3566,881.6304347826087,1002.2162162162163,970.0714285714286,663.1363636363636,594.8297872340426,693.1590909090909,491.23333333333335,1169.1333333333334,575.0555555555555,438.5806451612903,541.4634146341464,668.4716981132076,110.49667033333333
3567,845.9130434782609,984.8648648648649,1022.8214285714286,663.1818181818181,585.8723404255319,686.7954545454545,493.6333333333333,1280.5,580.1388888888889,439.0,544.9756097560976,658.0754716981132,110.52765649999999
3568,874.3913043478261,991.2162162162163,1035.9107142857142,636.2045454545455,587.9574468085107,722.9545454545455,480.6666666666667,1229.8,548.4166666666666,416.03225806451616,512.5121951219512,661.7735849056604,110.55864266666666
3569,841.7608695652174,1061.1891891891892,999.3392857142857,685.25,571.0425531914893,736.2954545454545,513.0333333333333,1252.9,578.75,496.19354838709677,537.3414634146342,657.566037735849,110.58962883333332
3570,886.5652173913044,1056.0,1084.1964285714287,612.6590909090909,602.8085106382979,700.4545454545455,450.6333333333333,1167.3666666666666,566.0,410.3225806451613,520.0975609756098,699.3018867924528,110.620615
3571,833.0217391304348,1047.1891891891892,1028.642857142857,592.5,615.1063829787234,765.8181818181819,494.56666666666666,1159.6,562.9444444444445,399.03225806451616,499.2682926829268,663.7358490566038,110.65160116666667
3572,794.8913043478261,991.2162162162163,1051.75,631.2954545454545,635.5957446808511,685.7272727272727,459.2,1127.0666666666666,550.8333333333334,432.7741935483871,516.390243902439,705.8867924528302,110.68258733333333
3573,881.9782608695652,1020.8378378378378,1034.2142857142858,609.1818181818181,589.2127659574468,706.6590909090909,456.2,1173.3333333333333,582.1944444444445,398.7741935483871,492.0487804878049,717.8679245283018,110.7135735
3574,865.304347826087,1080.3243243243244,1044.9464285714287,630.9772727272727,626.8936170212766,755.3181818181819,502.8666666666667,1191.1666666666667,531.1944444444445,424.8709677419355,497.390243902439,708.9811320754717,110.74455966666666
3575,816.5,1011.5405405405405,1064.7857142857142,654.0227272727273,624.3191489361702,778.6590909090909,473.8333333333333,1153.1666666666667,586.6111111111111,406.2903225806452,510.6341463414634,664.2641509433962,110.77554583333333
3576,820.5217391304348,1014.7837837837837,1047.5,636.2954545454545,582.3829787234042,727.8409090909091,491.06666666666666,1212.8333333333333,576.9166666666666,415.3225806451613,527.3658536585366,701.3396226415094,110.80653199999999
3577,788.3913043478261,992.4324324324324,1032.892857142857,616.7045454545455,648.6170212765958,764.6136363636364,495.7,1146.5,558.25,357.1290322580645,517.6829268292682,705.0754716981132,110.83751816666665
3578,839.1521739130435,967.6216216216217,1040.3392857142858,659.7272727272727,636.5106382978723,756.2954545454545,442.7,1186.4333333333334,571.3611111111111,415.4516129032258,546.6341463414634,713.4905660377359,110.86850433333333
3579,785.1521739130435,1004.8648648648649,1041.1964285714287,691.9090909090909,628.063829787234,808.75,444.9,1128.9666666666667,533.7777777777778,390.96774193548384,515.1463414634146,739.2264150943396,110.8994905
3580,852.3478260869565,995.7027027027027,996.2321428571429,619.1818181818181,620.2765957446809,798.8409090909091,492.43333333333334,1142.3666666666666,518.6388888888889,415.1290322580645,524.6829268292682,710.3396226415094,110.93047666666666
3581,858.4347826086956,1043.2702702702702,1000.6785714285714,601.0,589.8936170212766,795.6363636363636,478.6333333333333,1211.1666666666667,539.3611111111111,405.2903225806452,481.0731707317073,746.3018867924528,110.96146283333333
3582,804.6304347826087,999.8648648648649,998.1428571428571,579.7045454545455,536.8936170212766,801.7045454545455,520.7333333333333,1170.2,534.3055555555555,378.5483870967742,463.390243902439,709.6792452830189,110.992449
3583,857.304347826087,994.4594594594595,1052.25,556.25,523.2340425531914,806.25,451.1333333333333,1148.0666666666666,536.2777777777778,339.7741935483871,434.1219512195122,704.6981132075472,111.02343516666666
3584,862.3478260869565,1049.972972972973,948.9821428571429,556.4545454545455,543.6808510638298,823.2045454545455,511.9,1184.6,562.3611111111111,345.5806451612903,458.8536585365854,706.3584905660377,111.05442133333332
3585,854.5217391304348,1022.1351351351351,963.75,520.6363636363636,491.63829787234044,801.1818181818181,484.1,1185.1666666666667,516.4444444444445,304.96774193548384,441.6585365853659,716.9056603773585,111.0854075
3586,847.3913043478261,1017.8108108108108,1026.9107142857142,480.6363636363636,459.3829787234043,772.7727272727273,471.03333333333336,1207.1,512.8333333333334,317.16129032258067,441.5365853658537,748.4150943396227,111.11639366666667
3587,909.7391304347826,1058.7837837837837,991.0,474.40909090909093,471.0,777.25,475.6,1155.1666666666667,512.5833333333334,301.2258064516129,401.4878048780488,746.5471698113207,111.14737983333333
3588,872.4782608695652,1015.1351351351351,969.0178571428571,460.59090909090907,446.9574468085106,794.1818181818181,494.5,1177.0666666666666,512.6111111111111,289.5483870967742,387.9024390243902,688.8490566037735,111.178366
3589,956.1304347826087,1083.4054054054054,933.875,427.29545454545456,416.97872340425533,751.8863636363636,485.2,1124.0666666666666,500.97222222222223,293.4516129032258,383.2439024390244,705.377358490566,111.20935216666666
3590,871.7391304347826,1010.3783783783783,981.3392857142857,444.45454545454544,407.8723404255319,743.8863636363636,479.8333333333333,1132.5,538.2777777777778,290.51612903225805,388.8780487804878,680.433962264151,111.24033833333333
3591,878.0869565217391,1049.6756756756756,927.8928571428571,404.04545454545456,421.3404255319149,731.3636363636364,524.2333333333333,1150.1333333333334,504.8611111111111,298.1290322580645,357.3170731707317,629.0943396226415,111.27132449999999
3592,875.1304347826087,985.1351351351351,961.1964285714286,423.72727272727275,391.0,704.9090909090909,459.46666666666664,1096.3,507.44444444444446,300.6774193548387,356.6829268292683,640.0188679245283,111.30231066666666
3593,907.1521739130435,981.5675675675676,984.1785714285714,382.6136363636364,401.0851063829787,727.1818181818181,494.6,1201.7,517.1388888888889,261.96774193548384,354.7317073170732,650.3584905660377,111.33329683333334
3594,917.5,1002.4594594594595,1020.7857142857143,376.47727272727275,364.468085106383,747.8181818181819,501.6666666666667,1129.0666666666666,492.6388888888889,268.83870967741933,361.5609756097561,681.0,111.364283
3595,896.5434782608696,1081.081081081081,923.0357142857143,363.90909090909093,364.72340425531917,740.8181818181819,518.9333333333333,1172.1666666666667,488.6388888888889,247.83870967741936,347.1463414634146,669.6415094339623,111.39526916666667
3596,941.5217391304348,1016.027027027027,946.1428571428571,358.09090909090907,370.7659574468085,703.5454545454545,495.23333333333335,1181.5333333333333,472.02777777777777,249.90322580645162,350.8536585365854,686.3962264150944,111.42625533333333
3597,908.1086956521739,961.081081081081,915.375,350.5681818181818,362.6170212765957,717.3863636363636,498.3666666666667,1250.4333333333334,441.97222222222223,248.48387096774192,321.2926829268293,681.6415094339623,111.4572415
3598,899.3695652173913,997.4594594594595,844.125,362.20454545454544,348.5744680851064,721.0,471.8333333333333,1162.7,442.72222222222223,256.4193548387097,316.0487804878049,673.5471698113207,111.48822766666666
3599,875.4347826086956,980.6486486486486,950.375,332.25,322.6595744680851,702.7954545454545,506.0,1173.0,428.8333333333333,253.03225806451613,319.5853658536585,669.5849056603773,111.51921383333332
3600,963.0652173913044,979.3513513513514,859.25,336.1136363636364,352.78723404255317,696.9318181818181,503.5,1159.0,457.22222222222223,247.25806451612902,299.0,640.1698113207547,111.55019999999999
3601,952.6521739130435,940.5945945945946,874.3928571428571,315.72727272727275,335.40425531914894,747.5454545454545,486.9,1162.7333333333333,440.80555555555554,223.96774193548387,294.9024390243902,714.4716981132076,111.58118616666667
3602,913.1521739130435,974.6486486486486,814.1071428571429,325.52272727272725,350.8936170212766,741.9318181818181,506.6666666666667,1183.3,426.52777777777777,240.38709677419354,306.6341463414634,665.9245283018868,111.61217233333333
3603,940.3695652173913,1041.2432432432433,838.7678571428571,302.8181818181818,320.6595744680851,738.25,458.43333333333334,1219.0,428.19444444444446,241.3548387096774,311.4390243902439,683.7358490566038,111.6431585
3604,894.7826086956521,1014.4594594594595,837.1785714285714,308.8863636363636,322.6808510638298,769.6590909090909,490.8,1100.1333333333334,383.97222222222223,269.06451612903226,320.3658536585366,710.7547169811321,111.67414466666666
3605,877.695652173913,1025.7297297297298,861.875,296.15909090909093,343.3191489361702,787.8409090909091,484.8333333333333,1160.3,405.8888888888889,238.93548387096774,317.0,728.566037735849,111.70513083333333
3606,921.2391304347826,1006.3783783783783,809.2857142857143,291.5,301.25531914893617,851.75,474.6333333333333,1179.8666666666666,380.52777777777777,246.3548387096774,298.9756097560976,789.1320754716982,111.736117
3607,830.5652173913044,1010.4594594594595,819.4821428571429,301.8181818181818,349.8723404255319,868.3181818181819,505.56666666666666,1161.4666666666667,407.05555555555554,247.74193548387098,309.5853658536585,800.5849056603773,111.76710316666666
3608,913.195652173913,995.1081081081081,778.9285714285714,290.0681818181818,325.97872340425533,907.4318181818181,529.3333333333334,1203.0333333333333,392.05555555555554,241.51612903225808,301.3414634146341,792.0188679245283,111.79808933333332
3609,892.6521739130435,1039.972972972973,769.4285714285714,299.65909090909093,332.25531914893617,868.7272727272727,506.2,1168.6,377.1111111111111,228.80645161290323,303.219512195122,805.6603773584906,111.8290755
