,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,time
3728,1515.342105263158,1874.5384615384614,1377.175,1448.96875,779.1142857142858,324.12280701754383,1127.6279069767443,1744.225,1326.2857142857142,114.809352
3729,1572.078947368421,1667.3846153846155,1382.675,1496.28125,875.4,320.89473684210526,1110.4418604651162,1658.725,1252.8857142857144,114.8401485
3730,1549.7368421052631,1749.6923076923076,1390.725,1457.484375,838.6571428571428,319.6842105263158,1093.4883720930231,1606.9,1295.0,114.870945
3731,1597.5263157894738,1912.5,1424.15,1461.59375,905.4571428571429,296.2280701754386,1115.4418604651162,1715.425,1261.4857142857143,114.9017415
3732,1557.0,1734.076923076923,1401.95,1536.8125,943.3142857142857,296.2280701754386,1091.3255813953488,1693.75,1237.1142857142856,114.93253800000001
3733,1636.7105263157894,1792.076923076923,1395.0,1479.625,998.3142857142857,307.50877192982455,1122.7209302325582,1699.225,1239.7142857142858,114.9633345
3734,1566.078947368421,1856.8846153846155,1442.775,1539.703125,1051.1714285714286,319.2280701754386,1109.0697674418604,1637.15,1259.3714285714286,114.99413100000001
3735,1628.9473684210527,1863.2692307692307,1406.25,1571.6875,1097.857142857143,339.4736842105263,1130.2093023255813,1729.75,1302.6571428571428,115.0249275
3736,1565.5526315789473,1794.8461538461538,1433.775,1541.546875,1088.7714285714285,345.0,1145.4883720930231,1700.5,1201.6857142857143,115.055724
3737,1581.0263157894738,1802.923076923077,1346.45,1556.0625,1099.5714285714287,364.10526315789474,1138.5348837209303,1602.45,1309.0285714285715,115.0865205
3738,1561.7368421052631,1694.5384615384614,1425.6,1557.53125,1135.9142857142858,418.9298245614035,1109.5116279069769,1684.9,1238.8285714285714,115.117317
3739,1609.2631578947369,1764.1153846153845,1386.925,1557.875,1192.2,444.6842105263158,1137.7441860465117,1608.25,1245.0285714285715,115.14811350000001
3740,1564.157894736842,1734.923076923077,1429.625,1536.0,1235.857142857143,474.6842105263158,1069.5581395348838,1670.9,1271.8,115.17891
3741,1629.7368421052631,1679.923076923077,1304.9,1582.34375,1212.3428571428572,524.0,1016.8837209302326,1658.825,1276.9714285714285,115.20970650000001
3742,1587.4473684210527,1786.1538461538462,1358.05,1571.296875,1283.1142857142856,546.0701754385965,1047.5348837209303,1592.0,1127.6,115.240503
3743,1530.3947368421052,1880.8846153846155,1397.425,1583.78125,1235.8285714285714,613.9473684210526,1031.9302325581396,1565.475,1271.4571428571428,115.2712995
3744,1449.2894736842106,1737.2307692307693,1334.125,1576.0,1250.7428571428572,669.9473684210526,1039.6511627906978,1662.125,1250.942857142857,115.302096
3745,1444.3157894736842,1743.576923076923,1322.2,1558.34375,1297.857142857143,677.859649122807,1057.860465116279,1679.875,1224.4857142857143,115.3328925
3746,1561.578947368421,1739.1538461538462,1329.225,1564.328125,1275.2285714285715,736.2280701754386,1035.2558139534883,1580.4,1264.4,115.36368900000001
3747,1590.2631578947369,1761.6923076923076,1285.025,1493.765625,1315.8,782.0,1027.1627906976744,1488.6,1260.8,115.3944855
3748,1573.5526315789473,1778.5384615384614,1327.475,1471.875,1354.9142857142858,834.280701754386,1009.3488372093024,1579.35,1213.4857142857143,115.42528200000001
3749,1450.8157894736842,1738.1153846153845,1318.525,1531.71875,1342.4,900.7368421052631,963.6744186046511,1540.425,1252.0285714285715,115.4560785
3750,1584.7894736842106,1673.6153846153845,1281.15,1482.125,1301.1714285714286,895.2982456140351,965.7209302325581,1549.475,1264.5142857142857,115.486875
3751,1546.9473684210527,1623.576923076923,1301.725,1517.421875,1273.9714285714285,976.859649122807,957.2790697674419,1550.575,1255.3142857142857,115.5176715
3752,1478.1052631578948,1741.3076923076924,1256.075,1471.40625,1219.9714285714285,986.8947368421053,910.6279069767442,1610.6,1277.3142857142857,115.548468
3753,1420.8947368421052,1714.076923076923,1270.4,1478.328125,1373.7714285714285,997.561403508772,892.5813953488372,1527.125,1226.6857142857143,115.57926450000001
3754,1490.9473684210527,1595.1153846153845,1283.7,1469.1875,1369.057142857143,1041.6491228070176,893.5348837209302,1504.35,1230.4571428571428,115.610061
3755,1447.0526315789473,1777.6923076923076,1250.625,1442.484375,1250.0,1035.157894736842,887.9767441860465,1482.475,1199.1714285714286,115.64085750000001
3756,1462.2368421052631,1671.8076923076924,1201.3,1406.34375,1259.5142857142857,1142.2631578947369,853.4883720930233,1498.125,1172.6571428571428,115.671654
3757,1462.9736842105262,1665.1923076923076,1271.925,1507.1875,1297.1714285714286,1105.6315789473683,848.6511627906976,1572.575,1137.8857142857144,115.7024505
3758,1444.921052631579,1583.6538461538462,1271.975,1455.96875,1312.6571428571428,1109.5087719298247,846.2558139534884,1553.575,1177.5428571428572,115.733247
3759,1428.0526315789473,1630.7307692307693,1273.525,1458.53125,1338.1714285714286,1132.140350877193,770.6976744186046,1552.25,1222.0857142857142,115.7640435
3760,1452.3947368421052,1637.0,1223.775,1414.953125,1326.1142857142856,1121.982456140351,764.7906976744187,1495.45,1205.6285714285714,115.79484000000001
3761,1424.578947368421,1701.3846153846155,1276.95,1416.75,1288.1714285714286,1159.6315789473683,737.0930232558139,1368.525,1199.0,115.8256365
3762,1489.9473684210527,1646.576923076923,1275.1,1421.96875,1370.8857142857144,1192.701754385965,736.3488372093024,1491.3,1163.1142857142856,115.85643300000001
3763,1478.7894736842106,1717.0384615384614,1232.325,1386.015625,1341.2857142857142,1222.6315789473683,707.3255813953489,1444.85,1183.2857142857142,115.8872295
3764,1429.657894736842,1631.8461538461538,1286.3,1416.6875,1318.1142857142856,1255.0350877192982,658.8139534883721,1414.325,1153.7428571428572,115.918026
3765,1371.842105263158,1669.5384615384614,1179.25,1446.234375,1366.3714285714286,1268.3508771929824,647.1860465116279,1440.725,1176.0285714285715,115.9488225
3766,1392.3947368421052,1686.1923076923076,1247.7,1435.453125,1336.0857142857142,1218.578947368421,602.2790697674419,1445.475,1243.4285714285713,115.979619
3767,1434.5,1626.7692307692307,1201.125,1428.8125,1344.2571428571428,1235.6666666666667,679.6046511627907,1451.175,1152.5428571428572,116.01041550000001
3768,1340.7368421052631,1646.3076923076924,1207.625,1473.046875,1342.857142857143,1257.0,591.0930232558139,1442.35,1145.2285714285715,116.041212
3769,1363.9736842105262,1601.923076923077,1241.4,1406.59375,1381.2,1263.280701754386,593.9302325581396,1388.825,1157.7428571428572,116.07200850000001
3770,1424.0526315789473,1571.6538461538462,1172.025,1399.421875,1328.6285714285714,1288.5087719298247,583.2325581395348,1417.15,1211.057142857143,116.102805
3771,1345.921052631579,1590.8846153846155,1181.4,1435.125,1376.9714285714285,1282.9298245614036,554.5813953488372,1407.5,1162.6285714285714,116.1336015
3772,1308.3157894736842,1598.6153846153845,1206.05,1392.53125,1359.5428571428572,1282.3508771929824,587.4651162790698,1379.175,1083.6857142857143,116.164398
3773,1329.6315789473683,1633.9615384615386,1237.925,1389.09375,1406.2285714285715,1311.4561403508771,543.2558139534884,1409.35,1113.4,116.1951945
3774,1312.842105263158,1616.3461538461538,1235.625,1390.5625,1356.1714285714286,1320.157894736842,527.0,1325.525,1217.857142857143,116.22599100000001
3775,1343.5526315789473,1603.0,1214.775,1337.6875,1273.6857142857143,1357.438596491228,513.0,1354.825,1128.3142857142857,116.2567875
3776,1318.342105263158,1603.6923076923076,1267.125,1364.40625,1403.9142857142858,1311.7368421052631,492.27906976744185,1427.875,1090.6857142857143,116.28758400000001
3777,1356.3157894736842,1592.423076923077,1180.2,1366.921875,1369.5142857142857,1301.3859649122808,498.27906976744185,1353.8,1115.2857142857142,116.3183805
3778,1395.6315789473683,1567.576923076923,1190.5,1373.890625,1372.1714285714286,1390.1754385964912,540.5116279069767,1449.75,1112.6571428571428,116.349177
3779,1348.2894736842106,1528.4615384615386,1231.125,1358.984375,1328.6,1325.4736842105262,509.8837209302326,1429.1,1098.857142857143,116.3799735
3780,1233.9473684210527,1608.1153846153845,1201.5,1319.59375,1364.7142857142858,1325.157894736842,492.4186046511628,1335.125,1123.8285714285714,116.41077
3781,1327.657894736842,1640.6538461538462,1207.1,1373.078125,1371.2285714285715,1365.017543859649,488.09302325581393,1340.225,1049.9714285714285,116.44156650000001
3782,1386.2105263157894,1667.9615384615386,1184.725,1363.484375,1415.3142857142857,1356.8245614035088,486.1162790697674,1334.05,1119.5714285714287,116.472363
3783,1313.5,1536.1538461538462,1206.2,1353.546875,1314.0857142857142,1336.6140350877192,443.16279069767444,1343.725,1139.3428571428572,116.50315950000001
3784,1267.7894736842106,1643.5384615384614,1217.95,1383.296875,1406.5428571428572,1360.3508771929824,486.25581395348837,1340.675,1112.6571428571428,116.533956
3785,1251.0263157894738,1584.6153846153845,1184.325,1346.921875,1330.8285714285714,1375.3684210526317,485.6511627906977,1325.1,1211.8285714285714,116.5647525
3786,1310.7894736842106,1655.5,1125.725,1322.84375,1419.1142857142856,1356.2280701754387,434.1162790697674,1329.225,1169.3428571428572,116.595549
3787,1256.8684210526317,1653.923076923077,1136.375,1313.578125,1288.9142857142858,1339.122807017544,466.90697674418607,1386.8,1114.1714285714286,116.6263455
3788,1276.7894736842106,1619.6538461538462,1201.775,1314.359375,1315.857142857143,1405.1052631578948,443.5581395348837,1280.95,1114.6857142857143,116.65714200000001
3789,1269.7368421052631,1566.1153846153845,1112.4,1321.734375,1358.0285714285715,1352.421052631579,411.4186046511628,1311.5,1042.0,116.6879385
3790,1299.842105263158,1634.8076923076924,1268.575,1339.484375,1289.2571428571428,1363.7894736842106,403.4186046511628,1305.825,1020.2857142857143,116.71873500000001
3791,1307.578947368421,1603.8461538461538,1131.025,1383.5625,1198.142857142857,1343.1754385964912,420.25581395348837,1250.975,1121.2571428571428,116.7495315
3792,1265.7631578947369,1633.8846153846155,1119.0,1310.890625,1310.3142857142857,1368.7543859649122,411.0,1292.375,1051.7428571428572,116.780328
3793,1283.5526315789473,1466.7692307692307,1130.675,1314.09375,1316.4,1437.6666666666667,396.8139534883721,1313.25,1020.3428571428572,116.8111245
3794,1256.6842105263158,1561.5384615384614,1175.175,1363.4375,1174.1714285714286,1405.280701754386,382.0232558139535,1332.675,1078.4571428571428,116.841921
3795,1289.1315789473683,1598.7307692307693,1177.2,1348.46875,1269.4285714285713,1387.2105263157894,375.93023255813955,1296.6,1075.0857142857142,116.87271750000001
3796,1332.342105263158,1634.1538461538462,1097.0,1300.265625,1288.0285714285715,1370.6666666666667,418.3488372093023,1319.1,1086.0,116.903514
3797,1301.657894736842,1697.8076923076924,1148.15,1324.015625,1279.5714285714287,1425.3157894736842,382.4186046511628,1321.65,1101.142857142857,116.93431050000001
3798,1298.8947368421052,1485.0,1125.2,1270.671875,1297.5714285714287,1418.5087719298247,394.3488372093023,1326.85,1035.8,116.965107
3799,1296.921052631579,1624.923076923077,1121.375,1239.015625,1192.4571428571428,1383.122807017544,422.74418604651163,1256.6,1047.9714285714285,116.9959035
3800,1276.7368421052631,1600.6538461538462,1114.8,1310.84375,1260.4857142857143,1410.0526315789473,392.2093023255814,1285.05,1014.0571428571428,117.0267
3801,1332.7368421052631,1566.0384615384614,1112.55,1289.6875,1211.7428571428572,1326.9649122807018,432.3255813953488,1241.95,1019.0857142857143,117.0574965
3802,1308.1842105263158,1627.0,1105.325,1264.609375,1269.6,1389.982456140351,380.30232558139534,1305.325,1066.6571428571428,117.08829300000001
3803,1292.421052631579,1523.6538461538462,1119.775,1272.984375,1197.8,1349.6315789473683,398.4418604651163,1272.975,1017.0571428571428,117.1190895
3804,1276.2105263157894,1477.4615384615386,1128.825,1289.671875,1172.0,1341.5087719298247,448.6744186046512,1228.575,1095.0285714285715,117.14988600000001
3805,1326.8947368421052,1494.3461538461538,1132.675,1301.578125,1242.057142857143,1419.157894736842,455.86046511627904,1310.75,1030.7142857142858,117.1806825
3806,1288.2368421052631,1543.1153846153845,1161.325,1300.875,1272.6,1409.7894736842106,422.9767441860465,1286.225,1039.057142857143,117.211479
3807,1200.3684210526317,1545.9615384615386,1095.175,1305.828125,1256.6,1393.6842105263158,387.95348837209303,1276.15,1074.4,117.2422755
3808,1324.1315789473683,1548.923076923077,1113.125,1302.796875,1246.6,1371.3684210526317,425.7906976744186,1225.175,1056.0285714285715,117.273072
3809,1291.6052631578948,1508.8846153846155,1110.8,1291.109375,1338.4571428571428,1415.9473684210527,425.90697674418607,1308.75,1125.5428571428572,117.30386850000001
3810,1262.2368421052631,1460.576923076923,1144.275,1256.453125,1234.2857142857142,1398.9298245614036,425.5348837209302,1259.75,978.9714285714285,117.334665
3811,1262.1842105263158,1508.5,1104.6,1282.140625,1213.6285714285714,1406.6491228070176,436.04651162790697,1293.625,1049.6285714285714,117.36546150000001
3812,1267.2105263157894,1524.4615384615386,1045.05,1291.984375,1206.8,1372.6491228070176,441.86046511627904,1304.475,1005.5142857142857,117.396258
3813,1286.1052631578948,1504.2692307692307,1136.025,1192.40625,1260.0,1378.561403508772,422.0,1243.15,964.8285714285714,117.4270545
3814,1337.1052631578948,1604.0,1082.575,1261.953125,1236.4571428571428,1409.9473684210527,441.3720930232558,1296.5,1029.6571428571428,117.457851
3815,1262.578947368421,1557.8461538461538,1116.6,1258.265625,1200.5428571428572,1353.0,437.5581395348837,1285.75,1016.6857142857143,117.4886475
3816,1310.657894736842,1423.2692307692307,1149.8,1230.71875,1243.5714285714287,1323.6491228070176,432.4418604651163,1259.175,1048.1142857142856,117.51944400000001
3817,1249.8157894736842,1443.576923076923,1135.6,1270.171875,1202.0,1447.8947368421052,461.6511627906977,1262.35,978.2,117.5502405
3818,1211.7368421052631,1460.8076923076924,1152.525,1215.796875,1205.7714285714285,1444.859649122807,445.7674418604651,1245.075,1043.4857142857143,117.58103700000001
3819,1198.5,1470.7692307692307,1086.125,1214.484375,1213.2285714285715,1454.6666666666667,419.93023255813955,1207.275,1086.2,117.6118335
3820,1270.157894736842,1554.2692307692307,1128.5,1227.078125,1308.5142857142857,1428.859649122807,480.51162790697674,1190.775,1077.6571428571428,117.64263
3821,1210.6315789473683,1523.0384615384614,1101.275,1311.09375,1167.942857142857,1442.6666666666667,449.93023255813955,1242.7,1024.1714285714286,117.6734265
3822,1259.657894736842,1552.2307692307693,1094.55,1226.78125,1212.4571428571428,1408.842105263158,458.95348837209303,1264.575,1031.7428571428572,117.704223
3823,1251.342105263158,1596.7307692307693,1118.35,1225.59375,1229.142857142857,1363.1052631578948,465.93023255813955,1209.275,1058.942857142857,117.7350195
3824,1273.5526315789473,1463.6153846153845,1081.475,1216.34375,1233.5428571428572,1340.421052631579,445.13953488372096,1209.05,1010.2571428571429,117.765816
3825,1237.2368421052631,1489.6923076923076,1111.45,1228.21875,1281.5142857142857,1400.8070175438597,454.6279069767442,1217.175,1004.5714285714286,117.79661250000001
3826,1260.7894736842106,1484.6923076923076,1097.7,1247.453125,1146.8857142857144,1418.9298245614036,478.13953488372096,1215.3,1038.9714285714285,117.827409
3827,1230.9473684210527,1526.576923076923,1124.625,1201.515625,1176.2571428571428,1410.0,455.6046511627907,1225.55,1090.6571428571428,117.8582055
3828,1235.9473684210527,1519.8461538461538,1111.575,1241.890625,1208.5428571428572,1363.9649122807018,477.27906976744185,1165.275,1045.5428571428572,117.889002
3829,1255.5526315789473,1481.423076923077,1127.425,1224.4375,1250.8857142857144,1386.2631578947369,495.0,1208.275,997.8285714285714,117.9197985
3830,1193.7368421052631,1476.6538461538462,1062.35,1303.078125,1179.0,1450.017543859649,493.69767441860466,1185.15,1112.2,117.950595
3831,1295.2894736842106,1551.423076923077,1053.45,1258.25,1150.3142857142857,1379.0701754385964,498.90697674418607,1176.6,1070.3142857142857,117.9813915
3832,1201.2368421052631,1447.1153846153845,1134.225,1205.796875,1208.5714285714287,1376.9298245614036,513.4418604651163,1224.45,1036.6,118.01218800000001
3833,1224.8157894736842,1512.2692307692307,1117.3,1186.296875,1207.5714285714287,1420.4912280701753,472.90697674418607,1227.65,1090.2285714285715,118.0429845
3834,1192.3947368421052,1436.3846153846155,1087.45,1259.296875,1191.7142857142858,1420.842105263158,484.5581395348837,1147.825,1047.7142857142858,118.073781
3835,1235.5263157894738,1529.8461538461538,1166.1,1233.390625,1218.2571428571428,1375.5263157894738,448.74418604651163,1178.775,1074.5428571428572,118.1045775
3836,1201.421052631579,1513.8846153846155,1142.625,1223.953125,1210.4,1440.6140350877192,516.5581395348837,1227.275,1002.2857142857143,118.135374
3837,1178.421052631579,1464.8461538461538,1139.225,1209.0625,1173.0857142857142,1372.2280701754387,546.6511627906976,1167.825,1013.5142857142857,118.1661705
3838,1194.5263157894738,1548.6153846153845,1120.1,1125.75,1152.0,1430.9122807017543,542.3953488372093,1254.875,1031.2,118.196967
3839,1256.1315789473683,1503.0384615384614,1064.825,1193.65625,1236.5142857142857,1368.8947368421052,523.6511627906976,1176.8,1035.2285714285715,118.22776350000001
3840,1204.6052631578948,1392.5384615384614,1066.375,1232.046875,1148.0857142857142,1327.5087719298247,527.2325581395348,1145.575,1002.8857142857142,118.25856
3841,1170.157894736842,1499.8461538461538,1081.625,1183.90625,1133.2285714285715,1415.7368421052631,508.25581395348837,1186.125,1066.057142857143,118.2893565
3842,1219.4736842105262,1465.1923076923076,1079.225,1168.1875,1182.9142857142858,1368.6140350877192,536.4186046511628,1154.925,1033.9142857142858,118.320153
3843,1189.657894736842,1452.0,1081.725,1183.125,1140.6571428571428,1390.0350877192982,559.7209302325581,1170.25,1059.9714285714285,118.3509495
3844,1181.2894736842106,1471.7692307692307,1043.675,1228.953125,1191.6,1380.0,501.1860465116279,1072.5,1001.0857142857143,118.381746
3845,1151.0526315789473,1472.0,1060.15,1197.59375,1123.0857142857142,1443.4736842105262,528.4186046511628,1192.825,1013.2,118.4125425
3846,1176.157894736842,1423.8461538461538,1049.075,1182.875,1110.6571428571428,1369.140350877193,551.7441860465116,1218.7,1025.6285714285714,118.44333900000001
3847,1203.5526315789473,1471.0384615384614,1088.825,1210.53125,1198.9714285714285,1374.1754385964912,516.8604651162791,1194.425,1046.5428571428572,118.4741355
3848,1153.342105263158,1438.2307692307693,1070.225,1178.421875,1088.8,1345.5964912280701,519.5348837209302,1178.375,1005.0571428571428,118.504932
3849,1183.2631578947369,1438.6153846153845,1054.4,1136.171875,1107.6857142857143,1363.9122807017543,551.8604651162791,1221.1,1044.6,118.5357285
3850,1149.5263157894738,1534.5384615384614,1108.6,1150.6875,1157.942857142857,1462.1052631578948,538.2558139534884,1135.1,1024.4571428571428,118.566525
3851,1203.842105263158,1420.2307692307693,1075.1,1215.65625,1183.142857142857,1351.877192982456,505.69767441860466,1211.55,1009.9714285714285,118.5973215
3852,1229.421052631579,1430.8076923076924,1066.575,1246.078125,1182.7428571428572,1406.0877192982457,569.1162790697674,1219.975,1028.9714285714285,118.628118
3853,1173.921052631579,1399.6538461538462,1098.725,1163.59375,1095.4285714285713,1375.0526315789473,545.8837209302326,1183.0,1072.8285714285714,118.65891450000001
3854,1204.4736842105262,1451.4615384615386,1051.45,1148.0625,1107.4571428571428,1408.877192982456,550.5581395348837,1229.125,1051.5714285714287,118.689711
3855,1243.5,1500.6153846153845,1101.7,1208.234375,1112.8,1394.0877192982457,544.6976744186046,1193.7,1047.3714285714286,118.72050750000001
3856,1259.578947368421,1466.8461538461538,1091.45,1201.46875,1097.7714285714285,1382.578947368421,570.1162790697674,1179.225,966.1714285714286,118.751304
3857,1223.6315789473683,1412.7692307692307,1080.55,1188.984375,1092.8285714285714,1365.8245614035088,556.6511627906976,1206.575,1000.6857142857143,118.7821005
3858,1183.7631578947369,1514.0384615384614,1100.4,1167.046875,1054.6,1416.140350877193,564.8604651162791,1244.85,1040.2571428571428,118.812897
3859,1181.921052631579,1448.4615384615386,1086.75,1163.03125,1069.942857142857,1393.5964912280701,595.7441860465116,1277.8,1017.4285714285714,118.8436935
3860,1197.2368421052631,1529.0,1078.25,1210.515625,1101.942857142857,1346.438596491228,564.7906976744187,1240.225,1085.9142857142858,118.87449000000001
3861,1230.8947368421052,1469.0,1068.575,1129.578125,1072.2857142857142,1383.8947368421052,535.2093023255813,1224.45,1095.5142857142857,118.9052865
3862,1230.7105263157894,1496.2307692307693,1029.825,1169.65625,1089.2,1337.3333333333333,608.6279069767442,1249.575,1009.9428571428572,118.93608300000001
3863,1183.578947368421,1418.0384615384614,1108.0,1167.734375,1039.9714285714285,1296.5263157894738,556.8604651162791,1151.8,1042.3428571428572,118.9668795
3864,1192.5,1499.6923076923076,1124.675,1166.53125,1107.142857142857,1300.421052631579,599.9302325581396,1159.725,1040.0,118.997676
3865,1229.8947368421052,1515.2307692307693,1038.525,1114.34375,1097.6857142857143,1372.8245614035088,587.5581395348837,1199.45,1017.6,119.0284725
3866,1129.2894736842106,1518.8461538461538,1126.75,1157.25,1060.7714285714285,1336.8070175438597,592.7906976744187,1166.275,916.6285714285714,119.059269
3867,1123.9473684210527,1515.076923076923,1089.775,1188.1875,1097.2571428571428,1381.701754385965,551.6976744186046,1087.525,974.2857142857143,119.09006550000001
3868,1187.1842105263158,1416.5384615384614,1109.95,1173.109375,1099.0857142857142,1367.4736842105262,565.7209302325581,1069.6,1001.8,119.120862
3869,1019.0,1490.576923076923,1041.475,1153.8125,1096.057142857143,1312.982456140351,554.8372093023256,1078.775,944.2285714285714,119.15165850000001
3870,1029.9473684210527,1496.1538461538462,1057.05,1116.3125,1096.8857142857144,1382.298245614035,512.5581395348837,1038.3,953.7714285714286,119.182455
3871,1007.3157894736842,1394.3461538461538,1010.975,1172.453125,1118.8,1332.3684210526317,511.0,1009.525,949.7428571428571,119.2132515
3872,984.2105263157895,1451.1538461538462,1065.275,1173.15625,1099.6285714285714,1328.9122807017543,467.1860465116279,890.625,931.4285714285714,119.244048
3873,947.1315789473684,1421.3461538461538,1021.4,1133.546875,1082.5142857142857,1347.5263157894738,436.2093023255814,877.05,917.4571428571429,119.2748445
3874,883.4736842105264,1594.576923076923,1054.375,1107.484375,1075.5142857142857,1336.578947368421,435.69767441860466,829.275,960.2571428571429,119.30564100000001
3875,848.421052631579,1373.2307692307693,1053.725,1156.25,1067.2,1335.561403508772,451.0,827.075,942.9142857142857,119.3364375
3876,777.0263157894736,1388.2692307692307,1056.325,1182.125,1044.0857142857142,1374.0877192982457,418.4651162790698,681.825,928.7428571428571,119.36723400000001
3877,748.6842105263158,1366.923076923077,1015.1,1111.890625,1028.057142857143,1301.7543859649122,407.3953488372093,682.05,972.8,119.3980305
3878,729.921052631579,1333.5,1073.625,1144.46875,1048.2857142857142,1367.3859649122808,375.2093023255814,644.0,937.5428571428571,119.428827
3879,688.1315789473684,1348.0,1069.0,1204.875,1097.8285714285714,1314.3859649122808,408.4418604651163,677.475,943.8285714285714,119.4596235
3880,630.6315789473684,1340.5,1104.6,1147.375,1069.3714285714286,1342.9122807017543,410.2093023255814,585.325,997.4571428571429,119.49042
3881,658.5,1382.2307692307693,1033.15,1137.703125,1100.1714285714286,1319.280701754386,446.06976744186045,573.375,959.9428571428572,119.52121650000001
3882,598.6315789473684,1362.9615384615386,1053.775,1082.75,1071.2285714285715,1290.1052631578948,465.04651162790697,540.625,966.0,119.552013
3883,521.921052631579,1370.8846153846155,1104.45,1164.3125,1071.2857142857142,1318.3157894736842,469.95348837209303,528.35,916.7428571428571,119.58280950000001
3884,576.4736842105264,1381.576923076923,1009.575,1118.40625,1105.6857142857143,1334.9473684210527,532.4186046511628,492.875,1031.8285714285714,119.613606
3885,528.921052631579,1326.8846153846155,998.675,1167.390625,1041.9714285714285,1300.0701754385964,565.4418604651163,454.8,952.4857142857143,119.6444025
3886,496.5,1376.8076923076924,1021.05,1140.125,1030.0,1285.0701754385964,615.6046511627907,475.05,972.5714285714286,119.675199
3887,469.0,1257.923076923077,1004.7,1106.71875,1048.4571428571428,1270.2631578947369,658.953488372093,437.35,910.5714285714286,119.7059955
3888,483.36842105263156,1169.8846153846155,1041.55,1090.828125,1020.5142857142857,1308.7368421052631,707.6511627906976,422.45,910.5428571428571,119.73679200000001
3889,417.36842105263156,1220.8846153846155,1063.35,1092.703125,1072.1142857142856,1337.2456140350878,772.6744186046511,426.7,869.2,119.7675885
3890,431.7631578947368,1247.7307692307693,1031.975,1082.09375,1109.1142857142856,1321.3859649122808,842.4651162790698,434.775,853.5428571428571,119.79838500000001
3891,362.7894736842105,1180.1923076923076,1023.15,1061.125,1129.3714285714286,1324.0701754385964,881.2093023255813,393.9,878.2285714285714,119.8291815
3892,418.63157894736844,1188.3846153846155,955.225,1082.765625,1068.4857142857143,1261.3684210526317,915.9069767441861,392.525,789.5714285714286,119.859978
3893,378.42105263157896,1112.923076923077,979.4,1083.828125,1118.8,1263.1754385964912,952.3255813953489,385.65,781.9428571428572,119.8907745
3894,346.8157894736842,1046.7692307692307,985.675,1132.296875,1108.0,1298.3508771929824,970.5116279069767,376.0,782.0285714285715,119.921571
3895,385.5,1014.6538461538462,1030.275,1041.0,1073.3142857142857,1307.9473684210527,1050.6976744186047,361.45,719.4857142857143,119.95236750000001
3896,392.7894736842105,869.1538461538462,1025.5,1077.265625,1097.7428571428572,1288.3333333333333,1000.6744186046511,339.8,677.3428571428572,119.983164
3897,395.3157894736842,916.1153846153846,1012.85,1082.046875,1055.0,1283.4736842105262,1096.7906976744187,367.875,635.2571428571429,120.01396050000001
3898,449.8421052631579,815.3461538461538,963.9,1046.21875,1045.8285714285714,1322.859649122807,1065.5813953488373,395.55,643.4571428571429,120.044757
3899,496.7631578947368,786.5,1004.8,1053.671875,1034.142857142857,1254.4035087719299,1121.906976744186,468.7,610.5142857142857,120.0755535
3900,601.6052631578947,716.7307692307693,955.85,1087.953125,1023.8285714285714,1254.9473684210527,1085.1627906976744,531.4,554.1428571428571,120.10635
3901,654.3947368421053,689.1153846153846,908.35,1079.8125,978.3142857142857,1263.9473684210527,1124.3488372093022,538.075,488.4,120.1371465
3902,784.2894736842105,637.3076923076923,934.6,1046.46875,1045.942857142857,1317.2631578947369,1112.3023255813953,626.275,491.51428571428573,120.16794300000001
3903,838.0263157894736,639.4615384615385,915.05,1009.109375,1029.1714285714286,1247.4912280701753,1136.9767441860465,678.7,509.42857142857144,120.1987395
3904,883.078947368421,611.9230769230769,836.45,977.484375,1021.2285714285714,1239.438596491228,1140.906976744186,685.7,453.8,120.22953600000001
3905,988.4473684210526,562.5384615384615,858.425,1034.453125,967.8857142857142,1274.9122807017543,1097.953488372093,822.375,421.1714285714286,120.2603325
3906,1067.5263157894738,543.7692307692307,809.625,1013.546875,1013.2285714285714,1276.7719298245613,1115.3255813953488,924.075,398.85714285714283,120.291129
3907,1086.2105263157894,529.5769230769231,740.925,1028.25,1013.9142857142857,1276.701754385965,1147.7441860465117,977.95,425.77142857142854,120.3219255
3908,1215.8947368421052,469.38461538461536,782.125,1000.546875,997.7428571428571,1318.6140350877192,1190.0697674418604,1009.825,405.2857142857143,120.352722
3909,1269.0,483.2692307692308,696.15,1004.59375,961.0285714285715,1260.2280701754387,1188.6744186046512,1072.7,360.3142857142857,120.38351850000001
3910,1287.2631578947369,480.8076923076923,750.4,998.0,961.6,1229.5087719298247,1159.0,1131.8,366.51428571428573,120.414315
3911,1389.3157894736842,467.53846153846155,648.2,1022.796875,949.3142857142857,1191.122807017544,1219.1627906976744,1209.375,343.8,120.44511150000001
3912,1424.842105263158,461.5769230769231,642.575,998.484375,948.0285714285715,1196.7719298245613,1209.093023255814,1260.975,327.48571428571427,120.475908
3913,1417.1052631578948,440.8076923076923,570.5,1044.203125,890.7142857142857,1141.4736842105262,1181.1627906976744,1362.075,340.2857142857143,120.5067045
3914,1510.8947368421052,437.5769230769231,554.85,972.53125,954.7142857142857,1133.2280701754387,1212.5116279069769,1370.625,315.0857142857143,120.537501
