,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
1172,626.4642857142857,491.5416666666667,900.5932203389831,907.7777777777778,743.5686274509804,213.171875,187.12244897959184,36.13608066666667
1173,609.875,494.375,907.7796610169491,869.5,699.6470588235294,222.21875,184.46938775510205,36.16691350000001
1174,635.5357142857143,533.375,909.1016949152543,851.5185185185185,760.8235294117648,212.15625,188.85714285714286,36.197746333333335
1175,633.4821428571429,502.875,903.8813559322034,885.8333333333334,688.5294117647059,196.21875,202.24489795918367,36.22857916666667
1176,588.5535714285714,498.3541666666667,890.7796610169491,854.0370370370371,658.3529411764706,212.515625,181.6326530612245,36.259412000000005
1177,625.5178571428571,474.875,943.6271186440678,883.0185185185185,674.1764705882352,211.765625,188.48979591836735,36.29024483333334
1178,636.3035714285714,520.875,935.7118644067797,871.1481481481482,593.9607843137255,188.703125,188.79591836734693,36.321077666666675
1179,608.5178571428571,509.5,867.5084745762712,840.1111111111111,608.9411764705883,194.890625,198.6326530612245,36.3519105
1180,622.6071428571429,525.7708333333334,929.2203389830509,845.8333333333334,615.7058823529412,192.390625,178.12244897959184,36.38274333333334
1181,612.2857142857143,527.6041666666666,913.8474576271186,855.5370370370371,605.4313725490196,195.921875,191.14285714285714,36.41357616666667
1182,638.0357142857143,525.3333333333334,914.9322033898305,854.8703703703703,542.0392156862745,206.796875,181.6530612244898,36.44440900000001
1183,665.3928571428571,518.0833333333334,915.6271186440678,852.3148148148148,538.9215686274509,202.71875,190.75510204081633,36.475241833333335
1184,591.0535714285714,493.4791666666667,890.7796610169491,825.5185185185185,562.0588235294117,190.859375,171.59183673469389,36.50607466666667
1185,639.1071428571429,498.8125,904.4067796610169,883.4074074074074,571.5294117647059,193.921875,183.9591836734694,36.536907500000005
1186,617.4107142857143,521.1875,894.2881355932203,842.7962962962963,549.3725490196078,198.859375,164.46938775510205,36.56774033333334
1187,643.4107142857143,476.6458333333333,900.4406779661017,851.7037037037037,555.6078431372549,206.453125,182.91836734693877,36.59857316666667
1188,632.7678571428571,497.7916666666667,940.4915254237288,837.6296296296297,586.3725490196078,199.6875,193.0612244897959,36.629406
1189,646.2678571428571,490.75,901.2372881355932,859.0555555555555,547.1960784313726,207.265625,184.89795918367346,36.66023883333334
1190,627.1785714285714,496.9375,921.5762711864406,835.9074074074074,619.3333333333334,192.953125,186.75510204081633,36.69107166666667
1191,628.375,492.0416666666667,934.5593220338983,845.2222222222222,565.7843137254902,204.96875,174.51020408163265,36.72190450000001
1192,644.5892857142857,500.0416666666667,844.1864406779661,836.7777777777778,619.0392156862745,198.046875,167.3469387755102,36.752737333333336
1193,607.3035714285714,455.1458333333333,887.7457627118644,829.0,544.5098039215686,195.609375,186.3877551020408,36.78357016666667
1194,603.1071428571429,505.8333333333333,894.2033898305085,882.1481481481482,564.8235294117648,199.8125,167.73469387755102,36.814403000000006
1195,580.0535714285714,477.7708333333333,839.8305084745763,833.8518518518518,574.6666666666666,205.75,177.69387755102042,36.84523583333334
1196,620.4464285714286,448.4375,857.4237288135594,801.9444444444445,653.2941176470588,231.796875,184.6530612244898,36.87606866666667
1197,585.75,477.5208333333333,889.3898305084746,771.3703703703703,629.4509803921569,225.59375,187.14285714285714,36.906901500000004
1198,593.6071428571429,488.2708333333333,855.3389830508474,814.9074074074074,597.3921568627451,237.96875,184.40816326530611,36.93773433333334
1199,602.8571428571429,499.0416666666667,829.8813559322034,827.6481481481482,607.7450980392157,212.46875,202.0612244897959,36.96856716666667
1200,591.375,500.1458333333333,856.7627118644068,848.8888888888889,583.0784313725491,209.9375,197.73469387755102,36.9994
1201,564.9285714285714,484.0833333333333,855.4745762711865,806.4629629629629,602.9215686274509,212.953125,194.77551020408163,37.030232833333336
1202,583.5535714285714,480.2916666666667,864.4745762711865,891.4629629629629,585.7450980392157,227.234375,197.79591836734693,37.06106566666667
1203,595.2857142857143,472.8541666666667,831.4406779661017,807.7407407407408,602.9411764705883,231.734375,215.75510204081633,37.091898500000006
1204,591.2857142857143,500.625,839.0677966101695,851.425925925926,596.156862745098,222.5,220.51020408163265,37.12273133333334
1205,574.5714285714286,485.8333333333333,806.6949152542373,828.7407407407408,621.3725490196078,221.03125,240.9795918367347,37.15356416666667
1206,570.0714285714286,520.0416666666666,822.1694915254237,835.574074074074,563.6274509803922,210.375,243.83673469387756,37.184397000000004
1207,567.5178571428571,476.5833333333333,843.5593220338983,825.9074074074074,529.9019607843137,219.921875,223.20408163265307,37.21522983333334
1208,583.5357142857143,531.8541666666666,797.1525423728814,827.8518518518518,534.7254901960785,218.578125,263.0612244897959,37.246062666666674
1209,560.6071428571429,488.5416666666667,789.3559322033898,831.7592592592592,465.72549019607845,215.109375,254.53061224489795,37.2768955
1210,556.125,482.3958333333333,817.4406779661017,819.0370370370371,496.52941176470586,209.703125,262.44897959183675,37.30772833333334
1211,554.6071428571429,448.3541666666667,832.4237288135594,881.3703703703703,463.3137254901961,202.609375,292.6326530612245,37.33856116666667
1212,543.25,499.4166666666667,845.5254237288135,822.9629629629629,453.5098039215686,209.578125,292.38775510204084,37.36939400000001
1213,548.0357142857143,483.9791666666667,785.6440677966102,864.4444444444445,430.29411764705884,197.078125,331.51020408163265,37.400226833333335
1214,541.6964285714286,494.9375,855.1355932203389,808.8148148148148,390.6470588235294,206.84375,321.59183673469386,37.43105966666667
1215,583.2678571428571,500.4375,833.4237288135594,878.3703703703703,416.03921568627453,202.90625,343.83673469387753,37.461892500000005
1216,571.1964285714286,504.3958333333333,818.7966101694915,898.5370370370371,380.6078431372549,198.109375,354.55102040816325,37.49272533333334
1217,550.0535714285714,500.875,850.5084745762712,894.2777777777778,382.52941176470586,200.03125,354.8775510204082,37.523558166666675
1218,579.8928571428571,507.625,823.2881355932203,860.5925925925926,363.27450980392155,205.453125,355.0612244897959,37.554391
1219,588.1785714285714,478.625,835.9491525423729,892.3888888888889,365.62745098039215,196.78125,379.6530612244898,37.58522383333334
1220,520.8571428571429,470.8541666666667,804.5593220338983,858.3888888888889,342.2156862745098,188.625,399.8979591836735,37.61605666666667
1221,552.7857142857143,482.4791666666667,840.2033898305085,842.5925925925926,337.3137254901961,212.9375,413.48979591836735,37.64688950000001
1222,541.5357142857143,487.9166666666667,823.5084745762712,853.8333333333334,311.37254901960785,204.109375,437.0204081632653,37.677722333333335
1223,540.2321428571429,508.0208333333333,805.6440677966102,858.0925925925926,325.52941176470586,191.84375,438.7755102040816,37.70855516666667
1224,505.17857142857144,490.6666666666667,857.8983050847457,861.7222222222222,293.1764705882353,202.609375,429.57142857142856,37.739388000000005
1225,538.0535714285714,501.0833333333333,848.4067796610169,829.6851851851852,315.3333333333333,210.96875,454.0204081632653,37.77022083333334
1226,543.0357142857143,477.5208333333333,842.542372881356,820.2407407407408,290.98039215686276,200.40625,468.3265306122449,37.80105366666667
1227,573.6607142857143,450.6458333333333,835.7457627118644,825.574074074074,297.8627450980392,203.84375,449.53061224489795,37.8318865
1228,537.5178571428571,467.0625,821.0169491525423,827.5370370370371,314.0980392156863,200.921875,465.1020408163265,37.86271933333334
1229,582.8571428571429,472.5416666666667,834.0338983050848,843.5185185185185,300.6666666666667,202.5,482.0612244897959,37.89355216666667
1230,577.8214285714286,469.1458333333333,832.9152542372881,826.2407407407408,269.52941176470586,194.859375,479.0612244897959,37.92438500000001
1231,573.2678571428571,485.125,820.6779661016949,845.3148148148148,296.52941176470586,211.75,459.18367346938777,37.955217833333336
1232,545.1607142857143,479.875,863.6440677966102,797.8518518518518,297.72549019607845,202.0625,510.81632653061223,37.98605066666667
1233,494.94642857142856,486.3958333333333,864.7627118644068,852.8703703703703,300.54901960784315,215.765625,499.18367346938777,38.016883500000006
1234,519.1071428571429,475.7083333333333,846.4915254237288,739.925925925926,294.80392156862746,219.796875,489.6530612244898,38.04771633333334
1235,563.6607142857143,489.6666666666667,786.2881355932203,787.3148148148148,259.2156862745098,218.328125,518.1020408163265,38.07854916666667
1236,533.1785714285714,470.5625,807.4406779661017,742.3888888888889,283.15686274509807,231.765625,475.0816326530612,38.109382000000004
1237,522.8571428571429,486.7291666666667,790.5593220338983,777.0925925925926,292.47058823529414,244.90625,506.3673469387755,38.14021483333334
1238,512.0357142857143,466.5833333333333,846.0169491525423,736.4444444444445,283.6862745098039,230.640625,509.0612244897959,38.171047666666674
1239,514.6607142857143,475.0,816.8135593220339,728.8703703703703,278.078431372549,256.3125,539.795918367347,38.2018805
1240,503.23214285714283,517.1875,811.9661016949152,725.2037037037037,272.15686274509807,247.84375,532.8775510204082,38.232713333333336
1241,505.0357142857143,493.8958333333333,752.3898305084746,720.5185185185185,260.72549019607845,275.78125,500.0,38.26354616666667
1242,502.48214285714283,486.125,823.7966101694915,682.8703703703703,278.7647058823529,252.390625,512.5510204081633,38.294379000000006
1243,508.94642857142856,521.25,829.3728813559322,656.5555555555555,265.0980392156863,255.5,553.9387755102041,38.32521183333334
1244,490.67857142857144,498.1041666666667,816.0677966101695,611.1666666666666,256.84313725490193,287.015625,546.6530612244898,38.35604466666667
1245,539.7678571428571,472.7708333333333,791.3559322033898,657.5185185185185,251.4313725490196,283.734375,549.4897959183673,38.386877500000004
1246,535.9464285714286,460.8958333333333,761.8474576271186,602.4814814814815,279.05882352941177,291.84375,518.6530612244898,38.41771033333334
1247,515.25,483.9166666666667,761.7966101694915,634.9444444444445,263.0980392156863,310.90625,514.1224489795918,38.448543166666674
1248,531.4642857142857,471.7083333333333,751.0847457627119,621.7037037037037,267.03921568627453,316.234375,537.6122448979592,38.479376
1249,489.98214285714283,487.9166666666667,798.0677966101695,578.2407407407408,271.72549019607845,345.15625,565.1428571428571,38.51020883333334
1250,534.6607142857143,486.6458333333333,773.6101694915254,536.2407407407408,258.6470588235294,313.75,571.1224489795918,38.54104166666667
1251,509.7142857142857,500.4375,758.271186440678,506.0925925925926,258.5686274509804,336.734375,551.469387755102,38.57187450000001
1252,500.55357142857144,491.3125,768.542372881356,506.01851851851853,277.6078431372549,322.34375,563.3061224489796,38.602707333333335
1253,516.2142857142857,493.375,803.4237288135594,509.4074074074074,245.37254901960785,374.5625,548.734693877551,38.63354016666667
1254,503.75,471.7708333333333,731.7627118644068,452.0740740740741,258.1372549019608,373.0,531.1020408163265,38.664373000000005
1255,486.3392857142857,478.8125,738.1016949152543,405.3703703703704,270.62745098039215,390.109375,551.3673469387755,38.69520583333334
1256,521.4821428571429,438.5,758.0677966101695,429.3703703703704,254.0,418.1875,508.40816326530614,38.726038666666675
1257,489.35714285714283,465.6041666666667,734.0508474576271,405.18518518518516,258.05882352941177,392.71875,566.7755102040817,38.7568715
1258,515.5,468.0416666666667,787.0169491525423,411.74074074074076,262.62745098039215,434.59375,534.8979591836735,38.78770433333334
1259,493.89285714285717,438.9583333333333,707.6779661016949,399.75925925925924,246.31372549019608,399.203125,572.795918367347,38.81853716666667
1260,508.7142857142857,481.375,716.0169491525423,377.7037037037037,241.47058823529412,437.75,549.3673469387755,38.84937000000001
1261,487.10714285714283,440.9375,711.6101694915254,359.64814814814815,276.52941176470586,426.4375,581.9387755102041,38.880202833333335
1262,503.85714285714283,429.6041666666667,684.5762711864406,318.4074074074074,256.3137254901961,436.703125,560.8367346938776,38.91103566666667
1263,517.4285714285714,469.0416666666667,696.1355932203389,309.48148148148147,273.47058823529414,475.03125,562.4081632653061,38.941868500000005
1264,493.07142857142856,461.5833333333333,711.6440677966102,317.3703703703704,251.45098039215685,441.140625,604.7142857142857,38.97270133333334
1265,521.5,408.5416666666667,678.9322033898305,327.6111111111111,274.6862745098039,464.46875,579.9387755102041,39.00353416666667
1266,510.875,427.3333333333333,684.0169491525423,309.9074074074074,261.15686274509807,471.078125,537.9387755102041,39.034367
1267,538.9464285714286,439.5625,690.3559322033898,293.9259259259259,260.5686274509804,482.5,580.530612244898,39.06519983333334
1268,544.1964285714286,456.4583333333333,675.7966101694915,298.2962962962963,241.88235294117646,498.078125,594.8571428571429,39.09603266666667
1269,519.9464285714286,451.0833333333333,682.8813559322034,286.75925925925924,249.76470588235293,499.6875,588.7551020408164,39.12686550000001
1270,550.2142857142857,472.7291666666667,711.3050847457627,263.74074074074076,277.7843137254902,530.328125,602.3265306122449,39.157698333333336
1271,538.4464285714286,489.4375,683.8813559322034,271.98148148148147,299.84313725490193,533.546875,598.6326530612245,39.18853116666667
1272,521.3035714285714,491.1458333333333,683.2372881355932,277.14814814814815,293.62745098039215,571.828125,562.9591836734694,39.219364000000006
1273,516.3214285714286,462.125,676.6440677966102,273.01851851851853,277.52941176470586,551.46875,602.8775510204082,39.25019683333334
1274,487.39285714285717,470.5833333333333,666.0338983050848,267.74074074074076,284.70588235294116,558.90625,634.9795918367347,39.28102966666667
1275,515.8392857142857,449.8125,646.8983050847457,263.1111111111111,306.54901960784315,572.375,546.6122448979592,39.311862500000004
1276,485.94642857142856,459.6041666666667,633.728813559322,242.3148148148148,294.88235294117646,573.15625,563.8163265306123,39.34269533333334
1277,524.7321428571429,460.6041666666667,654.8983050847457,257.4074074074074,324.4117647058824,577.296875,589.6938775510204,39.373528166666674
1278,502.17857142857144,399.7916666666667,634.457627118644,240.40740740740742,364.2352941176471,588.890625,590.0816326530612,39.404361
1279,480.73214285714283,430.0625,675.6440677966102,270.1666666666667,385.3137254901961,601.671875,562.9795918367347,39.43519383333334
1280,503.2142857142857,428.9791666666667,642.8474576271186,237.07407407407408,357.2352941176471,554.6875,568.1632653061224,39.46602666666667
1281,479.0,456.3333333333333,613.1355932203389,254.3148148148148,410.27450980392155,597.25,619.8571428571429,39.49685950000001
1282,490.01785714285717,417.9166666666667,577.4067796610169,249.75925925925927,425.921568627451,598.15625,617.8775510204082,39.52769233333334
1283,497.23214285714283,425.2708333333333,577.2033898305085,250.2037037037037,429.19607843137254,628.796875,630.4897959183673,39.55852516666667
1284,493.26785714285717,438.3333333333333,542.2542372881356,247.1851851851852,508.4117647058824,648.015625,586.7755102040817,39.589358000000004
1285,500.92857142857144,430.8125,500.7118644067797,247.22222222222223,534.5098039215686,638.265625,564.8775510204082,39.62019083333334
1286,467.0357142857143,464.3333333333333,491.4237288135593,221.90740740740742,509.72549019607845,606.84375,574.265306122449,39.651023666666674
1287,504.51785714285717,414.2291666666667,476.89830508474574,231.77777777777777,567.5882352941177,636.859375,600.9795918367347,39.6818565
1288,524.9285714285714,454.5,445.40677966101697,250.09259259259258,592.0,652.75,614.3877551020408,39.71268933333334
1289,496.73214285714283,464.3958333333333,409.0169491525424,256.6296296296296,615.2156862745098,660.734375,597.734693877551,39.74352216666667
1290,502.2857142857143,428.2708333333333,417.06779661016947,233.74074074074073,651.7058823529412,654.875,609.734693877551,39.77435500000001
1291,491.82142857142856,432.3958333333333,379.271186440678,238.27777777777777,646.5490196078431,654.15625,591.3877551020408,39.805187833333335
1292,499.64285714285717,457.7916666666667,389.864406779661,227.22222222222223,651.7058823529412,676.0,597.8571428571429,39.83602066666667
1293,459.35714285714283,450.9583333333333,349.66101694915255,231.0,707.1372549019608,652.484375,600.8367346938776,39.866853500000005
1294,513.5714285714286,426.2708333333333,352.49152542372883,236.83333333333334,784.1764705882352,665.5,624.3061224489796,39.89768633333334
1295,497.19642857142856,446.4583333333333,367.59322033898303,233.40740740740742,728.4117647058823,692.3125,625.6530612244898,39.928519166666675
1296,522.2321428571429,408.9166666666667,352.6271186440678,224.14814814814815,819.8627450980392,670.96875,569.1224489795918,39.959352
1297,496.30357142857144,425.7916666666667,333.6101694915254,239.3148148148148,798.1176470588235,677.75,573.530612244898,39.99018483333334
1298,479.4642857142857,418.9791666666667,312.20338983050846,251.59259259259258,871.0,692.21875,604.7755102040817,40.02101766666667
1299,461.60714285714283,420.2291666666667,300.08474576271186,229.07407407407408,807.7058823529412,634.703125,616.5918367346939,40.05185050000001
1300,478.0,406.0,320.93220338983053,229.22222222222223,892.0588235294117,674.25,614.1020408163265,40.082683333333335
1301,472.35714285714283,400.1041666666667,261.49152542372883,236.90740740740742,847.3529411764706,673.625,572.4489795918367,40.11351616666667
1302,475.05357142857144,412.5625,304.9830508474576,238.96296296296296,883.9803921568628,673.234375,575.6122448979592,40.144349000000005
1303,486.73214285714283,392.3125,290.59322033898303,241.2037037037037,962.3725490196078,670.25,579.1020408163265,40.17518183333334
1304,493.05357142857144,411.6041666666667,289.8305084745763,230.92592592592592,941.0196078431372,670.5625,592.8979591836735,40.20601466666667
1305,477.26785714285717,426.4583333333333,271.91525423728814,224.90740740740742,926.3333333333334,669.671875,607.4489795918367,40.2368475
1306,473.57142857142856,422.5625,271.6271186440678,225.87037037037038,1028.8823529411766,694.703125,583.0,40.26768033333334
1307,467.92857142857144,389.375,250.22033898305085,223.38888888888889,961.3921568627451,685.953125,572.3877551020408,40.29851316666667
1308,520.5535714285714,407.1875,246.71186440677965,229.12962962962962,1014.4117647058823,686.34375,580.1224489795918,40.32934600000001
1309,441.51785714285717,400.8541666666667,262.03389830508473,229.74074074074073,1096.9803921568628,695.421875,593.6122448979592,40.360178833333336
1310,467.05357142857144,381.7291666666667,256.08474576271186,208.6851851851852,1077.7843137254902,693.671875,587.0816326530612,40.39101166666667
1311,483.10714285714283,368.0208333333333,260.7457627118644,246.33333333333334,1036.450980392157,655.953125,555.204081632653,40.421844500000006
1312,440.10714285714283,389.9583333333333,213.28813559322035,224.35185185185185,1185.1960784313726,717.3125,584.9387755102041,40.45267733333334
1313,450.73214285714283,395.5833333333333,220.864406779661,218.7037037037037,1234.1764705882354,709.78125,616.0204081632653,40.48351016666667
1314,448.3392857142857,384.5208333333333,226.4406779661017,240.1851851851852,1295.764705882353,708.171875,576.469387755102,40.514343000000004
1315,415.4107142857143,379.7083333333333,244.6949152542373,235.75925925925927,1306.2941176470588,752.21875,607.3673469387755,40.54517583333334
1316,426.73214285714283,405.1666666666667,212.11864406779662,243.11111111111111,1302.8431372549019,742.546875,543.1836734693877,40.576008666666674
1317,418.60714285714283,353.7708333333333,222.135593220339,217.03703703703704,1384.137254901961,699.515625,580.3265306122449,40.6068415
1318,447.125,336.75,219.23728813559322,255.22222222222223,1336.1764705882354,714.765625,579.2244897959183,40.63767433333334
1319,437.875,316.8333333333333,211.5084745762712,257.98148148148147,1363.549019607843,732.921875,573.0612244897959,40.66850716666667
1320,452.125,342.0416666666667,240.11864406779662,264.68518518518516,1331.3333333333333,706.5,566.204081632653,40.69934000000001
1321,429.1607142857143,309.3333333333333,224.33898305084745,283.64814814814815,1349.3333333333333,764.671875,601.7755102040817,40.73017283333334
1322,437.55357142857144,319.0833333333333,243.96610169491527,278.55555555555554,1471.862745098039,747.703125,573.204081632653,40.76100566666667
1323,418.35714285714283,307.6041666666667,218.27118644067798,328.7962962962963,1392.7450980392157,764.75,575.204081632653,40.791838500000004
1324,423.69642857142856,285.8333333333333,213.57627118644066,341.85185185185185,1427.8039215686274,780.421875,577.3673469387755,40.82267133333334
1325,423.4642857142857,261.4166666666667,225.3050847457627,385.8888888888889,1458.6666666666667,751.0625,600.1020408163265,40.853504166666674
1326,418.9107142857143,246.5,219.61016949152543,393.4074074074074,1442.2549019607843,755.78125,569.6122448979592,40.884337
1327,446.60714285714283,264.5,225.1864406779661,431.25925925925924,1440.0196078431372,732.1875,560.6530612244898,40.91516983333334
1328,406.875,238.41666666666666,219.57627118644066,408.3888888888889,1351.235294117647,726.734375,617.6938775510204,40.94600266666667
1329,440.5357142857143,249.95833333333334,227.5593220338983,481.4074074074074,1446.7058823529412,775.796875,611.6530612244898,40.97683550000001
1330,426.80357142857144,231.04166666666666,199.33898305084745,501.9259259259259,1485.2156862745098,741.484375,574.795918367347,41.007668333333335
1331,404.35714285714283,222.39583333333334,210.66101694915255,480.85185185185185,1547.1960784313726,777.703125,579.530612244898,41.03850116666667
1332,431.2142857142857,230.1875,208.5084745762712,530.3518518518518,1482.235294117647,740.828125,563.3673469387755,41.069334000000005
1333,410.89285714285717,201.75,206.15254237288136,558.5,1550.7450980392157,764.71875,597.4081632653061,41.10016683333334
1334,390.85714285714283,219.97916666666666,220.84745762711864,552.8333333333334,1527.0,720.109375,555.9183673469388,41.130999666666675
1335,445.48214285714283,187.4375,218.1864406779661,616.4074074074074,1549.2549019607843,703.96875,558.7142857142857,41.1618325
1336,397.14285714285717,225.3125,217.23728813559322,623.6481481481482,1530.5882352941176,782.484375,571.9387755102041,41.19266533333334
1337,388.07142857142856,194.5,211.11864406779662,646.3888888888889,1505.2941176470588,752.65625,578.204081632653,41.22349816666667
1338,408.0357142857143,185.29166666666666,219.57627118644066,636.3148148148148,1514.9019607843138,743.71875,557.3673469387755,41.25433100000001
1339,399.64285714285717,177.8125,212.5084745762712,703.7407407407408,1535.8823529411766,774.796875,591.734693877551,41.285163833333336
1340,418.25,185.75,220.79661016949152,751.6851851851852,1488.8235294117646,756.921875,584.4081632653061,41.31599666666667
1341,397.0892857142857,186.08333333333334,209.1864406779661,792.9074074074074,1541.921568627451,730.375,602.7755102040817,41.346829500000005
1342,378.57142857142856,181.45833333333334,209.52542372881356,744.925925925926,1518.450980392157,753.390625,564.1632653061224,41.37766233333334
1343,386.82142857142856,185.22916666666666,232.10169491525423,845.574074074074,1563.2745098039215,740.65625,559.9183673469388,41.40849516666667
1344,395.23214285714283,183.875,214.15254237288136,840.1296296296297,1534.4117647058824,697.4375,545.5510204081633,41.439328
1345,408.98214285714283,176.3125,222.25423728813558,864.425925925926,1518.313725490196,747.046875,586.8163265306123,41.47016083333334
1346,374.23214285714283,175.22916666666666,222.864406779661,917.1296296296297,1510.7843137254902,737.328125,567.7142857142857,41.50099366666667
1347,369.01785714285717,164.9375,214.08474576271186,919.2407407407408,1549.2549019607843,725.25,560.6938775510204,41.53182650000001
1348,361.7142857142857,165.375,237.89830508474577,962.2592592592592,1595.450980392157,755.109375,564.0,41.562659333333336
1349,354.2142857142857,176.91666666666666,244.96610169491527,1012.2592592592592,1491.764705882353,733.015625,543.6326530612245,41.59349216666667
1350,369.6607142857143,173.25,210.45762711864407,955.6296296296297,1507.2745098039215,748.671875,557.204081632653,41.624325000000006
1351,344.0892857142857,174.125,233.23728813559322,1001.0555555555555,1553.078431372549,769.109375,579.1428571428571,41.65515783333334
1352,357.2857142857143,170.89583333333334,218.0,1068.2407407407406,1542.2549019607843,747.4375,542.530612244898,41.68599066666667
1353,356.44642857142856,168.6875,237.3050847457627,1073.8333333333333,1537.3725490196077,712.453125,578.5510204081633,41.716823500000004
1354,361.92857142857144,165.1875,237.3728813559322,1068.5740740740741,1488.3529411764705,687.609375,572.9183673469388,41.74765633333334
1355,352.01785714285717,161.6875,235.135593220339,1052.648148148148,1424.7450980392157,708.640625,535.6734693877551,41.778489166666674
1356,304.3392857142857,164.72916666666666,251.0677966101695,1067.5740740740741,1461.4705882352941,725.515625,544.6326530612245,41.809322
1357,311.23214285714283,168.6875,251.27118644067798,1132.462962962963,1379.0392156862745,696.625,532.8367346938776,41.84015483333334
1358,297.94642857142856,157.4375,286.1694915254237,1099.2037037037037,1447.764705882353,722.734375,563.0204081632653,41.87098766666667
1359,307.67857142857144,154.125,287.96610169491527,1163.8703703703704,1477.0980392156862,701.078125,554.4285714285714,41.90182050000001
1360,289.35714285714283,161.79166666666666,302.79661016949154,1191.2407407407406,1475.8039215686274,722.21875,522.0612244897959,41.93265333333334
1361,284.85714285714283,155.64583333333334,301.40677966101697,1165.388888888889,1415.313725490196,680.6875,551.8367346938776,41.96348616666667
1362,279.94642857142856,169.91666666666666,314.3898305084746,1159.351851851852,1436.0392156862745,709.46875,569.530612244898,41.994319000000004
1363,272.55357142857144,172.89583333333334,340.1525423728813,1173.2777777777778,1419.2156862745098,702.484375,570.530612244898,42.02515183333334
1364,244.89285714285714,165.41666666666666,313.23728813559325,1241.037037037037,1391.450980392157,710.53125,561.6326530612245,42.055984666666674
1365,253.14285714285714,171.875,351.8135593220339,1277.5185185185185,1382.5098039215686,705.875,584.7755102040817,42.0868175
1366,253.83928571428572,166.97916666666666,340.2881355932203,1182.7592592592594,1394.7254901960785,680.0625,570.6122448979592,42.11765033333334
1367,239.64285714285714,169.85416666666666,388.35593220338984,1216.4074074074074,1386.1764705882354,673.46875,560.469387755102,42.14848316666667
1368,236.0,165.1875,402.6949152542373,1245.9259259259259,1379.921568627451,692.90625,560.0,42.17931600000001
1369,220.10714285714286,161.8125,439.6949152542373,1235.148148148148,1346.3529411764705,693.40625,535.5102040816327,42.210148833333335
1370,225.64285714285714,173.27083333333334,401.96610169491527,1292.2962962962963,1358.9411764705883,668.8125,554.530612244898,42.24098166666667
1371,211.71428571428572,165.0625,439.3728813559322,1239.388888888889,1335.7254901960785,668.953125,572.6326530612245,42.271814500000005
1372,226.07142857142858,157.3125,479.5762711864407,1270.4814814814815,1306.3333333333333,659.5,542.4081632653061,42.30264733333334
1373,213.55357142857142,168.66666666666666,506.76271186440675,1311.5185185185185,1350.686274509804,681.015625,568.1428571428571,42.333480166666675
1374,211.07142857142858,161.5,508.5593220338983,1244.2407407407406,1320.686274509804,675.296875,563.9183673469388,42.364313
1375,219.89285714285714,165.58333333333334,529.9491525423729,1287.4814814814815,1367.5882352941176,680.8125,553.3061224489796,42.39514583333334
1376,210.83928571428572,165.20833333333334,555.1525423728814,1276.0925925925926,1333.1568627450981,666.21875,567.530612244898,42.42597866666667
1377,202.64285714285714,161.625,603.271186440678,1258.4814814814815,1349.137254901961,670.84375,568.3061224489796,42.45681150000001
1378,210.48214285714286,157.33333333333334,592.1694915254237,1263.8703703703704,1264.5686274509803,654.28125,546.2857142857143,42.487644333333336
1379,215.85714285714286,174.625,611.7627118644068,1249.7407407407406,1281.1176470588234,675.1875,571.7755102040817,42.51847716666667
1380,194.125,168.45833333333334,599.4067796610169,1272.5555555555557,1236.686274509804,672.953125,578.1428571428571,42.549310000000006
1381,192.83928571428572,165.1875,623.5762711864406,1329.5,1274.4117647058824,639.796875,548.9795918367347,42.58014283333334
1382,194.60714285714286,171.4375,672.2881355932203,1256.0555555555557,1321.1764705882354,662.28125,538.265306122449,42.61097566666667
1383,207.10714285714286,160.25,685.0847457627119,1277.5740740740741,1245.5686274509803,666.625,565.1428571428571,42.6418085
1384,198.75,167.75,695.9830508474577,1280.3148148148148,1236.313725490196,644.34375,586.0,42.67264133333334
1385,183.67857142857142,173.58333333333334,732.2881355932203,1267.2777777777778,1274.1568627450981,652.234375,543.6326530612245,42.70347416666667
1386,176.28571428571428,179.77083333333334,773.2203389830509,1334.3148148148148,1228.9607843137255,624.734375,572.2448979591836,42.73430700000001
1387,190.26785714285714,187.58333333333334,771.4745762711865,1252.4259259259259,1168.6078431372548,659.9375,596.795918367347,42.765139833333336
1388,177.73214285714286,190.47916666666666,807.8305084745763,1246.5925925925926,1247.235294117647,662.671875,577.9183673469388,42.79597266666667
1389,189.07142857142858,195.33333333333334,864.8813559322034,1268.111111111111,1140.862745098039,643.875,520.2448979591836,42.826805500000006
1390,174.07142857142858,193.64583333333334,850.8644067796611,1295.0185185185185,1218.0196078431372,642.40625,533.8571428571429,42.85763833333334
1391,171.64285714285714,190.95833333333334,895.1525423728814,1328.5740740740741,1173.8823529411766,657.078125,552.7755102040817,42.88847116666667
1392,182.92857142857142,224.5625,883.8474576271186,1195.6666666666667,1163.4117647058824,627.8125,585.6530612244898,42.919304000000004
1393,170.33928571428572,230.20833333333334,897.2203389830509,1207.7037037037037,1168.9803921568628,666.03125,527.8979591836735,42.95013683333334
1394,177.89285714285714,220.79166666666666,914.2881355932203,1251.0555555555557,1144.3921568627452,658.5,566.8367346938776,42.980969666666674
1395,169.53571428571428,240.0625,938.3220338983051,1240.4259259259259,1161.4313725490197,616.140625,572.0,43.0118025
1396,167.03571428571428,253.89583333333334,975.2881355932203,1170.0185185185185,1154.3921568627452,644.96875,568.5102040816327,43.04263533333334
