,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
2352,140.87179487179486,149.0,273.8775510204082,245.9512195121951,339.6857142857143,234.38095238095238,226.625,148.5609756097561,266.7704918032787,207.09259259259258,273.63492063492066,211.11904761904762,211.86363636363637,182.77551020408163,72.323216
2353,141.74358974358975,145.84615384615384,276.7755102040816,243.46341463414635,332.14285714285717,270.5238095238095,229.6,154.8780487804878,279.78688524590166,202.8148148148148,282.74603174603175,208.26190476190476,212.11363636363637,196.40816326530611,72.35396566666667
2354,137.66666666666666,154.53846153846155,276.8979591836735,257.1219512195122,282.9714285714286,259.0,239.025,146.7560975609756,275.8032786885246,214.59259259259258,261.22222222222223,211.71428571428572,204.61363636363637,201.0,72.38471533333333
2355,134.25641025641025,158.43589743589743,267.6734693877551,253.70731707317074,342.1142857142857,260.0952380952381,227.25,142.2439024390244,273.7049180327869,206.27777777777777,272.25396825396825,213.71428571428572,213.86363636363637,195.10204081632654,72.415465
2356,122.76923076923077,146.66666666666666,269.7142857142857,245.90243902439025,304.0857142857143,250.04761904761904,212.725,146.34146341463415,279.88524590163934,204.03703703703704,254.0,204.3095238095238,197.5909090909091,193.16326530612244,72.44621466666666
2357,131.5897435897436,152.2051282051282,267.6734693877551,248.6829268292683,312.74285714285713,270.1904761904762,218.325,152.82926829268294,274.1967213114754,211.25925925925927,257.14285714285717,199.45238095238096,204.20454545454547,196.6326530612245,72.47696433333333
2358,137.3846153846154,148.43589743589743,281.2857142857143,272.0975609756098,300.8857142857143,267.3809523809524,212.525,142.0731707317073,279.88524590163934,204.2037037037037,260.36507936507934,223.35714285714286,222.0909090909091,186.3877551020408,72.50771399999999
2359,133.71794871794873,165.2051282051282,273.44897959183675,262.8048780487805,309.57142857142856,291.23809523809524,205.675,141.29268292682926,280.9836065573771,197.2962962962963,240.31746031746033,230.4047619047619,184.5681818181818,184.3469387755102,72.53846366666666
2360,143.56410256410257,160.56410256410257,274.9387755102041,282.390243902439,311.85714285714283,248.04761904761904,230.65,153.609756097561,273.4754098360656,193.2962962962963,260.26984126984127,191.1904761904762,225.54545454545453,213.46938775510205,72.56921333333332
2361,120.97435897435898,138.97435897435898,274.18367346938777,245.1951219512195,299.0,258.6190476190476,220.9,147.5609756097561,268.78688524590166,204.83333333333334,254.28571428571428,210.71428571428572,226.6818181818182,174.55102040816325,72.599963
2362,121.17948717948718,150.71794871794873,269.38775510204084,261.1463414634146,285.51428571428573,259.0952380952381,198.175,144.4390243902439,272.26229508196724,201.11111111111111,262.2063492063492,222.52380952380952,219.8409090909091,203.3877551020408,72.63071266666667
2363,134.17948717948718,159.6153846153846,294.9387755102041,261.1219512195122,294.74285714285713,272.23809523809524,227.25,143.0487804878049,273.0163934426229,178.94444444444446,254.14285714285714,202.88095238095238,207.0909090909091,186.6122448979592,72.66146233333333
2364,141.51282051282053,140.74358974358975,274.6530612244898,266.3170731707317,322.54285714285714,270.1904761904762,245.45,143.34146341463415,272.73770491803276,200.2037037037037,246.95238095238096,213.71428571428572,217.61363636363637,189.30612244897958,72.692212
2365,129.51282051282053,148.69230769230768,254.51020408163265,244.8780487804878,328.6857142857143,261.2857142857143,223.775,134.4878048780488,257.57377049180326,202.57407407407408,262.6031746031746,204.07142857142858,204.88636363636363,183.6122448979592,72.72296166666666
2366,137.76923076923077,154.7948717948718,276.7755102040816,263.5121951219512,338.8,265.6666666666667,211.6,143.5609756097561,262.59016393442624,197.40740740740742,259.1746031746032,201.26190476190476,199.27272727272728,192.3673469387755,72.75371133333333
2367,146.30769230769232,153.89743589743588,269.9795918367347,252.73170731707316,319.77142857142854,230.42857142857142,222.325,142.8048780487805,282.1475409836066,200.53703703703704,271.0,227.54761904761904,219.61363636363637,209.9387755102041,72.784461
2368,132.56410256410257,139.89743589743588,252.6734693877551,262.7560975609756,292.77142857142854,235.61904761904762,231.425,143.65853658536585,266.7049180327869,200.46296296296296,266.14285714285717,223.5,210.47727272727272,191.0612244897959,72.81521066666666
2369,129.17948717948718,159.17948717948718,260.9591836734694,253.53658536585365,315.2857142857143,258.76190476190476,224.8,155.90243902439025,271.26229508196724,201.55555555555554,265.2063492063492,223.47619047619048,203.0909090909091,182.53061224489795,72.84596033333332
2370,135.97435897435898,138.82051282051282,256.9183673469388,241.1951219512195,313.2857142857143,287.3809523809524,222.125,145.0731707317073,264.5081967213115,194.53703703703704,254.66666666666666,213.0952380952381,195.9318181818182,182.89795918367346,72.87670999999999
2371,135.15384615384616,149.92307692307693,268.2857142857143,254.82926829268294,319.74285714285713,279.04761904761904,216.425,149.46341463414635,256.8524590163934,199.22222222222223,271.1904761904762,208.11904761904762,213.04545454545453,204.0,72.90745966666667
2372,138.17948717948718,144.64102564102564,276.42857142857144,256.3414634146341,311.22857142857146,273.0,219.15,146.82926829268294,278.4918032786885,207.64814814814815,268.1746031746032,193.66666666666666,202.4318181818182,176.22448979591837,72.93820933333333
2373,129.82051282051282,147.97435897435898,284.46938775510205,261.609756097561,303.85714285714283,264.4761904761905,210.05,136.6341463414634,266.37704918032784,221.7037037037037,255.6984126984127,205.07142857142858,200.75,187.22448979591837,72.968959
2374,137.07692307692307,155.94871794871796,265.3061224489796,274.609756097561,308.9428571428571,258.04761904761904,216.8,135.34146341463415,276.5245901639344,200.22222222222223,272.2857142857143,187.85714285714286,217.13636363636363,198.91836734693877,72.99970866666666
2375,129.48717948717947,138.92307692307693,291.81632653061223,250.09756097560975,286.2857142857143,284.42857142857144,205.975,149.4878048780488,259.4590163934426,216.0185185185185,247.03174603174602,215.42857142857142,202.27272727272728,188.18367346938774,73.03045833333333
2376,130.66666666666666,149.43589743589743,270.53061224489795,270.6585365853659,292.48571428571427,271.57142857142856,204.025,132.6341463414634,252.27868852459017,204.5185185185185,261.07936507936506,215.6904761904762,202.75,192.55102040816325,73.061208
2377,134.56410256410257,169.76923076923077,292.6734693877551,251.70731707317074,303.37142857142857,252.52380952380952,231.875,147.41463414634146,263.3114754098361,198.0,250.46031746031747,201.23809523809524,209.4318181818182,186.40816326530611,73.09195766666666
2378,131.12820512820514,153.66666666666666,269.14285714285717,274.7073170731707,288.9714285714286,258.04761904761904,204.725,152.97560975609755,258.8688524590164,196.87037037037038,247.68253968253967,247.83333333333334,215.54545454545453,178.12244897959184,73.12270733333332
2379,137.6153846153846,136.89743589743588,278.2244897959184,248.1951219512195,300.22857142857146,251.33333333333334,229.85,135.609756097561,270.0327868852459,194.40740740740742,257.6190476190476,221.5,192.63636363636363,170.79591836734693,73.15345699999999
2380,132.4102564102564,154.66666666666666,261.57142857142856,262.8292682926829,300.51428571428573,283.76190476190476,216.725,147.09756097560975,285.8688524590164,203.8148148148148,264.1587301587302,207.47619047619048,206.9090909090909,195.87755102040816,73.18420666666667
2381,131.56410256410257,143.02564102564102,264.6326530612245,260.3170731707317,294.45714285714286,287.0952380952381,223.8,138.609756097561,274.59016393442624,185.14814814814815,242.12698412698413,212.9047619047619,191.54545454545453,199.46938775510205,73.21495633333333
2382,120.87179487179488,142.82051282051282,258.7959183673469,246.609756097561,314.51428571428573,269.76190476190476,228.2,143.82926829268294,297.672131147541,202.22222222222223,253.8095238095238,218.0,199.52272727272728,186.6734693877551,73.245706
2383,134.07692307692307,148.07692307692307,261.265306122449,253.73170731707316,293.9714285714286,246.33333333333334,220.425,133.90243902439025,278.4590163934426,193.9814814814815,257.015873015873,222.78571428571428,192.0681818181818,188.91836734693877,73.27645566666666
2384,133.76923076923077,148.2051282051282,241.3469387755102,259.0731707317073,289.65714285714284,253.8095238095238,210.925,138.97560975609755,260.91803278688525,194.38888888888889,247.5873015873016,211.42857142857142,204.5,197.6530612244898,73.30720533333333
2385,131.3846153846154,146.64102564102564,265.2857142857143,244.8780487804878,307.8285714285714,248.66666666666666,213.25,136.1951219512195,267.11475409836066,197.6851851851852,244.26984126984127,216.97619047619048,193.38636363636363,189.75510204081633,73.337955
2386,127.8974358974359,158.92307692307693,260.55102040816325,246.29268292682926,318.14285714285717,247.66666666666666,241.75,140.8780487804878,271.88524590163934,200.62962962962962,247.95238095238096,216.23809523809524,197.8181818181818,186.51020408163265,73.36870466666666
2387,134.3846153846154,144.28205128205127,274.1224489795918,252.82926829268294,307.51428571428573,256.6666666666667,213.5,142.58536585365854,236.78688524590163,210.11111111111111,241.79365079365078,203.0,191.4318181818182,192.51020408163265,73.39945433333332
2388,132.74358974358975,153.97435897435898,292.0408163265306,262.3414634146341,315.1142857142857,243.9047619047619,232.875,137.17073170731706,274.7049180327869,209.42592592592592,264.6825396825397,207.45238095238096,221.5,186.0,73.43020399999999
2389,133.92307692307693,145.43589743589743,272.6530612244898,261.3414634146341,293.85714285714283,216.8095238095238,229.15,134.70731707317074,262.73770491803276,214.03703703703704,252.88888888888889,219.8095238095238,200.97727272727272,206.85714285714286,73.46095366666667
2390,132.02564102564102,151.74358974358975,254.6530612244898,247.9512195121951,316.2,268.6190476190476,247.65,134.0731707317073,280.0,208.16666666666666,235.26984126984127,193.5,200.86363636363637,178.77551020408163,73.49170333333333
2391,148.28205128205127,141.51282051282053,291.9795918367347,259.8048780487805,316.54285714285714,272.1904761904762,230.75,131.21951219512195,276.5081967213115,196.5,259.77777777777777,217.9047619047619,193.0909090909091,192.30612244897958,73.522453
2392,141.84615384615384,142.6153846153846,271.0204081632653,259.8780487804878,318.9428571428571,260.0,218.175,146.46341463414635,284.60655737704917,201.5185185185185,268.1111111111111,213.45238095238096,194.6590909090909,198.24489795918367,73.55320266666666
2393,131.87179487179486,150.7948717948718,252.55102040816325,243.65853658536585,318.74285714285713,249.52380952380952,227.925,146.9512195121951,246.47540983606558,205.94444444444446,253.53968253968253,197.76190476190476,210.6590909090909,182.3877551020408,73.58395233333333
2394,118.66666666666667,150.66666666666666,264.8775510204082,271.390243902439,318.0285714285714,230.61904761904762,222.35,136.7560975609756,272.24590163934425,199.77777777777777,259.87301587301585,197.83333333333334,205.63636363636363,201.08163265306123,73.614702
2395,132.28205128205127,144.82051282051282,271.3469387755102,271.780487804878,314.1714285714286,250.33333333333334,226.75,152.65853658536585,265.6885245901639,202.57407407407408,272.6031746031746,201.23809523809524,203.45454545454547,191.14285714285714,73.64545166666666
2396,138.10256410256412,156.15384615384616,260.265306122449,250.97560975609755,329.45714285714286,218.52380952380952,207.05,145.65853658536585,265.8032786885246,207.87037037037038,249.15873015873015,212.42857142857142,199.47727272727272,181.6326530612245,73.67620133333332
2397,132.02564102564102,162.33333333333334,285.6938775510204,245.5121951219512,300.8,245.47619047619048,230.1,139.9268292682927,281.72131147540983,201.94444444444446,251.984126984127,209.26190476190476,194.45454545454547,174.12244897959184,73.70695099999999
2398,137.94871794871796,151.3846153846154,270.8979591836735,232.14634146341464,285.8285714285714,254.0952380952381,205.575,148.90243902439025,285.42622950819674,202.25925925925927,245.5873015873016,206.76190476190476,191.70454545454547,185.79591836734693,73.73770066666667
2399,128.69230769230768,148.10256410256412,254.0204081632653,252.0,281.57142857142856,258.3333333333333,211.45,144.0487804878049,280.6885245901639,202.8148148148148,253.87301587301587,214.42857142857142,207.02272727272728,193.3877551020408,73.76845033333333
2400,129.28205128205127,144.28205128205127,284.734693877551,265.390243902439,306.54285714285714,232.33333333333334,233.1,145.85365853658536,261.04918032786884,211.03703703703704,238.3015873015873,194.23809523809524,213.0909090909091,180.3469387755102,73.7992
2401,132.46153846153845,147.51282051282053,258.1020408163265,273.5365853658537,307.0857142857143,249.0952380952381,221.5,148.1219512195122,275.3114754098361,200.44444444444446,254.61904761904762,209.38095238095238,203.9090909090909,187.53061224489795,73.82994966666666
2402,128.07692307692307,146.51282051282053,290.0408163265306,259.5853658536585,317.42857142857144,267.1904761904762,211.975,139.0,264.55737704918033,211.25925925925927,254.6984126984127,223.8095238095238,208.5681818181818,210.40816326530611,73.86069933333333
2403,135.71794871794873,145.56410256410257,293.38775510204084,260.5121951219512,304.42857142857144,254.8095238095238,234.975,142.5121951219512,266.1639344262295,208.77777777777777,243.9047619047619,208.11904761904762,213.6590909090909,191.6530612244898,73.891449
2404,123.8974358974359,155.53846153846155,269.1020408163265,275.3170731707317,318.54285714285714,254.9047619047619,220.375,152.85365853658536,275.72131147540983,207.46296296296296,247.95238095238096,226.26190476190476,215.5681818181818,185.22448979591837,73.92219866666666
2405,147.0,152.33333333333334,255.9795918367347,263.8536585365854,300.77142857142854,244.76190476190476,216.325,140.1219512195122,261.40983606557376,203.88888888888889,247.79365079365078,213.54761904761904,215.0,188.53061224489795,73.95294833333332
2406,130.2051282051282,133.53846153846155,277.6938775510204,266.0243902439024,317.2,271.6190476190476,216.5,148.2439024390244,264.1475409836066,206.83333333333334,239.74603174603175,218.71428571428572,196.11363636363637,176.79591836734693,73.98369799999999
2407,130.66666666666666,154.64102564102564,275.3265306122449,245.17073170731706,301.1142857142857,234.57142857142858,212.175,139.5121951219512,276.7704918032787,209.62962962962962,244.5079365079365,211.02380952380952,191.88636363636363,195.9591836734694,74.01444766666667
2408,127.84615384615384,144.3846153846154,246.55102040816325,273.3170731707317,275.8,278.57142857142856,208.025,139.9512195121951,255.70491803278688,217.37037037037038,243.28571428571428,220.97619047619048,184.63636363636363,181.48979591836735,74.04519733333333
2409,128.64102564102564,157.89743589743588,282.2448979591837,236.14634146341464,292.9714285714286,259.3333333333333,219.325,130.609756097561,280.40983606557376,200.77777777777777,264.55555555555554,218.14285714285714,196.88636363636363,192.53061224489795,74.075947
2410,131.89743589743588,149.56410256410257,253.22448979591837,269.2682926829268,312.0,253.95238095238096,215.85,135.609756097561,282.9836065573771,214.44444444444446,248.57142857142858,200.28571428571428,203.79545454545453,193.3265306122449,74.10669666666666
2411,134.82051282051282,140.23076923076923,272.6326530612245,259.7073170731707,310.65714285714284,263.42857142857144,245.05,139.9268292682927,262.42622950819674,201.25925925925927,237.9206349206349,208.02380952380952,201.8409090909091,184.20408163265307,74.13744633333333
2412,143.05128205128204,143.05128205128204,272.0816326530612,278.5121951219512,300.8,272.3809523809524,225.8,136.73170731707316,273.55737704918033,203.75925925925927,265.42857142857144,212.0952380952381,220.27272727272728,200.46938775510205,74.168196
2413,127.23076923076923,164.05128205128204,279.46938775510205,266.9024390243902,308.6857142857143,258.14285714285717,235.3,144.3658536585366,258.44262295081967,206.5,269.2063492063492,210.92857142857142,230.29545454545453,197.0408163265306,74.19894566666666
2414,142.5897435897436,142.30769230769232,260.18367346938777,265.5609756097561,326.37142857142857,299.3333333333333,209.675,146.9512195121951,262.0,200.64814814814815,256.015873015873,215.21428571428572,202.04545454545453,201.51020408163265,74.22969533333332
2415,140.48717948717947,158.10256410256412,256.734693877551,246.53658536585365,318.0857142857143,283.6666666666667,215.3,140.73170731707316,278.5081967213115,199.37037037037038,258.9047619047619,232.28571428571428,197.22727272727272,196.08163265306123,74.26044499999999
2416,135.92307692307693,147.12820512820514,269.44897959183675,248.3170731707317,325.65714285714284,237.0,209.325,135.0,282.37704918032784,186.25925925925927,263.8253968253968,210.85714285714286,191.97727272727272,193.22448979591837,74.29119466666666
2417,128.89743589743588,143.28205128205127,268.2857142857143,246.5609756097561,335.3142857142857,265.6190476190476,226.825,139.17073170731706,282.39344262295083,206.1851851851852,259.76190476190476,214.57142857142858,196.77272727272728,173.42857142857142,74.32194433333333
2418,125.84615384615384,139.71794871794873,274.9591836734694,286.5121951219512,309.25714285714287,285.3333333333333,215.475,143.8048780487805,286.75409836065575,198.24074074074073,261.3492063492063,199.07142857142858,187.88636363636363,187.26530612244898,74.352694
2419,143.7948717948718,135.76923076923077,261.81632653061223,248.02439024390245,317.1142857142857,269.0,229.725,138.73170731707316,256.1475409836066,191.55555555555554,256.8095238095238,220.21428571428572,201.72727272727272,191.81632653061226,74.38344366666666
2420,125.92307692307692,153.05128205128204,277.0,260.5365853658537,319.34285714285716,264.5238095238095,223.3,142.90243902439025,266.4918032786885,193.09259259259258,251.93650793650792,224.57142857142858,195.4090909090909,181.79591836734693,74.41419333333333
2421,127.66666666666667,156.76923076923077,261.2244897959184,257.9756097560976,311.8857142857143,259.76190476190476,213.075,148.0731707317073,272.5081967213115,211.33333333333334,281.015873015873,220.5952380952381,182.97727272727272,182.89795918367346,74.444943
2422,133.89743589743588,142.33333333333334,287.6938775510204,250.4878048780488,325.1142857142857,278.2857142857143,223.925,145.02439024390245,260.0,203.3148148148148,259.3492063492063,229.73809523809524,208.5,201.14285714285714,74.47569266666666
2423,132.46153846153845,154.76923076923077,272.734693877551,271.1463414634146,297.62857142857143,259.42857142857144,219.9,140.9268292682927,271.655737704918,205.6851851851852,251.73015873015873,243.38095238095238,202.4090909090909,185.18367346938774,74.50644233333333
2424,143.12820512820514,140.12820512820514,276.2448979591837,264.5853658536585,330.65714285714284,261.04761904761904,214.9,139.41463414634146,285.21311475409834,210.53703703703704,256.7142857142857,219.4047619047619,203.3181818181818,172.08163265306123,74.53719199999999
2425,128.69230769230768,148.74358974358975,284.48979591836735,255.46341463414635,305.0,285.23809523809524,229.5,141.7560975609756,274.9016393442623,197.62962962962962,252.23809523809524,224.35714285714286,205.11363636363637,190.71428571428572,74.56794166666666
2426,124.58974358974359,143.3846153846154,274.85714285714283,265.9024390243902,315.6,232.47619047619048,222.9,131.78048780487805,276.4754098360656,201.5,246.28571428571428,208.6904761904762,183.47727272727272,219.46938775510205,74.59869133333333
2427,130.6153846153846,142.51282051282053,275.9183673469388,282.2439024390244,313.22857142857146,247.47619047619048,222.575,146.58536585365854,284.5409836065574,201.4814814814815,253.25396825396825,208.71428571428572,199.6590909090909,190.3673469387755,74.629441
2428,127.6923076923077,147.10256410256412,273.2244897959184,286.3414634146341,330.37142857142857,279.5238095238095,228.625,134.41463414634146,262.11475409836066,210.88888888888889,269.6507936507937,209.9047619047619,195.79545454545453,204.22448979591837,74.66019066666667
2429,144.33333333333334,146.7948717948718,255.87755102040816,253.70731707317074,341.3142857142857,313.8095238095238,215.6,135.46341463414635,282.1475409836066,183.12962962962962,256.3809523809524,199.1904761904762,197.3409090909091,186.6326530612245,74.69094033333333
2430,136.35897435897436,146.74358974358975,262.46938775510205,256.0487804878049,315.6,252.1904761904762,199.3,138.46341463414635,275.8688524590164,197.5185185185185,255.4920634920635,206.95238095238096,188.77272727272728,187.08163265306123,74.72169
2431,136.87179487179486,141.71794871794873,285.53061224489795,237.82926829268294,299.7142857142857,247.66666666666666,225.625,149.26829268292684,263.1639344262295,207.07407407407408,256.12698412698415,212.38095238095238,200.27272727272728,176.26530612244898,74.75243966666666
2432,134.28205128205127,160.82051282051282,272.51020408163265,266.9512195121951,304.65714285714284,236.61904761904762,213.4,133.73170731707316,265.7049180327869,203.6851851851852,251.015873015873,203.66666666666666,206.02272727272728,207.14285714285714,74.78318933333333
2433,133.30769230769232,157.3846153846154,279.40816326530614,254.4878048780488,291.25714285714287,245.14285714285714,227.85,137.3658536585366,285.27868852459017,199.9814814814815,248.28571428571428,220.1904761904762,192.6818181818182,186.28571428571428,74.81393899999999
2434,123.94871794871794,157.25641025641025,275.6938775510204,272.3414634146341,320.8,252.57142857142858,229.8,137.0487804878049,275.5409836065574,194.61111111111111,249.73015873015873,223.11904761904762,199.72727272727272,187.91836734693877,74.84468866666666
2435,123.1025641025641,164.74358974358975,267.6734693877551,249.5609756097561,325.2,255.95238095238096,219.15,142.85365853658536,251.91803278688525,196.5,243.42857142857142,237.16666666666666,209.5,176.0,74.87543833333334
2436,134.51282051282053,134.6153846153846,256.14285714285717,242.09756097560975,352.34285714285716,256.95238095238096,216.6,132.65853658536585,260.04918032786884,188.92592592592592,263.85714285714283,223.83333333333334,197.47727272727272,182.9387755102041,74.906188
2437,126.25641025641026,145.25641025641025,273.57142857142856,255.97560975609755,284.2857142857143,280.14285714285717,240.825,136.46341463414635,282.9344262295082,199.96296296296296,242.77777777777777,219.26190476190476,194.8181818181818,197.6530612244898,74.93693766666667
2438,129.74358974358975,147.76923076923077,266.8979591836735,240.5609756097561,292.8857142857143,277.5238095238095,234.475,147.65853658536585,283.0163934426229,196.62962962962962,254.76190476190476,222.45238095238096,197.86363636363637,198.87755102040816,74.96768733333333
2439,131.30769230769232,137.05128205128204,265.7959183673469,266.0975609756098,334.1142857142857,230.71428571428572,215.575,141.29268292682926,261.0983606557377,189.64814814814815,254.0793650793651,228.85714285714286,199.0681818181818,195.3265306122449,74.998437
2440,138.48717948717947,158.25641025641025,278.0,251.3170731707317,327.74285714285713,224.52380952380952,230.05,136.26829268292684,266.4590163934426,204.59259259259258,256.04761904761904,216.07142857142858,208.0,197.6530612244898,75.02918666666666
2441,136.82051282051282,145.94871794871796,264.40816326530614,243.0731707317073,302.62857142857143,272.04761904761904,217.9,146.6829268292683,269.40983606557376,209.38888888888889,258.984126984127,210.04761904761904,207.5681818181818,190.48979591836735,75.05993633333333
2442,122.61538461538461,134.35897435897436,268.2244897959184,267.609756097561,327.0857142857143,261.6666666666667,216.275,135.609756097561,280.8524590163934,205.38888888888889,257.1904761904762,208.23809523809524,195.72727272727272,208.28571428571428,75.09068599999999
2443,132.6153846153846,144.30769230769232,285.48979591836735,255.3170731707317,289.65714285714284,260.95238095238096,215.5,145.41463414634146,254.60655737704917,205.9814814814815,249.4126984126984,225.16666666666666,187.97727272727272,180.26530612244898,75.12143566666666
2444,127.07692307692308,157.82051282051282,251.91836734693877,253.0731707317073,302.6857142857143,256.85714285714283,220.475,131.8048780487805,265.1311475409836,209.03703703703704,243.11111111111111,211.11904761904762,208.61363636363637,172.08163265306123,75.15218533333334
2445,118.6923076923077,142.02564102564102,260.46938775510205,257.7073170731707,298.65714285714284,250.04761904761904,222.35,146.02439024390245,265.2950819672131,207.4814814814815,266.6825396825397,211.02380952380952,186.36363636363637,194.22448979591837,75.182935
2446,151.35897435897436,148.64102564102564,255.87755102040816,282.8292682926829,295.1714285714286,248.42857142857142,220.3,148.0731707317073,284.1967213114754,194.74074074074073,247.66666666666666,223.23809523809524,211.4318181818182,190.9591836734694,75.21368466666667
2447,128.2051282051282,146.66666666666666,266.9795918367347,251.90243902439025,315.34285714285716,287.5238095238095,204.5,140.65853658536585,276.1803278688525,218.33333333333334,253.44444444444446,213.9047619047619,213.1818181818182,179.6326530612245,75.24443433333333
2448,133.82051282051282,145.7948717948718,284.0816326530612,261.2926829268293,329.45714285714286,241.23809523809524,224.075,136.41463414634146,256.4754098360656,211.85185185185185,259.92063492063494,226.1904761904762,203.79545454545453,182.75510204081633,75.275184
2449,126.84615384615384,152.4102564102564,271.0,269.0487804878049,301.6857142857143,230.0952380952381,209.575,143.6341463414634,281.55737704918033,217.11111111111111,234.93650793650792,214.42857142857142,187.1590909090909,191.85714285714286,75.30593366666666
2450,128.10256410256412,157.02564102564102,269.7551020408163,263.9268292682927,333.1142857142857,282.6190476190476,221.725,142.3170731707317,297.8196721311475,202.22222222222223,271.25396825396825,226.5952380952381,211.3181818181818,183.9387755102041,75.33668333333333
2451,142.71794871794873,146.89743589743588,269.3673469387755,264.0,332.65714285714284,268.0952380952381,217.7,153.02439024390245,291.11475409836066,202.57407407407408,245.9206349206349,227.38095238095238,198.3409090909091,198.57142857142858,75.36743299999999
2452,141.97435897435898,149.7948717948718,244.87755102040816,274.7560975609756,329.6,245.52380952380952,214.7,140.3170731707317,274.40983606557376,206.38888888888889,271.07936507936506,211.52380952380952,196.97727272727272,190.51020408163265,75.39818266666666
2453,129.33333333333334,141.94871794871796,266.40816326530614,259.6829268292683,316.14285714285717,269.4761904761905,223.775,147.0731707317073,277.39344262295083,208.61111111111111,253.93650793650792,206.04761904761904,215.63636363636363,180.14285714285714,75.42893233333334
2454,135.66666666666666,141.28205128205127,274.6530612244898,276.1707317073171,320.8,283.5238095238095,208.9,142.6341463414634,272.672131147541,206.42592592592592,260.6666666666667,223.1904761904762,190.5681818181818,195.26530612244898,75.459682
2455,132.3846153846154,165.66666666666666,284.61224489795916,241.82926829268294,307.42857142857144,254.28571428571428,222.975,138.85365853658536,276.7704918032787,218.37037037037038,270.3174603174603,216.92857142857142,202.38636363636363,188.57142857142858,75.49043166666667
2456,131.87179487179486,140.51282051282053,287.734693877551,252.6341463414634,312.34285714285716,254.38095238095238,200.875,141.78048780487805,292.344262295082,188.59259259259258,248.79365079365078,203.54761904761904,212.0,195.6530612244898,75.52118133333333
2457,133.82051282051282,135.48717948717947,271.59183673469386,249.0731707317073,315.37142857142857,273.4761904761905,235.225,136.3658536585366,265.8032786885246,189.2037037037037,248.0,224.21428571428572,221.8409090909091,192.91836734693877,75.551931
2458,132.64102564102564,160.33333333333334,266.0612244897959,280.6585365853659,338.0285714285714,264.2857142857143,236.975,147.4878048780488,278.1311475409836,213.1851851851852,263.6984126984127,222.5952380952381,206.8409090909091,199.6326530612245,75.58268066666666
2459,134.2051282051282,145.4102564102564,273.38775510204084,246.29268292682926,297.7142857142857,260.1904761904762,208.825,159.29268292682926,273.27868852459017,214.7962962962963,271.46031746031747,234.6904761904762,211.29545454545453,194.53061224489795,75.61343033333333
2460,126.3076923076923,146.69230769230768,289.3061224489796,276.4878048780488,319.2857142857143,277.04761904761904,222.875,133.21951219512195,284.0163934426229,193.24074074074073,264.6825396825397,195.57142857142858,196.38636363636363,182.14285714285714,75.64417999999999
2461,137.89743589743588,154.53846153846155,264.9387755102041,255.97560975609755,315.8,266.6666666666667,210.275,138.97560975609755,275.60655737704917,215.77777777777777,246.6031746031746,216.42857142857142,210.0681818181818,180.42857142857142,75.67492966666666
2462,122.05128205128206,148.17948717948718,282.2244897959184,272.5365853658537,340.77142857142854,257.14285714285717,215.75,144.609756097561,278.4590163934426,204.3148148148148,271.26984126984127,222.42857142857142,178.86363636363637,187.79591836734693,75.70567933333332
2463,130.5897435897436,145.7948717948718,285.6938775510204,260.3658536585366,282.2,262.95238095238096,199.85,144.34146341463415,267.8524590163934,226.22222222222223,266.42857142857144,208.71428571428572,208.8181818181818,185.81632653061226,75.736429
2464,133.23076923076923,144.5897435897436,260.8979591836735,241.5609756097561,310.51428571428573,241.42857142857142,209.875,137.4878048780488,267.327868852459,208.12962962962962,243.3015873015873,209.5,198.95454545454547,185.10204081632654,75.76717866666667
2465,137.43589743589743,156.66666666666666,254.59183673469389,283.219512195122,319.45714285714286,277.2857142857143,209.225,135.5121951219512,259.6885245901639,214.35185185185185,257.3968253968254,207.38095238095238,210.25,204.73469387755102,75.79792833333333
2466,140.07692307692307,147.2051282051282,252.3265306122449,246.0,311.1714285714286,251.52380952380952,232.675,146.58536585365854,272.4918032786885,191.12962962962962,252.8095238095238,204.88095238095238,202.95454545454547,184.3469387755102,75.828678
2467,127.64102564102564,153.15384615384616,268.14285714285717,252.609756097561,317.8,264.6666666666667,213.525,136.7560975609756,267.0327868852459,203.0185185185185,254.34920634920636,219.21428571428572,202.9090909090909,197.3877551020408,75.85942766666666
2468,135.07692307692307,170.56410256410257,264.0612244897959,261.6829268292683,281.62857142857143,236.85714285714286,218.25,137.3658536585366,278.327868852459,205.3148148148148,269.8253968253968,208.11904761904762,190.4318181818182,186.77551020408163,75.89017733333333
2469,128.17948717948718,149.89743589743588,280.0,252.0,301.2857142857143,262.7142857142857,213.775,144.65853658536585,280.40983606557376,209.77777777777777,243.06349206349208,205.85714285714286,187.3409090909091,180.85714285714286,75.92092699999999
2470,134.71794871794873,150.3846153846154,261.59183673469386,287.0731707317073,332.4,254.23809523809524,224.55,149.17073170731706,272.91803278688525,221.1851851851852,268.9047619047619,215.88095238095238,192.70454545454547,195.44897959183675,75.95167666666666
