,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,nSyb_A4R,nSyb_A5R,nSyb_A6R,nSyb_A7R,time
1779,664.2363636363636,826.6666666666666,864.7559055118111,651.1274509803922,1166.7076923076922,1141.2551252847381,1033.0432569974555,764.546925566343,179.46600225903615
1780,663.5727272727273,846.5891472868217,814.9685039370079,640.5196078431372,1164.697435897436,1111.364464692483,1027.9185750636132,747.1165048543689,179.5668825301205
1781,659.6636363636363,819.2015503875969,839.2598425196851,630.5686274509804,1152.0230769230768,1135.375854214123,1019.1297709923664,752.1488673139158,179.66776280120482
1782,698.2818181818182,838.7364341085271,854.9842519685039,649.0588235294117,1171.1692307692308,1128.8382687927108,1014.3867684478372,769.7702265372168,179.76864307228917
1783,671.8545454545455,843.6976744186046,878.7874015748032,632.7549019607843,1150.2153846153847,1128.0432801822324,1019.9949109414758,762.5792880258899,179.8695233433735
1784,653.6363636363636,858.8294573643411,853.7244094488188,650.7549019607843,1161.1410256410256,1132.4305239179955,1013.4402035623409,766.0291262135922,179.97040361445784
1785,651.2454545454545,864.2558139534884,885.9527559055118,637.0686274509804,1151.2153846153847,1131.0569476082005,1023.9007633587786,771.0194174757281,180.07128388554216
1786,620.4545454545455,888.2945736434109,885.4015748031496,643.843137254902,1165.125641025641,1125.8041002277905,1020.8498727735368,749.3915857605178,180.1721641566265
1787,664.3454545454546,861.3565891472869,902.7795275590552,639.2058823529412,1174.025641025641,1131.7790432801821,1025.4834605597964,762.9676375404531,180.27304442771086
1788,639.8363636363637,876.0387596899225,899.4251968503937,634.7843137254902,1157.6641025641027,1130.1343963553531,1024.8040712468194,761.5598705501618,180.37392469879518
1789,619.8909090909091,869.6744186046511,900.496062992126,642.0196078431372,1178.7,1146.0,1015.1704834605598,753.9741100323624,180.47480496987953
1790,621.7545454545455,891.9457364341085,902.9527559055118,621.6372549019608,1173.8794871794871,1138.9567198177676,1008.058524173028,760.6893203883495,180.57568524096385
1791,614.5727272727273,889.937984496124,920.3307086614174,631.2941176470588,1167.5461538461539,1126.997722095672,1015.1450381679389,775.0679611650486,180.6765655120482
1792,603.6909090909091,862.2790697674419,896.2283464566929,652.0,1171.7564102564102,1128.9430523917995,1019.5267175572519,758.1974110032362,180.77744578313252
1793,614.209090909091,886.3875968992248,920.7716535433071,638.7941176470588,1178.448717948718,1139.5876993166287,1014.4376590330788,759.7411003236246,180.87832605421687
1794,600.7818181818182,910.5968992248062,925.4803149606299,648.7745098039215,1160.497435897436,1139.7107061503416,1025.5190839694656,759.8155339805825,180.97920632530122
1795,624.1090909090909,878.2325581395348,916.4251968503937,652.4803921568628,1164.9564102564102,1131.489749430524,1013.3435114503817,765.9902912621359,181.08008659638554
1796,630.5545454545454,889.8759689922481,914.4566929133858,641.5,1177.376923076923,1146.01138952164,1016.8040712468194,773.9255663430421,181.1809668674699
1797,613.2818181818182,892.4108527131783,932.7952755905512,634.5784313725491,1182.1692307692308,1149.7448747152619,1015.4452926208652,759.1747572815534,181.2818471385542
1798,596.2272727272727,909.4031007751938,922.4015748031496,648.4607843137255,1174.925641025641,1125.626423690205,1021.9796437659033,759.4466019417475,181.38272740963856
1799,601.6909090909091,899.7131782945736,899.6771653543307,637.6666666666666,1173.9076923076923,1123.890660592255,1010.0330788804072,755.6148867313916,181.48360768072288
1800,601.2272727272727,911.5503875968992,901.7007874015748,643.1078431372549,1165.1205128205129,1137.4145785876992,1022.3104325699745,740.9611650485436,181.58448795180723
1801,607.7,888.4883720930233,902.0551181102362,634.8529411764706,1163.0,1143.9658314350797,1009.9389312977099,763.6019417475728,181.68536822289155
1802,618.9636363636364,879.1085271317829,939.3543307086615,639.7156862745098,1169.7794871794872,1138.6492027334853,1019.0737913486005,753.1909385113269,181.7862484939759
1803,614.290909090909,891.7906976744187,907.5590551181102,624.4607843137255,1157.5666666666666,1137.7835990888382,1011.4071246819339,762.7087378640776,181.88712876506025
1804,621.709090909091,897.0852713178294,901.9448818897638,642.2058823529412,1170.5923076923077,1140.9362186788155,1019.2213740458016,772.3430420711974,181.98800903614458
1805,625.4818181818182,905.3255813953489,924.0551181102362,626.8529411764706,1175.125641025641,1130.0637813211845,1020.9847328244275,765.0453074433657,182.08888930722892
1806,607.1545454545454,907.5503875968992,924.5826771653543,627.6372549019608,1145.5102564102565,1138.0250569476082,1023.4885496183206,777.1132686084143,182.18976957831325
1807,623.1818181818181,894.4806201550388,935.7165354330708,639.6862745098039,1182.4410256410256,1121.4533029612755,1030.6946564885495,773.093851132686,182.2906498493976
1808,607.1545454545454,949.3643410852713,897.0866141732283,618.843137254902,1156.6589743589743,1110.4487471526195,1010.4274809160305,747.3106796116505,182.39153012048192
1809,629.2,939.7054263565891,946.6692913385826,627.5980392156863,1156.1948717948717,1106.8041002277905,1025.3053435114505,770.9838187702265,182.49241039156627
1810,643.290909090909,934.6279069767442,919.5590551181102,630.1862745098039,1175.5102564102565,1125.3416856492026,1008.8295165394402,760.0647249190938,182.59329066265062
1811,670.790909090909,935.953488372093,913.3464566929134,645.8235294117648,1165.9666666666667,1130.9020501138953,1017.8091603053435,786.0129449838188,182.69417093373494
1812,663.0363636363636,925.5813953488372,898.8346456692914,646.1176470588235,1163.5820512820512,1138.009111617312,1013.8447837150127,756.3689320388349,182.7950512048193
1813,666.9363636363636,935.1240310077519,920.8425196850394,643.3627450980392,1160.0333333333333,1142.4669703872437,1033.737913486005,757.0291262135922,182.8959314759036
1814,698.4727272727273,932.5116279069767,909.1181102362204,632.343137254902,1173.5128205128206,1116.3917995444192,1015.5776081424937,765.7928802588997,182.99681174698796
1815,662.5363636363636,952.8992248062016,867.0866141732283,630.843137254902,1165.4769230769232,1136.6560364464692,1006.6335877862596,754.0032362459547,183.09769201807228
1816,700.0363636363636,975.2325581395348,883.4330708661417,617.5392156862745,1160.2717948717948,1134.8929384965832,1015.3715012722646,753.3980582524272,183.19857228915663
1817,705.6454545454545,927.6279069767442,866.2519685039371,625.6078431372549,1158.9410256410256,1126.6788154897495,1031.972010178117,770.7831715210356,183.29945256024095
1818,715.5,929.5736434108527,890.4488188976378,624.5490196078431,1158.3615384615384,1138.369020501139,1015.2442748091603,752.3624595469256,183.4003328313253
1819,731.0,921.6821705426356,885.7874015748032,648.0882352941177,1159.648717948718,1115.5785876993166,1004.7811704834605,766.4919093851132,183.50121310240965
1820,717.2363636363636,915.9069767441861,877.0472440944882,613.9019607843137,1166.951282051282,1133.9157175398634,1020.8676844783715,756.5631067961165,183.60209337349397
1821,722.7636363636364,923.984496124031,902.1732283464567,633.6764705882352,1140.948717948718,1123.2255125284737,1004.6768447837151,746.4207119741101,183.70297364457832
1822,727.6727272727272,890.7131782945736,881.9212598425197,641.2745098039215,1156.9333333333334,1126.1753986332574,1016.2544529262086,759.1456310679612,183.80385391566264
1823,739.9818181818182,893.6279069767442,876.0314960629921,639.9313725490196,1154.0615384615385,1121.1457858769932,1013.9770992366413,776.3398058252427,183.904734186747
1824,713.9181818181818,894.5736434108527,864.4015748031496,639.5784313725491,1152.451282051282,1129.3166287015945,1027.089058524173,766.1618122977346,184.0056144578313
1825,729.1909090909091,877.1860465116279,836.6456692913385,625.3333333333334,1173.4358974358975,1115.9339407744874,1029.0330788804072,763.1067961165048,184.10649472891566
1826,707.2363636363636,880.0077519379845,859.0866141732283,647.0686274509804,1143.4076923076923,1109.4031890660592,1012.6488549618321,752.6893203883495,184.207375
1827,721.6818181818181,865.8294573643411,859.9212598425197,649.4705882352941,1164.5179487179487,1111.7904328018224,1019.4147582697201,758.5307443365696,184.30825527108433
1828,717.3090909090909,869.7286821705426,892.3700787401575,640.7058823529412,1162.7410256410255,1122.1435079726652,1016.6259541984733,756.4368932038835,184.40913554216868
1829,729.4090909090909,847.5891472868217,853.6614173228346,641.0294117647059,1160.9897435897435,1121.8656036446469,1009.7251908396946,756.799352750809,184.510015813253
1830,679.6,848.3875968992248,874.3070866141733,650.1960784313726,1152.123076923077,1113.5125284738042,1006.7684478371501,770.8964401294498,184.61089608433736
1831,684.7818181818182,849.1472868217054,861.7086614173228,641.4313725490196,1141.2846153846153,1116.767653758542,1017.4681933842239,754.4595469255663,184.71177635542168
1832,705.2545454545455,834.7131782945736,862.6220472440945,632.8039215686274,1140.874358974359,1120.129840546697,1011.3155216284987,765.6925566343042,184.81265662650603
1833,708.9727272727273,861.1395348837209,863.2283464566929,637.6764705882352,1153.8948717948717,1122.2004555808655,1009.3689567430025,760.8834951456311,184.91353689759038
1834,707.6363636363636,851.4418604651163,844.5826771653543,624.6666666666666,1142.1564102564103,1107.7653758542142,1010.941475826972,758.504854368932,185.0144171686747
1835,652.4272727272727,821.6124031007752,822.9842519685039,624.1176470588235,1154.7641025641026,1109.2961275626424,1009.7328244274809,769.0906148867314,185.11529743975905
1836,653.9272727272727,814.4573643410853,873.0,634.9117647058823,1144.7641025641026,1111.637813211845,1018.1577608142494,768.453074433657,185.21617771084337
1837,699.9727272727273,841.1550387596899,877.0708661417323,639.3137254901961,1151.5410256410257,1118.9066059225513,1017.3587786259542,747.8964401294498,185.31705798192772
1838,659.3727272727273,841.5581395348837,855.3937007874016,633.8921568627451,1160.9410256410256,1114.2186788154897,1024.8066157760813,743.411003236246,185.41793825301204
1839,673.0454545454545,844.031007751938,859.4173228346457,636.9803921568628,1148.6076923076923,1113.6492027334853,1010.0127226463104,773.0517799352751,185.5188185240964
1840,658.9727272727273,815.8139534883721,843.8976377952756,631.2058823529412,1129.6076923076923,1134.3485193621868,1010.1246819338422,757.4401294498382,185.6196987951807
1841,682.3181818181819,847.0232558139535,846.1181102362204,630.0882352941177,1158.8820512820512,1121.248291571754,1009.9007633587786,755.8737864077669,185.72057906626506
1842,696.0,821.8682170542636,866.2677165354331,618.7941176470588,1138.7948717948718,1098.6036446469247,1018.5597964376591,749.789644012945,185.8214593373494
1843,646.5818181818182,819.4496124031008,866.4566929133858,617.0686274509804,1145.2282051282052,1115.0318906605924,1014.2722646310433,764.9870550161812,185.92233960843373
1844,664.2636363636364,838.7596899224807,869.992125984252,637.0588235294117,1158.0641025641025,1104.98861047836,1009.1704834605598,743.294498381877,186.02321987951808
1845,647.2727272727273,854.077519379845,836.5590551181102,611.843137254902,1135.374358974359,1111.0364464692484,1025.1272264631043,760.3786407766991,186.1241001506024
1846,677.2363636363636,866.7441860465116,870.3464566929134,623.8529411764706,1131.2615384615385,1101.8268792710705,1006.6717557251908,755.3203883495146,186.22498042168675
1847,669.3272727272728,820.3953488372093,829.8267716535433,608.4117647058823,1129.0615384615385,1099.5079726651481,1009.7989821882952,765.0064724919093,186.32586069277107
1848,661.2454545454545,833.5968992248062,855.4409448818898,614.7647058823529,1157.876923076923,1108.501138952164,1021.4249363867684,759.9644012944984,186.42674096385542
1849,662.8454545454546,833.1782945736434,843.3543307086615,611.0686274509804,1119.8179487179486,1116.3166287015945,990.0229007633587,762.5242718446602,186.52762123493977
1850,650.6363636363636,835.8682170542636,856.7716535433071,625.7745098039215,1139.4384615384615,1107.4123006833713,984.1272264631043,760.2233009708738,186.6285015060241
1851,658.3636363636364,848.015503875969,853.3858267716536,633.3039215686274,1138.425641025641,1102.0364464692484,1007.7684478371501,758.3430420711974,186.72938177710844
1852,664.8272727272728,848.046511627907,829.8740157480315,622.3823529411765,1140.3923076923077,1120.261958997722,1016.4045801526718,760.5275080906149,186.83026204819276
1853,648.3181818181819,824.937984496124,826.8031496062993,626.8137254901961,1152.1897435897436,1109.9339407744874,1008.2264631043257,759.8252427184466,186.93114231927711
1854,658.3,834.7751937984497,806.6377952755905,588.3627450980392,1138.7128205128206,1120.763097949886,1008.6284987277354,754.9708737864078,187.03202259036144
1855,654.7545454545455,817.0,837.6220472440945,629.9901960784314,1143.679487179487,1101.6514806378132,1007.7989821882952,753.8802588996764,187.13290286144579
1856,665.4727272727273,844.3953488372093,830.0157480314961,611.7549019607843,1147.371794871795,1113.5125284738042,1006.2290076335878,756.7249190938511,187.23378313253014
1857,631.209090909091,845.0930232558139,812.8110236220473,621.6176470588235,1148.148717948718,1104.2050113895216,996.9694656488549,761.2686084142395,187.33466340361446
1858,649.5636363636364,808.3410852713179,803.8976377952756,596.5784313725491,1145.376923076923,1116.1594533029613,1009.2391857506361,759.2459546925567,187.4355436746988
1859,649.8,843.922480620155,830.5433070866142,611.7156862745098,1157.851282051282,1110.6082004555808,995.7124681933842,750.200647249191,187.53642394578313
1860,645.9636363636364,818.6511627906976,806.0157480314961,609.5784313725491,1160.8846153846155,1126.8177676537584,1007.2671755725191,771.3754045307444,187.63730421686748
1861,671.8636363636364,828.015503875969,810.3543307086615,596.2745098039215,1149.8051282051283,1096.3029612756263,1016.0330788804072,769.6569579288026,187.7381844879518
1862,656.209090909091,837.1162790697674,826.1259842519685,575.6176470588235,1153.4769230769232,1112.6674259681092,1013.2442748091603,750.1909385113269,187.83906475903615
1863,633.8545454545455,860.3643410852713,812.2677165354331,587.0098039215686,1142.1333333333334,1109.9453302961276,1006.529262086514,760.9676375404531,187.93994503012047
1864,652.3272727272728,838.1395348837209,829.3700787401575,568.2156862745098,1136.3820512820512,1102.3234624145787,1020.7251908396946,760.7313915857605,188.04082530120482
1865,657.1727272727272,797.1240310077519,837.496062992126,563.0980392156863,1154.0307692307692,1110.2346241457858,1010.5623409669212,748.1844660194175,188.14170557228917
1866,670.0636363636364,816.4341085271318,828.7559055118111,565.0784313725491,1134.7948717948718,1115.3006833712984,1024.3969465648854,764.8478964401295,188.2425858433735
1867,667.1818181818181,807.7519379844962,850.8188976377953,553.3529411764706,1144.446153846154,1112.109339407745,999.4020356234097,750.6084142394822,188.34346611445784
1868,675.7818181818182,808.2248062015503,818.7165354330708,526.5784313725491,1147.1692307692308,1123.478359908884,1030.6946564885495,776.7184466019418,188.44434638554216
1869,680.3545454545455,809.9457364341085,829.9370078740158,523.1960784313726,1142.8794871794871,1120.0478359908884,1005.1806615776081,772.5922330097087,188.5452266566265
1870,665.0090909090909,803.6356589147287,832.3228346456693,522.1862745098039,1146.628205128205,1111.5125284738042,1008.0483460559797,759.3495145631068,188.64610692771083
1871,647.1545454545454,808.3488372093024,800.3937007874016,500.8235294117647,1144.553846153846,1116.8314350797266,1024.8371501272266,766.9902912621359,188.74698719879518
1872,675.7545454545455,811.6356589147287,805.1496062992126,514.5,1132.3307692307692,1109.510250569476,1025.6030534351146,756.6213592233009,188.84786746987953
1873,666.1454545454545,796.2093023255813,819.4488188976378,528.3235294117648,1136.0435897435898,1120.4829157175398,1026.0941475826971,767.0355987055016,188.94874774096385
1874,657.6,813.1860465116279,827.2440944881889,535.8725490196078,1129.5128205128206,1109.2870159453303,1013.6921119592876,751.6699029126214,189.0496280120482
1875,659.8363636363637,798.8294573643411,798.6929133858267,510.88235294117646,1129.6564102564103,1093.6902050113895,1011.4987277353689,762.1521035598705,189.15050828313252
1876,663.0818181818182,835.077519379845,803.7874015748032,527.0980392156863,1134.6923076923076,1113.1002277904329,1030.0636132315522,755.0744336569579,189.25138855421687
1877,637.2636363636364,809.4031007751938,806.8110236220473,525.656862745098,1141.5692307692307,1121.9407744874716,1020.6081424936386,754.9935275080907,189.3522688253012
1878,662.0454545454545,818.5658914728682,803.9370078740158,509.1372549019608,1135.9205128205128,1125.129840546697,1026.2977099236641,777.2621359223301,189.45314909638554
1879,670.8363636363637,805.7674418604652,776.0314960629921,543.7450980392157,1162.6205128205129,1107.1913439635534,1012.6590330788804,766.9870550161812,189.5540293674699
1880,661.6181818181818,838.4341085271318,789.9133858267717,541.156862745098,1130.4692307692308,1125.2938496583145,1019.3765903307888,759.6699029126214,189.65490963855422
1881,643.8636363636364,828.9922480620155,773.2125984251968,537.0882352941177,1141.1461538461538,1114.9589977220958,1009.5445292620865,780.831715210356,189.75578990963857
1882,656.6454545454545,812.4806201550388,801.8897637795276,531.2254901960785,1128.7589743589745,1108.7927107061503,1001.5114503816794,767.0776699029126,189.8566701807229
1883,654.0727272727273,809.5038759689922,825.0314960629921,522.3235294117648,1133.425641025641,1119.141230068337,1021.9338422391858,773.1715210355987,189.95755045180724
1884,642.5454545454545,808.8372093023256,786.4724409448819,530.1176470588235,1140.0230769230768,1114.642369020501,1023.5368956743002,765.2815533980582,190.05843072289156
1885,660.4272727272727,839.7596899224807,833.4094488188977,565.5392156862745,1137.7589743589745,1119.3371298405466,1017.2849872773537,766.5728155339806,190.1593109939759
1886,635.6181818181818,821.3255813953489,809.7637795275591,548.5588235294117,1141.9179487179488,1114.109339407745,1011.0381679389313,777.0906148867314,190.26019126506023
1887,651.0181818181818,843.4263565891473,827.0472440944882,551.2745098039215,1131.5897435897436,1114.5398633257403,1021.9923664122138,776.3398058252427,190.36107153614458
1888,635.9545454545455,852.4806201550388,828.6771653543307,550.1372549019608,1132.3692307692309,1122.015945330296,1013.5826972010178,755.0323624595469,190.46195180722893
1889,650.9363636363636,802.8759689922481,844.1732283464567,558.4313725490196,1132.2794871794872,1106.2938496583145,1023.7251908396946,767.5404530744337,190.56283207831325
1890,651.2454545454545,808.5116279069767,813.3149606299213,570.2254901960785,1139.1589743589743,1100.26423690205,1017.7964376590331,770.3268608414239,190.6637123493976
1891,663.3363636363637,822.8527131782946,825.1417322834645,579.5980392156863,1137.3538461538462,1096.8929384965832,1012.8091603053435,768.6699029126214,190.76459262048192
1892,636.7545454545455,811.3565891472869,836.0236220472441,596.0784313725491,1129.3589743589744,1118.0637813211845,1022.4656488549618,787.9741100323624,190.86547289156627
1893,670.5727272727273,805.6434108527131,829.7559055118111,596.5588235294117,1129.1051282051283,1120.767653758542,1007.9287531806616,769.4142394822006,190.9663531626506
1894,652.5909090909091,831.968992248062,823.5433070866142,585.1176470588235,1118.8358974358973,1117.49430523918,1026.8142493638677,765.336569579288,191.06723343373494
1895,634.6545454545454,815.6046511627907,801.1417322834645,585.6862745098039,1136.3564102564103,1116.1503416856492,1014.8167938931298,767.242718446602,191.1681137048193
1896,657.4909090909091,822.8062015503876,811.8503937007874,574.0588235294117,1132.4641025641026,1097.3416856492026,1009.5801526717557,758.5145631067961,191.2689939759036
1897,642.1545454545454,842.6356589147287,808.1574803149606,584.7745098039215,1117.4435897435897,1096.3917995444192,1005.3486005089059,759.0064724919093,191.36987424698796
1898,633.0363636363636,817.8294573643411,833.4566929133858,597.8235294117648,1125.2384615384615,1099.984054669704,1007.3129770992366,781.3786407766991,191.47075451807228
1899,640.3181818181819,814.1395348837209,825.2204724409448,572.2549019607843,1144.6179487179488,1103.1662870159453,1000.1475826972011,776.252427184466,191.57163478915663
1900,653.4727272727273,820.5891472868217,827.1023622047244,578.5784313725491,1156.6641025641027,1116.4419134396355,1019.0,766.15857605178,191.67251506024095
1901,642.4,809.7984496124031,837.8425196850394,575.0392156862745,1135.5333333333333,1102.993166287016,1024.6870229007634,767.7346278317152,191.7733953313253
1902,637.9545454545455,812.7209302325581,828.7559055118111,585.8529411764706,1128.0435897435898,1106.3166287015945,1004.6844783715013,764.0614886731391,191.87427560240965
1903,631.790909090909,798.4496124031008,813.7322834645669,572.9509803921569,1110.3871794871795,1088.993166287016,1003.5597964376591,765.0194174757281,191.97515587349397
1904,661.0272727272727,815.7984496124031,826.9212598425197,552.7941176470588,1125.4948717948719,1100.485193621868,1007.5699745547074,755.906148867314,192.07603614457832
1905,660.4909090909091,794.6434108527131,816.7716535433071,562.4019607843137,1139.9,1102.9658314350797,1006.7379134860051,760.6213592233009,192.17691641566265
1906,636.2636363636364,811.5813953488372,813.1968503937007,535.6470588235294,1134.0384615384614,1110.01138952164,1024.6946564885495,763.3009708737864,192.277796686747
1907,668.9727272727273,804.953488372093,798.0866141732283,550.8529411764706,1127.9769230769232,1116.7334851936218,1012.1094147582697,772.0064724919093,192.37867695783132
1908,645.290909090909,816.3255813953489,817.2204724409448,541.8333333333334,1131.9051282051282,1113.1822323462416,1023.0534351145038,768.5242718446602,192.47955722891567
1909,647.9090909090909,813.4883720930233,800.0708661417323,526.0098039215686,1133.4384615384615,1108.7608200455581,1016.2595419847328,766.7443365695793,192.5804375
1910,649.2636363636364,802.4186046511628,800.3858267716536,561.4901960784314,1127.5871794871796,1098.0273348519363,1038.0330788804072,779.9902912621359,192.68131777108434
1911,629.9636363636364,830.6279069767442,826.1023622047244,557.0686274509804,1127.6615384615384,1108.5649202733484,1021.3333333333334,776.2394822006472,192.7821980421687
1912,636.7636363636364,808.6124031007752,788.0708661417323,541.3333333333334,1147.8666666666666,1101.4669703872437,1003.6259541984733,762.6213592233009,192.883078313253
1913,621.1,807.2170542635658,800.4015748031496,552.156862745098,1116.8974358974358,1110.0956719817768,1018.1704834605598,776.9223300970874,192.98395858433736
1914,645.1636363636363,794.3255813953489,776.992125984252,580.6764705882352,1124.3564102564103,1108.501138952164,1005.3893129770993,777.799352750809,193.08483885542168
1915,618.2545454545455,806.2480620155038,798.1338582677165,566.2647058823529,1138.874358974359,1099.141230068337,1013.6437659033079,759.0453074433657,193.18571912650603
1916,640.7363636363636,787.9767441860465,784.0551181102362,609.9509803921569,1125.474358974359,1100.1981776765376,1027.5241730279897,771.9223300970874,193.28659939759035
1917,637.209090909091,815.3410852713179,785.8031496062993,585.5980392156863,1132.1564102564103,1098.8428246013668,1011.5597964376591,775.1294498381877,193.3874796686747
1918,656.4636363636364,809.7751937984497,813.3622047244095,585.3921568627451,1120.0179487179487,1090.1138952164008,1014.8066157760815,756.5145631067961,193.48835993975905
1919,651.5,809.2635658914729,829.3228346456693,602.3235294117648,1140.5333333333333,1094.0296127562642,1026.29262086514,776.495145631068,193.58924021084337
1920,637.4636363636364,774.015503875969,789.7401574803149,595.2941176470588,1116.2692307692307,1085.8564920273348,1017.9770992366413,766.3236245954693,193.69012048192772
1921,625.5454545454545,777.3953488372093,819.1968503937007,581.5784313725491,1138.7794871794872,1106.0136674259682,1029.6157760814249,757.9126213592233,193.79100075301204
1922,613.3909090909091,802.1007751937984,797.6614173228346,579.9901960784314,1144.5205128205127,1101.6674259681092,996.6208651399492,769.7540453074433,193.8918810240964
1923,645.6272727272727,810.2945736434109,792.8661417322835,571.6078431372549,1124.5871794871796,1099.5193621867882,1005.3791348600508,776.9449838187702,193.9927612951807
1924,607.3181818181819,807.5038759689922,796.3070866141733,596.1176470588235,1132.1128205128205,1104.4624145785876,1015.8753180661578,783.1262135922331,194.09364156626506
1925,620.4818181818182,797.5271317829457,771.3937007874016,593.2941176470588,1112.374358974359,1090.7198177676537,1004.1984732824427,765.4692556634304,194.1945218373494
1926,630.1636363636363,781.7829457364342,799.6141732283464,569.2352941176471,1138.6564102564103,1115.375854214123,1016.8982188295165,790.5598705501618,194.29540210843373
1927,638.3909090909091,788.2635658914729,788.6535433070866,563.5686274509804,1121.8564102564103,1081.6492027334853,1005.0381679389313,791.0679611650486,194.39628237951808
1928,641.4636363636364,776.8914728682171,820.0708661417323,549.3235294117648,1124.4615384615386,1106.9749430523918,1011.1272264631043,771.5307443365696,194.4971626506024
1929,624.3181818181819,777.8682170542636,799.0314960629921,567.9705882352941,1130.7666666666667,1089.8086560364466,998.5012722646311,770.4595469255663,194.59804292168675
1930,614.8181818181819,815.8217054263566,802.2677165354331,556.6372549019608,1145.674358974359,1111.997722095672,1003.3893129770993,783.1391585760517,194.69892319277108
1931,624.6181818181818,787.2403100775193,815.8425196850394,588.0784313725491,1118.9820512820513,1087.1753986332574,1005.6386768447837,774.6666666666666,194.79980346385543
1932,636.0909090909091,797.8992248062016,798.9055118110236,583.5098039215686,1120.8051282051283,1100.5649202733484,1015.4147582697201,773.6019417475728,194.90068373493975
1933,645.9909090909091,807.3875968992248,801.4488188976378,571.9019607843137,1124.7923076923078,1099.605922551253,1015.6615776081425,777.242718446602,195.0015640060241
1934,641.0727272727273,813.8217054263566,788.0629921259842,538.2941176470588,1130.6358974358975,1104.394077448747,1007.8295165394402,776.0161812297735,195.10244427710845
1935,641.2545454545455,815.0697674418604,809.6614173228346,544.3333333333334,1128.3410256410257,1098.7927107061503,1013.1552162849873,766.8252427184466,195.20332454819277
1936,636.9818181818182,796.6046511627907,801.4251968503937,552.6274509803922,1121.6025641025642,1093.127562642369,1011.412213740458,759.1067961165048,195.30420481927712
1937,646.5363636363636,768.1317829457364,803.7165354330708,570.8137254901961,1123.125641025641,1098.2118451025058,1018.3664122137404,760.0873786407767,195.40508509036144
1938,624.0818181818182,793.4961240310078,781.9448818897638,565.2549019607843,1103.7794871794872,1094.624145785877,1021.8396946564885,778.1650485436893,195.5059653614458
1939,645.6181818181818,809.8759689922481,778.7559055118111,544.3235294117648,1130.071794871795,1084.0979498861047,1005.8040712468194,763.3268608414239,195.6068456325301
1940,631.1363636363636,786.4651162790698,801.496062992126,550.4117647058823,1122.053846153846,1105.1662870159453,1005.117048346056,796.15857605178,195.70772590361446
1941,640.0454545454545,797.5658914728682,782.7086614173228,537.5294117647059,1099.2589743589745,1082.1594533029613,1027.2213740458014,764.4660194174758,195.8086061746988
1942,657.4181818181818,785.5658914728682,786.7086614173228,547.7941176470588,1118.2769230769231,1096.7653758542142,1023.5954198473282,767.4336569579287,195.90948644578313
1943,632.6,795.4263565891473,777.2204724409448,547.7647058823529,1128.3410256410257,1092.1457858769932,1019.6030534351145,772.1262135922331,196.01036671686748
1944,638.1,791.6666666666666,818.7322834645669,551.9705882352941,1122.9769230769232,1093.127562642369,1032.3587786259543,776.042071197411,196.1112469879518
1945,619.8363636363637,782.7751937984497,771.2283464566929,535.7156862745098,1118.2820512820513,1093.995444191344,1020.8549618320611,791.6375404530744,196.21212725903615
1946,635.3090909090909,783.4961240310078,781.6141732283464,563.8039215686274,1135.5051282051281,1113.4236902050113,1011.1882951653944,766.0614886731391,196.31300753012047
1947,614.8727272727273,780.8759689922481,801.8976377952756,550.1666666666666,1139.6307692307691,1086.8223234624145,1013.9592875318066,749.3009708737864,196.41388780120482
1948,632.6181818181818,784.6434108527131,782.5669291338583,545.1960784313726,1130.0102564102565,1107.633257403189,1004.824427480916,769.1877022653722,196.51476807228917
1949,624.709090909091,790.6201550387597,790.2913385826772,570.5784313725491,1114.0794871794872,1109.5876993166287,1014.5648854961833,770.4498381877023,196.6156483433735
1950,620.5909090909091,744.0697674418604,788.6299212598425,555.1176470588235,1118.7205128205128,1083.009111617312,1001.4885496183206,759.4433656957929,196.71652861445784
1951,594.0727272727273,808.2945736434109,785.0236220472441,561.2745098039215,1108.497435897436,1098.6788154897495,1002.3638676844784,775.0517799352751,196.81740888554216
1952,634.0909090909091,784.015503875969,784.3385826771654,545.0882352941177,1128.3282051282051,1103.01138952164,1020.7989821882952,774.6796116504854,196.9182891566265
1953,642.290909090909,776.9767441860465,799.5196850393701,555.1764705882352,1107.7333333333333,1095.4578587699316,1013.5470737913486,759.84142394822,197.01916942771084
1954,633.8727272727273,770.8062015503876,787.4094488188977,550.3823529411765,1138.0384615384614,1093.6605922551253,1021.6641221374045,774.588996763754,197.12004969879519
1955,634.6909090909091,775.922480620155,774.496062992126,553.0490196078431,1127.3358974358973,1091.6469248291571,999.9491094147583,773.6731391585761,197.2209299698795
1956,623.5545454545454,805.3023255813954,806.0551181102362,550.7549019607843,1102.9897435897435,1099.6719817767653,1008.3969465648855,775.8187702265373,197.32181024096386
1957,624.3181818181819,771.0930232558139,780.3307086614174,569.6176470588235,1134.0282051282052,1104.6127562642369,1021.3893129770993,770.7184466019418,197.4226905120482
1958,615.4818181818182,765.2635658914729,773.4488188976378,552.9901960784314,1106.4820512820513,1085.3120728929384,1008.1908396946565,775.2297734627832,197.52357078313253
1959,628.5,778.4496124031008,791.8503937007874,574.8627450980392,1106.1538461538462,1088.2004555808655,1001.4503816793894,773.1618122977346,197.62445105421688
1960,643.7636363636364,802.8062015503876,809.5826771653543,564.3235294117648,1119.4923076923078,1095.4874715261958,1015.8549618320611,787.3042071197411,197.7253313253012
